MATERIAL_CODE_ID,PGM_ID,PROP_PLANT_TRIAL,PROPOSED_PLANT_FOR_TRIAL,TIRE_LINE_ID,REGION_ID,PROPOSED_REGION_FOR_TRIAL
1059,20767.0,23.0,Adapazari,,3.0,EMEA
1059,24829.0,27.0,South Africa,,3.0,EMEA
1059,20775.0,50.0,Hanau,,3.0,EMEA
1059,23982.0,100.0,Pulandian,,4.0,AP
1059,24843.0,49.0,Montlucon,,3.0,EMEA
1059,25457.0,1.0,Danville,,1.0,North America
1059,20789.0,21.0,Luxembourg,,3.0,EMEA
1059,20812.0,49.0,Montlucon,,3.0,EMEA
1059,22745.0,11.0,Valleyfield,,1.0,North America
1059,20780.0,25.0,Izmit,,3.0,EMEA
1059,21282.0,23.0,Adapazari,,3.0,EMEA
1059,23987.0,100.0,Pulandian,,4.0,AP
1059,24974.0,1.0,Danville,,1.0,North America
1059,24976.0,1.0,Danville,,1.0,North America
1059,24833.0,52.0,Fuerstenwalde,,3.0,EMEA
1059,20769.0,25.0,Izmit,,3.0,EMEA
1059,21285.0,25.0,Izmit,,3.0,EMEA
1059,20781.0,27.0,South Africa,,3.0,EMEA
1059,24990.0,16.0,Buffalo / Tonawanda,,1.0,North America
1059,25131.0,25.0,Izmit,,3.0,EMEA
1059,20791.0,25.0,Izmit,,3.0,EMEA
1059,24841.0,21.0,Luxembourg,,3.0,EMEA
1059,20782.0,24.0,Sava,,3.0,EMEA
1059,24835.0,,,,,
1059,24836.0,27.0,South Africa,,3.0,EMEA
1059,24845.0,50.0,Hanau,,3.0,EMEA
1059,23983.0,100.0,Pulandian,,4.0,AP
1059,25055.0,5.0,Fayetteville,,1.0,North America
1059,19550.0,27.0,South Africa,,3.0,EMEA
1059,20810.0,51.0,Wittlich,,3.0,EMEA
1059,25456.0,,,,,
1059,20777.0,21.0,Luxembourg,,3.0,EMEA
1059,24989.0,8.0,Lawton,,1.0,North America
1059,26261.0,1.0,Danville,,1.0,North America
1059,26262.0,30.0,Americana,,2.0,LA
1059,26277.0,3.0,Topeka,,1.0,North America
1059,36138.0,47.0,Indonesia,,4.0,AP
1059,35335.0,26.0,Fulda,,3.0,EMEA
1059,35519.0,51.0,Wittlich,,3.0,EMEA
1059,35523.0,,,,,
1059,35524.0,,,,,
1059,32666.0,51.0,Wittlich,,3.0,EMEA
1059,42561.0,21.0,Luxembourg,,3.0,EMEA
1059,29450.0,27.0,South Africa,,3.0,EMEA
1059,51836.0,30.0,Americana,,2.0,LA
1059,38893.0,49.0,Montlucon,,3.0,EMEA
1059,39456.0,27.0,South Africa,,3.0,EMEA
1059,26595.0,47.0,Indonesia,,4.0,AP
1059,32669.0,21.0,Luxembourg,,3.0,EMEA
1059,42869.0,25.0,Izmit,,3.0,EMEA
1059,64454.0,27.0,South Africa,,3.0,EMEA
1059,30860.0,100.0,Pulandian,,4.0,AP
1059,39457.0,23.0,Adapazari,,3.0,EMEA
1059,32668.0,52.0,Fuerstenwalde,,3.0,EMEA
1059,55741.0,,,,,
1059,35334.0,24.0,Sava,,3.0,EMEA
1059,35521.0,,,,,
1059,35522.0,,,,,
1059,39366.0,52.0,Fuerstenwalde,,3.0,EMEA
1059,48989.0,23.0,Adapazari,,3.0,EMEA
1059,48990.0,23.0,Adapazari,,3.0,EMEA
1059,47328.0,50.0,Hanau,,3.0,EMEA
1059,47443.0,24.0,Sava,,3.0,EMEA
1059,26589.0,47.0,Indonesia,,4.0,AP
1059,42756.0,23.0,Adapazari,,3.0,EMEA
1059,24837.0,49.0,Montlucon,,3.0,EMEA
1059,24839.0,50.0,Hanau,,3.0,EMEA
1059,24828.0,21.0,Luxembourg,,3.0,EMEA
1059,24830.0,49.0,Montlucon,,3.0,EMEA
1059,24834.0,21.0,Luxembourg,,3.0,EMEA
1059,24840.0,52.0,Fuerstenwalde,,3.0,EMEA
1059,25228.0,21.0,Luxembourg,,3.0,EMEA
1059,19549.0,27.0,South Africa,,3.0,EMEA
1059,23988.0,100.0,Pulandian,,4.0,AP
1059,25231.0,51.0,Wittlich,,3.0,EMEA
1059,25232.0,50.0,Hanau,,3.0,EMEA
1059,20790.0,23.0,Adapazari,,3.0,EMEA
1059,24512.0,18.0,Debica,,3.0,EMEA
1059,25128.0,24.0,Sava,,3.0,EMEA
1059,90226.0,23.0,Adapazari,,3.0,EMEA
1059,35525.0,26.0,Fulda,,3.0,EMEA
1059,42765.0,21.0,Luxembourg,,3.0,EMEA
1059,35279.0,24.0,Sava,,3.0,EMEA
1059,64453.0,26.0,Fulda,,3.0,EMEA
1059,62926.0,21.0,Luxembourg,,3.0,EMEA
1059,35610.0,24.0,Sava,,3.0,EMEA
1059,36137.0,,,,,
1059,63462.0,49.0,Montlucon,,3.0,EMEA
1059,53148.0,,,,,
1059,53149.0,21.0,Luxembourg,,3.0,EMEA
1059,65184.0,1.0,Danville,,1.0,North America
1059,63624.0,51.0,Wittlich,,3.0,EMEA
1059,65182.0,,,,,
1059,65183.0,1.0,Danville,,1.0,North America
1059,26590.0,47.0,Indonesia,,4.0,AP
1059,42560.0,21.0,Luxembourg,,3.0,EMEA
1059,26592.0,,,,,
1059,26593.0,47.0,Indonesia,,4.0,AP
1059,32667.0,50.0,Hanau,,3.0,EMEA
1059,51405.0,23.0,Adapazari,,3.0,EMEA
1059,51622.0,23.0,Adapazari,,3.0,EMEA
1059,35278.0,26.0,Fulda,,3.0,EMEA
1059,26588.0,47.0,Indonesia,,4.0,AP
1059,39367.0,52.0,Fuerstenwalde,,3.0,EMEA
1059,39368.0,50.0,Hanau,,3.0,EMEA
1059,47366.0,,,,,
1059,47367.0,24.0,Sava,,3.0,EMEA
1059,62970.0,50.0,Hanau,,3.0,EMEA
1059,63459.0,52.0,Fuerstenwalde,,3.0,EMEA
1059,26834.0,18.0,Debica,,3.0,EMEA
1059,29393.0,36.0,Venezuela,,2.0,LA
1059,35163.0,51.0,Wittlich,,3.0,EMEA
1059,38894.0,49.0,Montlucon,,3.0,EMEA
1059,35520.0,24.0,Sava,,3.0,EMEA
1059,57640.0,46.0,Aurangabad,,4.0,AP
1059,66525.0,,,,,
1059,66526.0,,,,,
1059,35165.0,26.0,Fulda,,3.0,EMEA
1059,52479.0,21.0,Luxembourg,,3.0,EMEA
1059,26591.0,,,,,
1059,35333.0,51.0,Wittlich,,3.0,EMEA
1059,32665.0,49.0,Montlucon,,3.0,EMEA
1059,35164.0,24.0,Sava,,3.0,EMEA
1059,54687.0,24.0,Sava,,3.0,EMEA
1059,54688.0,24.0,Sava,,3.0,EMEA
1059,57071.0,37.0,Malaysia,,4.0,AP
1059,39458.0,25.0,Izmit,,3.0,EMEA
1059,39365.0,50.0,Hanau,,3.0,EMEA
1059,70295.0,27.0,South Africa,,3.0,EMEA
1059,70365.0,26.0,Fulda,,3.0,EMEA
1059,94826.0,,,,,
1059,79300.0,26.0,Fulda,,3.0,EMEA
1059,119534.0,32.0,Chile,,1.0,North America
1059,120072.0,,,,,
1059,120078.0,,,,,
1059,117240.0,49.0,Montlucon,,3.0,EMEA
1059,118299.0,,,,,
1059,117542.0,37.0,Malaysia,,4.0,AP
1059,117235.0,23.0,Adapazari,,3.0,EMEA
1059,117236.0,18.0,Debica,,3.0,EMEA
1059,117237.0,52.0,Fuerstenwalde,,3.0,EMEA
1059,117238.0,50.0,Hanau,,3.0,EMEA
1059,117239.0,21.0,Luxembourg,,3.0,EMEA
1059,107122.0,51.0,Wittlich,,3.0,EMEA
1059,121791.0,,,,,
1059,79239.0,18.0,Debica,,3.0,EMEA
1059,85203.0,100.0,Pulandian,,4.0,AP
1059,130518.0,35.0,Peru,,2.0,LA
1059,67120.0,30.0,Americana,,2.0,LA
1059,67121.0,3.0,Topeka,,1.0,North America
1059,67122.0,1.0,Danville,,1.0,North America
1059,107121.0,21.0,Luxembourg,,3.0,EMEA
1059,106175.0,,,,,
1059,106179.0,,,,,
1059,106182.0,,,,,
1059,106184.0,,,,,
1059,74991.0,51.0,Wittlich,,3.0,EMEA
1059,117241.0,27.0,South Africa,,3.0,EMEA
1059,117242.0,51.0,Wittlich,,3.0,EMEA
1059,128197.0,,,,,
1059,79296.0,26.0,Fulda,,3.0,EMEA
1059,79297.0,,,,,
1059,79299.0,,,,,
1059,119535.0,,,,,
1059,107129.0,27.0,South Africa,,3.0,EMEA
1059,75466.0,3.0,Topeka,,1.0,North America
1059,104540.0,32.0,Chile,,1.0,North America
1059,118433.0,30.0,Americana,,2.0,LA
1059,107125.0,49.0,Montlucon,,3.0,EMEA
1059,107126.0,52.0,Fuerstenwalde,,3.0,EMEA
1059,107128.0,24.0,Sava,,3.0,EMEA
1059,144838.0,47.0,Indonesia,,4.0,AP
1059,144718.0,25.0,Izmit,,3.0,EMEA
1059,144719.0,24.0,Sava,,3.0,EMEA
1059,143889.0,25.0,Izmit,,3.0,EMEA
1059,143890.0,25.0,Izmit,,3.0,EMEA
1059,144720.0,24.0,Sava,,3.0,EMEA
1059,144721.0,48.0,Amiens South,,3.0,EMEA
1059,142732.0,51.0,Wittlich,,3.0,EMEA
1059,142821.0,52.0,Fuerstenwalde,,3.0,EMEA
1059,143365.0,50.0,Hanau,,3.0,EMEA
1059,143888.0,25.0,Izmit,,3.0,EMEA
1059,145038.0,46.0,Aurangabad,,4.0,AP
1059,144175.0,18.0,Debica,,3.0,EMEA
1059,142733.0,27.0,South Africa,,3.0,EMEA
1059,142734.0,23.0,Adapazari,,3.0,EMEA
1059,142922.0,23.0,Adapazari,,3.0,EMEA
1059,139563.0,,,,,
1059,142722.0,,,,,
1059,142783.0,25.0,Izmit,,3.0,EMEA
1059,142784.0,18.0,Debica,,3.0,EMEA
1059,142892.0,23.0,Adapazari,,3.0,EMEA
1059,142767.0,24.0,Sava,,3.0,EMEA
1059,144723.0,21.0,Luxembourg,,3.0,EMEA
1059,144724.0,21.0,Luxembourg,,3.0,EMEA
1059,143610.0,49.0,Montlucon,,3.0,EMEA
1059,145542.0,46.0,Aurangabad,,4.0,AP
1059,134656.0,46.0,Aurangabad,1.0,4.0,AP
1059,81539.0,23.0,Adapazari,,3.0,EMEA
1059,106169.0,,,,,
1059,106170.0,,,,,
1059,106172.0,,,,,
1059,130730.0,18.0,Debica,,3.0,EMEA
1059,133747.0,,,,,
1059,107124.0,18.0,Debica,,3.0,EMEA
1059,110148.0,100.0,Pulandian,,4.0,AP
1059,112459.0,,,,,
1059,133562.0,,,,,
1059,133563.0,1.0,Danville,,1.0,North America
1059,74245.0,100.0,Pulandian,,4.0,AP
1059,132656.0,,,,,
1059,130509.0,32.0,Chile,,1.0,North America
1059,130162.0,,,,,
1060,,,,,,
1061,1401.0,1.0,Danville,,1.0,North America
1061,481.0,4.0,Union City,,1.0,North America
1062,26715.0,56.0,Chem Beaumont,,1.0,North America
1063,,,,,,
1064,,,,,,
1065,,,,,,
1066,,,,,,
1067,,,,,,
1068,,,,,,
1069,23115.0,14.0,ICM*A,5.0,1.0,North America
1069,28761.0,14.0,ICM*A,5.0,1.0,North America
1069,28634.0,14.0,ICM*A,5.0,1.0,North America
1069,143388.0,,,,,
1069,125259.0,14.0,ICM*A,,1.0,North America
1070,20065.0,21.0,Luxembourg,,3.0,EMEA
1070,19491.0,24.0,Sava,,3.0,EMEA
1070,18315.0,26.0,Fulda,1.0,3.0,EMEA
1070,15720.0,23.0,Adapazari,,3.0,EMEA
1070,19490.0,21.0,Luxembourg,,3.0,EMEA
1070,19492.0,20.0,Amiens North,,3.0,EMEA
1070,72002.0,8.0,Lawton,,1.0,North America
1071,13690.0,14.0,ICM*A,5.0,1.0,North America
1071,14335.0,14.0,ICM*A,,1.0,North America
1071,21272.0,14.0,ICM*A,,1.0,North America
1071,25440.0,14.0,ICM*A,,1.0,North America
1071,25777.0,14.0,ICM*A,5.0,1.0,North America
1071,19409.0,14.0,ICM*A,5.0,1.0,North America
1071,28146.0,14.0,ICM*A,5.0,1.0,North America
1072,13809.0,9.0,Medicine Hat,5.0,1.0,North America
1072,16389.0,16.0,Buffalo / Tonawanda,,1.0,North America
1072,15130.0,,,,,
1072,14168.0,9.0,Medicine Hat,1.0,1.0,North America
1072,14340.0,9.0,Medicine Hat,,1.0,North America
1073,29261.0,14.0,ICM*A,5.0,1.0,North America
1074,14169.0,9.0,Medicine Hat,1.0,1.0,North America
1074,18015.0,9.0,Medicine Hat,,1.0,North America
1074,15511.0,,,,,
1074,15131.0,9.0,Medicine Hat,1.0,1.0,North America
1074,18228.0,9.0,Medicine Hat,1.0,1.0,North America
1074,43811.0,9.0,Medicine Hat,,1.0,North America
1075,7562.0,14.0,ICM*A,5.0,1.0,North America
1075,15503.0,,,,,
1075,15504.0,,,,,
1075,22047.0,1.0,Danville,,1.0,North America
1075,15027.0,40.0,Thailand,,4.0,AP
1075,21367.0,1.0,Danville,4.0,1.0,North America
1075,60673.0,40.0,Thailand,,4.0,AP
1075,60589.0,40.0,Thailand,,4.0,AP
1075,125049.0,1.0,Danville,4.0,1.0,North America
1075,125048.0,,,,,
1075,125186.0,1.0,Danville,,1.0,North America
1075,125188.0,,,,,
1075,114827.0,40.0,Thailand,,4.0,AP
1075,131099.0,8.0,Lawton,,1.0,North America
1075,125333.0,1.0,Danville,4.0,1.0,North America
1075,140770.0,,,,,
1075,143391.0,,,,,
1075,140928.0,14.0,ICM*A,5.0,1.0,North America
1075,140889.0,14.0,ICM*A,5.0,1.0,North America
1076,,,,,,
1077,,,,,,
1078,1583.0,9.0,Medicine Hat,,1.0,North America
1078,14167.0,9.0,Medicine Hat,1.0,1.0,North America
1079,,,,,,
1080,22645.0,9.0,Medicine Hat,,1.0,North America
1080,20068.0,9.0,Medicine Hat,,1.0,North America
1080,44524.0,9.0,Medicine Hat,,1.0,North America
1080,67968.0,9.0,Medicine Hat,,1.0,North America
1081,,,,,,
1082,14349.0,16.0,Buffalo / Tonawanda,,1.0,North America
1082,13689.0,16.0,Buffalo / Tonawanda,41.0,1.0,North America
1082,16392.0,16.0,Buffalo / Tonawanda,,1.0,North America
1083,15426.0,9.0,Medicine Hat,,1.0,North America
1084,14339.0,14.0,ICM*A,,1.0,North America
1084,14142.0,14.0,ICM*A,,1.0,North America
1084,23114.0,14.0,ICM*A,,1.0,North America
1084,23113.0,,,,,
1084,28633.0,14.0,ICM*A,5.0,1.0,North America
1085,22338.0,14.0,ICM*A,5.0,1.0,North America
1085,28760.0,14.0,ICM*A,5.0,1.0,North America
1085,140771.0,,,,,
1085,140920.0,14.0,ICM*A,,1.0,North America
1085,143266.0,,,,,
1086,35383.0,36.0,Venezuela,,2.0,LA
1087,23076.0,30.0,Americana,1.0,2.0,LA
1087,60592.0,8.0,Lawton,,1.0,North America
1088,,,,,,
1089,,,,,,
1090,,,,,,
1091,15502.0,,,,,
1091,15125.0,40.0,Thailand,4.0,4.0,AP
1091,15500.0,,,,,
1091,21366.0,1.0,Danville,4.0,1.0,North America
1091,28524.0,1.0,Danville,4.0,1.0,North America
1091,28525.0,1.0,Danville,4.0,1.0,North America
1092,14350.0,16.0,Buffalo / Tonawanda,,1.0,North America
1092,13688.0,16.0,Buffalo / Tonawanda,41.0,1.0,North America
1092,16395.0,16.0,Buffalo / Tonawanda,,1.0,North America
1093,,,,,,
1094,15499.0,,,,,
1094,15498.0,,,,,
1094,23672.0,30.0,Americana,,2.0,LA
1094,21365.0,1.0,Danville,4.0,1.0,North America
1095,6905.0,40.0,Thailand,,4.0,AP
1095,6903.0,40.0,Thailand,,4.0,AP
1095,6904.0,40.0,Thailand,,4.0,AP
1096,13702.0,33.0,Colombia,,2.0,LA
1096,5581.0,30.0,Americana,,2.0,LA
1096,5582.0,30.0,Americana,,2.0,LA
1096,5583.0,,,,,
1096,5584.0,30.0,Americana,,2.0,LA
1096,14181.0,,,,,
1096,14182.0,30.0,Americana,,2.0,LA
1096,15570.0,32.0,Chile,,1.0,North America
1096,15596.0,,,,,
1097,,,,,,
1098,,,,,,
1099,,,,,,
1100,,,,,,
1101,14717.0,,,,,
1101,29395.0,36.0,Venezuela,,2.0,LA
1101,21240.0,,,,,
1101,93429.0,,,,,
1101,93430.0,32.0,Chile,,1.0,North America
1101,30261.0,47.0,Indonesia,,4.0,AP
1102,,,,,,
1103,,,,,,
1104,15124.0,40.0,Thailand,4.0,4.0,AP
1104,15497.0,,,,,
1104,23805.0,1.0,Danville,4.0,1.0,North America
1105,19720.0,53.0,Riesa,4.0,3.0,EMEA
1105,23810.0,1.0,Danville,,1.0,North America
1105,116725.0,40.0,Thailand,4.0,4.0,AP
1105,116810.0,40.0,Thailand,,4.0,AP
1105,28527.0,1.0,Danville,4.0,1.0,North America
1106,13808.0,5.0,Fayetteville,1.0,1.0,North America
1106,23634.0,32.0,Chile,,1.0,North America
1106,23633.0,2.0,Gadsden,,1.0,North America
1106,20067.0,5.0,Fayetteville,,1.0,North America
1106,23629.0,,,,,
1106,23661.0,8.0,Lawton,,1.0,North America
1106,23631.0,11.0,Valleyfield,,1.0,North America
1106,19828.0,32.0,Chile,1.0,1.0,North America
1106,116127.0,,,,,
1106,116129.0,,,,,
1106,116128.0,,,,,
1106,116213.0,11.0,Valleyfield,,1.0,North America
1106,34644.0,2.0,Gadsden,1.0,1.0,North America
1106,34692.0,,,,,
1107,22336.0,14.0,ICM*A,5.0,1.0,North America
1107,28759.0,14.0,ICM*A,5.0,1.0,North America
1108,,,,,,
1109,22852.0,30.0,Americana,,2.0,LA
1109,35384.0,36.0,Venezuela,,2.0,LA
1110,15123.0,40.0,Thailand,4.0,4.0,AP
1110,15496.0,,,,,
1110,23804.0,1.0,Danville,4.0,1.0,North America
1110,121190.0,,,,,
1110,125187.0,,,,,
1110,125534.0,1.0,Danville,4.0,1.0,North America
1110,115209.0,40.0,Thailand,,4.0,AP
1111,,,,,,
1112,23808.0,1.0,Danville,4.0,1.0,North America
1112,143153.0,,,,,
1112,143154.0,40.0,Thailand,4.0,4.0,AP
1113,,,,,,
1114,18016.0,,,,,
1114,18110.0,46.0,Aurangabad,,4.0,AP
1114,15129.0,30.0,Americana,1.0,2.0,LA
1114,15052.0,33.0,Colombia,1.0,2.0,LA
1114,1962.0,33.0,Colombia,,2.0,LA
1114,48986.0,,,,,
1114,49013.0,30.0,Americana,,2.0,LA
1114,48987.0,33.0,Colombia,,2.0,LA
1114,45616.0,46.0,Aurangabad,,4.0,AP
1115,,,,,,
1116,20521.0,,,,,
1116,20522.0,,,,,
1117,,,,,,
1118,,,,,,
1119,6443.0,,,,,
1120,16346.0,30.0,Americana,,2.0,LA
1120,15995.0,46.0,Aurangabad,,4.0,AP
1120,18511.0,30.0,Americana,,2.0,LA
1120,14611.0,33.0,Colombia,,2.0,LA
1120,13701.0,30.0,Americana,,2.0,LA
1120,5401.0,30.0,Americana,,2.0,LA
1120,5402.0,30.0,Americana,,2.0,LA
1120,6288.0,30.0,Americana,,2.0,LA
1120,5403.0,30.0,Americana,,2.0,LA
1120,41290.0,46.0,Aurangabad,,4.0,AP
1120,60351.0,45.0,Ballabgarh,,4.0,AP
1120,60352.0,45.0,Ballabgarh,,4.0,AP
1120,15996.0,,,,,
1120,96505.0,46.0,Aurangabad,,4.0,AP
1120,70153.0,46.0,Aurangabad,,4.0,AP
1120,41323.0,46.0,Aurangabad,,4.0,AP
1121,,,,,,
1122,,,,,,
1123,180.0,,,,,
1124,,,,,,
1125,,,,,,
1126,9621.0,,,,,
1126,8482.0,37.0,Malaysia,,4.0,AP
1127,15662.0,,,,,
1127,18968.0,,,,,
1127,16352.0,14.0,ICM*A,,1.0,North America
1127,46780.0,,,,,
1127,24285.0,,,,,
1127,24311.0,,,,,
1127,131037.0,52.0,Fuerstenwalde,1.0,3.0,EMEA
1128,,,,,,
1129,17264.0,,,,,
1130,14808.0,,,,,
1130,14019.0,26.0,Fulda,1.0,3.0,EMEA
1130,14020.0,23.0,Adapazari,1.0,3.0,EMEA
1130,13737.0,19.0,Philippsburg,1.0,3.0,EMEA
1130,6661.0,,,,,
1130,143424.0,,,,,
1131,,,,,,
1132,,,,,,
1133,,,,,,
1134,,,,,,
1135,18040.0,3.0,Topeka,,1.0,North America
1135,13928.0,42.0,Nippon Giant,3.0,4.0,AP
1135,7021.0,3.0,Topeka,3.0,1.0,North America
1135,6042.0,3.0,Topeka,,1.0,North America
1135,20417.0,42.0,Nippon Giant,,4.0,AP
1135,144362.0,42.0,Nippon Giant,,4.0,AP
1135,42403.0,3.0,Topeka,,1.0,North America
1135,44858.0,3.0,Topeka,3.0,1.0,North America
1135,38588.0,,,,,
1136,,,,,,
1137,,,,,,
1138,21473.0,,,,,
1138,19627.0,,,,,
1138,21459.0,21.0,Luxembourg,,3.0,EMEA
1139,,,,,,
1140,21471.0,26.0,Fulda,,3.0,EMEA
1140,21458.0,21.0,Luxembourg,,3.0,EMEA
1140,39031.0,21.0,Luxembourg,,3.0,EMEA
1140,39562.0,50.0,Hanau,1.0,3.0,EMEA
1141,19625.0,23.0,Adapazari,,3.0,EMEA
1142,19404.0,23.0,Adapazari,,3.0,EMEA
1143,,,,,,
1144,,,,,,
1145,,,,,,
1146,,,,,,
1147,18309.0,,,,,
1147,15532.0,,,,,
1147,15533.0,,,,,
1147,15080.0,3.0,Topeka,,1.0,North America
1147,14094.0,,,,,
1147,46598.0,8.0,Lawton,,1.0,North America
1147,46599.0,3.0,Topeka,,1.0,North America
1147,48417.0,,,,,
1147,46602.0,33.0,Colombia,,2.0,LA
1147,47207.0,,,,,
1147,46320.0,30.0,Americana,,2.0,LA
1147,46561.0,100.0,Pulandian,,4.0,AP
1147,46710.0,52.0,Fuerstenwalde,,3.0,EMEA
1147,46600.0,5.0,Fayetteville,,1.0,North America
1147,46601.0,1.0,Danville,,1.0,North America
1147,19225.0,,,,,
1147,25382.0,,,,,
1147,19226.0,,,,,
1147,112024.0,8.0,Lawton,,1.0,North America
1147,79596.0,30.0,Americana,,2.0,LA
1147,122860.0,1.0,Danville,,1.0,North America
1147,121395.0,100.0,Pulandian,2.0,4.0,AP
1147,48621.0,,,,,
1147,34168.0,,,,,
1147,34169.0,,,,,
1147,34170.0,,,,,
1147,34171.0,,,,,
1147,34172.0,,,,,
1147,34173.0,,,,,
1147,46702.0,,,,,
1147,40195.0,26.0,Fulda,,3.0,EMEA
1147,46292.0,30.0,Americana,,2.0,LA
1147,63320.0,100.0,Pulandian,,4.0,AP
1147,46849.0,,,,,
1147,48425.0,,,,,
1147,46498.0,40.0,Thailand,,4.0,AP
1147,48416.0,,,,,
1147,48418.0,,,,,
1147,34179.0,,,,,
1148,,,,,,
1149,,,,,,
1150,,,,,,
1151,,,,,,
1152,,,,,,
1153,,,,,,
1154,,,,,,
1155,43682.0,24.0,Sava,,3.0,EMEA
1155,20027.0,24.0,Sava,,3.0,EMEA
1156,19405.0,14.0,ICM*A,,1.0,North America
1157,20020.0,19.0,Philippsburg,21.0,3.0,EMEA
1158,,,,,,
1159,,,,,,
1160,,,,,,
1161,,,,,,
1162,14741.0,,,,,
1163,,,,,,
1164,15311.0,57.0,Chem Houston,,1.0,North America
1164,5181.0,57.0,Chem Houston,,1.0,North America
1164,5187.0,,,,,
1165,13177.0,56.0,Chem Beaumont,25.0,1.0,North America
1165,3670.0,56.0,Chem Beaumont,,1.0,North America
1166,,,,,,
1167,,,,,,
1168,,,,,,
1169,,,,,,
1170,7229.0,16.0,Buffalo / Tonawanda,25.0,1.0,North America
1171,,,,,,
1172,,,,,,
1173,1201.0,24.0,Sava,,3.0,EMEA
1173,25517.0,,,,,
1173,15644.0,23.0,Adapazari,,3.0,EMEA
1173,18460.0,23.0,Adapazari,1.0,3.0,EMEA
1173,14978.0,24.0,Sava,1.0,3.0,EMEA
1173,25515.0,,,,,
1173,25516.0,,,,,
1173,25518.0,18.0,Debica,,3.0,EMEA
1173,20064.0,21.0,Luxembourg,,3.0,EMEA
1173,15812.0,23.0,Adapazari,,3.0,EMEA
1174,20032.0,21.0,Luxembourg,,3.0,EMEA
1175,,,,,,
1176,,,,,,
1177,26038.0,24.0,Sava,,3.0,EMEA
1178,,,,,,
1179,,,,,,
1180,,,,,,
1181,,,,,,
1182,,,,,,
1183,,,,,,
1184,1841.0,,,,,
1184,1868.0,18.0,Debica,,3.0,EMEA
1184,2001.0,,,,,
1184,1869.0,18.0,Debica,,3.0,EMEA
1184,3443.0,,,,,
1184,2602.0,,,,,
1184,1985.0,,,,,
1185,506.0,56.0,Chem Beaumont,,1.0,North America
1186,,,,,,
1187,,,,,,
1188,8869.0,56.0,Chem Beaumont,,1.0,North America
1188,8041.0,56.0,Chem Beaumont,,1.0,North America
1188,8042.0,56.0,Chem Beaumont,,1.0,North America
1189,13942.0,33.0,Colombia,,2.0,LA
1189,14460.0,44.0,Dalian,,4.0,AP
1189,15454.0,,,,,
1189,54586.0,,,,,
1189,114928.0,,,,,
1189,115478.0,30.0,Americana,,2.0,LA
1189,132551.0,,,,,
1189,132552.0,,,,,
1189,5262.0,2.0,Gadsden,,1.0,North America
1189,26187.0,16.0,Buffalo / Tonawanda,,1.0,North America
1189,25659.0,2.0,Gadsden,,1.0,North America
1189,25657.0,,,,,
1189,25658.0,,,,,
1189,26186.0,10.0,Napanee,,1.0,North America
1189,133002.0,,,,,
1190,,,,,,
1191,,,,,,
1192,,,,,,
1193,,,,,,
1194,64360.0,,,,,
1194,64359.0,,,,,
1195,,,,,,
1196,19686.0,,,,,
1196,40638.0,8.0,Lawton,,1.0,North America
1196,14089.0,,,,,
1196,7982.0,8.0,Lawton,,1.0,North America
1197,,,,,,
1198,,,,,,
1199,,,,,,
1200,11024.0,49.0,Montlucon,,3.0,EMEA
1201,,,,,,
1202,,,,,,
1203,,,,,,
1204,,,,,,
1205,,,,,,
1206,,,,,,
1207,,,,,,
1208,,,,,,
1209,,,,,,
1210,,,,,,
1211,,,,,,
1212,,,,,,
1213,,,,,,
1214,,,,,,
1215,,,,,,
1216,,,,,,
1217,,,,,,
1218,,,,,,
1219,,,,,,
1220,,,,,,
1221,,,,,,
1222,14708.0,,,,,
1222,11681.0,1.0,Danville,,1.0,North America
1222,19261.0,51.0,Wittlich,,3.0,EMEA
1222,19260.0,,,,,
1222,116206.0,,,,,
1223,,,,,,
1224,,,,,,
1225,14564.0,,,,,
1225,13287.0,57.0,Chem Houston,,1.0,North America
1225,6641.0,57.0,Chem Houston,,1.0,North America
1226,,,,,,
1227,16316.0,,,,,
1227,15887.0,,,,,
1228,,,,,,
1229,,,,,,
1230,,,,,,
1231,,,,,,
1232,,,,,,
1233,,,,,,
1234,,,,,,
1235,15577.0,58.0,Chem Niagara Falls,,1.0,North America
1235,15583.0,58.0,Chem Niagara Falls,,1.0,North America
1236,,,,,,
1237,115477.0,,,,,
1237,126326.0,,,,,
1237,113813.0,,,,,
1237,115123.0,,,,,
1237,57957.0,,,,,
1237,53160.0,30.0,Americana,,2.0,LA
1237,60357.0,,,,,
1237,62837.0,45.0,Ballabgarh,,4.0,AP
1237,39782.0,35.0,Peru,,2.0,LA
1237,144636.0,,,,,
1237,143081.0,,,,,
1237,143082.0,,,,,
1237,143083.0,,,,,
1237,143113.0,,,,,
1237,139967.0,,,,,
1237,145225.0,27.0,South Africa,,3.0,EMEA
1237,142359.0,,,,,
1237,133292.0,25.0,Izmit,,3.0,EMEA
1237,130070.0,,,,,
1237,84989.0,3.0,Topeka,,1.0,North America
1237,82863.0,30.0,Americana,,2.0,LA
1237,115476.0,,,,,
1237,130071.0,,,,,
1237,2721.0,,,,,
1237,2235.0,44.0,Dalian,,4.0,AP
1237,2239.0,44.0,Dalian,,4.0,AP
1237,3001.0,,,,,
1237,2234.0,44.0,Dalian,,4.0,AP
1237,15879.0,100.0,Pulandian,,4.0,AP
1237,14794.0,,,,,
1237,17429.0,,,,,
1237,15653.0,,,,,
