MATERIAL_CODE_ID,MATERIAL_CODE,REVISION_NO,MATERIAL_GROUP,CLASS,SUBCLASS,DOUBLE_SUBCLASS,EUROPE_CLASS,MANET_CLASS,MANET_SUBCLASS,UPDATED_CMNTS,MATERIAL_DESC,IS_ACTIVE,CREATED_BY,CREATED_DATE,MODIFIED_BY,MODIFIED_DATE,MATERIAL_TYPE,MATERIAL_SUBTYPE,COMPONENT_TYPE,STAINING,COMPATIBLE,MATERIAL_FORM,SPECIFIC_GRAVITY,RHC_POLYMER,RHC_OIL,RHC_FILLER,FLY_LOSS
13001,RFF401UD,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,correct description,3+3x.35 ST,Y,4360,2016-06-15 09:02:26,,,WIRE,WIRE,BELT,N,Y, ,1.0,0.0,0.0,0.0,1.0
13021,RFF501FR,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,should be FR,3x.21/9x.185 UT,N,6340,2016-06-20 09:33:40,28.0,2016-11-15 12:05:16,WIRE,WIRE,CARCASS,N,Y, ,1.0,0.0,0.0,0.0,0.0
12521,RF9506,0,REINFORCEMENT,Miscellaneous,FILL,,,,,Inactivating Material,Ne24 (Nm40.6) Cotton combed yarn,N,459,2016-03-15 05:59:51,10640.0,2024-06-10 16:51:13,FABR,FABRSQW,MISC,N,Y,S,1.0,0.0,0.0,0.0,0.0
12762,RFBUJIC_FDC,0,REINFORCEMENT,FABRIC Dip Chemicals,Bonding Agent,,,,,No requirements of FABRIC Dip Chemicals materials,"An aqueous dispersion of a fine particle polyepoxide derived from an ortho
-cre",N,28,2016-04-14 13:19:14,11640.0,2021-11-12 07:33:03,CHEM,CHEM,BONDING AGENT,N,Y, ,1.0,0.0,0.0,0.0,0.0
14021,RF9509,0,REINFORCEMENT,Miscellaneous,EXTENSIBLE FILL,,,,,Inactivating Material,Ne26.6 (Nm45) HIGH ELONGATION WEFT YARN,N,6200,2018-03-15 06:49:46,10640.0,2024-06-10 16:51:56,FABR,FABRSQW,MISC,N,N,S,1.0,0.0,0.0,0.0,0.0
14042,RFSF,0,REINFORCEMENT,Single End Dipped Cord,POLYESTER,,,,,,1100/9 Polyester stiff cord,Y,459,2018-03-16 10:14:43,459.0,2018-03-16 10:21:25,FABR,FABR,POLYESTER,N,Y, ,1.0,0.0,0.0,0.0,0.0
12163,RF9503,0,REINFORCEMENT,TEXTILE CORD,BLEEDER,,,,,correct detex form 25 to 250,SINGLE END BLEEDR CORD 250/1 DTEX COTTON (white),Y,459,2016-01-12 07:48:42,459.0,2016-01-13 10:03:28,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
12601,RFKINSIC_FDC,10,REINFORCEMENT,FABRIC Dip Chemicals,SBR Latex,,,,,No requirements of FABRIC Dip Chemicals materials,COPOLYMER LATEX OF BUTADIENE & STYRENE,N,28,2016-03-30 08:10:23,11640.0,2021-11-12 08:08:58,FABR,FABR,LATEX,N,Y, ,0.99,0.0,0.0,0.0,0.0
12602,RFFORMINE_FDC,6,REINFORCEMENT,FABRIC Dip Chemicals,Formaldehyde,,,,,No requirements of FABRIC Dip Chemicals materials,FORMALDEHYDE METHANOL SOLUTION,N,28,2016-03-30 09:34:11,11640.0,2021-11-12 08:08:00,FABR,FABR,LATEX,Y,Y, ,1.08,0.0,0.0,0.0,0.0
13081,RF247BH,0,REINFORCEMENT,WIRE,BEAD WIRE,,,,,,1.295MM BEAD WIRE - HIGH TENSILE,Y,7380,2016-07-25 09:40:41,,,WIRE,WIRE,BEAD,,,,,0.0,0.0,0.0,
13101,RFF08TC27HA,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS,,,,,wrong code name,HMLS POLYESTER  1100/1/2 12 X 12 TPI 27EPI HA,N,7180,2016-07-25 11:20:36,28.0,2016-07-27 13:39:51,FABR,FABR,FABR,N,Y, ,0.1,0.0,0.0,0.0,1.0
13661,RFFENDIC_FDC_41A,0,REINFORCEMENT,FABRIC Dip Chemicals,VP Latex,,,,,No requirements of FABRIC Dip Chemicals materials,"Vinyl Pyridene Latex, 41% solids",N,28,2017-05-30 12:58:16,11640.0,2021-11-12 07:34:16,CHEM,CHEM,LATEX,N,Y, ,1.0,0.0,0.0,0.0,0.0
14981,RF9510,0,REINFORCEMENT,TEXTILE CORD,BLEEDER,,,,,,Ne12/1 (Nm20) Combed Polyester,Y,6200,2019-08-13 05:23:48,,,FILL,FILL,FABR,N,N,S,1.0,0.0,0.0,0.0,0.0
14982,RF9511,0,REINFORCEMENT,Miscellaneous,FILL,,,,,Inactivating Material,Ne24/1 (Nm40.6) Combed Cotton,N,6200,2019-08-13 05:30:45,10640.0,2024-06-10 16:53:17,FABR,FABRSQW,MISC,N,N,S,1.0,0.0,0.0,0.0,0.0
14983,RF9512,0,REINFORCEMENT,Miscellaneous,FILL,,,,,Inactivating Material,"Ne18/1 (Nm30,4) Combed Cotton",N,6200,2019-08-13 05:32:47,10640.0,2024-06-10 16:53:34,FABR,FABRSQW,MISC,N,N,S,1.0,0.0,0.0,0.0,0.0
14984,RF9513,0,REINFORCEMENT,Miscellaneous,FILL,,,,,Inactivating Material,Ne24/1 (Nm40.6) Combed Cotton,N,6200,2019-08-13 05:34:34,10640.0,2024-06-10 16:53:50,FABR,FABRSQW,MISC,N,N,S,1.0,0.0,0.0,0.0,0.0
14985,RF9514,0,REINFORCEMENT,Miscellaneous,FILL,,,,,Inactivating Material,"Ne18/1 (Nm30,4) Combed Cotton",N,6200,2019-08-13 05:35:55,10640.0,2024-06-10 16:54:05,FABR,FABRSQW,MISC,N,N,S,1.0,0.0,0.0,0.0,0.0
15381,RFLBRF040,0,REINFORCEMENT,Miscellaneous,RFID,,,,,Add description,RFID in rubber,Y,92,2020-04-17 14:01:14,92.0,2020-04-18 16:16:37,FABR,FABR,MISCELLANEOUS,N,N,S,1.0,0.0,0.0,0.0,0.0
16161,RFBPA9MN,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,No available suppliers,"NYLON 6,6 2100/1/2 10 X 10 TPI 21.6 EPI MN",N,34,2021-06-14 13:12:54,92.0,2021-12-21 10:43:15,FABR,FABR,FABR,N,Y,S,1.38,0.0,0.0,0.0,0.0
15521,RFZ13J,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,T802 after segregating - Includes top 70% top quality yarn,Y,4860,2020-08-25 12:08:03,,,FABR,FABR,FABR,N,Y,S,1.4,0.0,0.0,0.0,0.0
16341,RFE11A,0,REINFORCEMENT,YARN,ARAMID,,,,,Update Supplier,670 DTEX ARAMID,Y,10640,2021-10-12 13:49:40,,,FABR,FABR,FABR,N,Y, ,9.99,0.0,0.0,0.0,0.0
16641,RFH50NN REV. 03,0,REINFORCEMENT,CONVERTED FABRIC,"NYLON 6,6",,,,,Innactivating duplicate code,"1100/1 DECITEX NYLON 6,6 WOVEN 14X14",N,11060,2022-03-21 12:27:03,11060.0,2022-05-05 11:08:51,FABR,FABRSQW,FABR,N,Y, ,1.0,0.0,0.0,0.0,0.0
16761,RFZ301,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,This material was created in error,Z301UK steelwire from Xingda Thailand,N,4860,2022-03-30 11:47:25,7980.0,2022-06-08 14:48:47,WIRE,WIRE,WIRE,Y,Y,S,2.4,0.0,0.0,0.0,0.0
16781,RFZ301UK,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,Z301UK trade name was moved under material UK,2+2x.35 ST,N,4860,2022-03-30 14:53:37,7980.0,2022-06-08 14:48:11,WIRE,WIRE,BELT,N,Y, ,1.0,0.0,0.0,0.0,1.0
16821,RFS01BI30GF,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"940 DECITEX NYLON 6,6",Y,11560,2022-05-05 10:39:07,,,,,,,,,,0.0,0.0,0.0,
16861,RFZ01NG30GA,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,Inactivating Z01NG30GA as this is not the correct way to put this material in the SOS.,"1400 DECITEX NYLON 6,6",N,11560,2022-06-07 09:45:47,10640.0,2023-06-19 13:16:56,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
16121,RF029BH,0,REINFORCEMENT,WIRE,BEAD WIRE,,,,,,1.295MM BEAD WIRE - HIGH TENSILE,Y,7980,2021-06-03 11:10:49,,,WIRE,WIRE,BEAD,,,,,0.0,0.0,0.0,
16721,RFAR01SN,0,REINFORCEMENT,Single End Dipped Cord,ARAMID,,,,,,"Aramid, 1270x3dtex, 7x7 TPI, Single End Cord",Y,11640,2022-03-24 10:07:17,,,FABR,FABR,SINGLE END CORD,N,N, ,1.0,0.0,0.0,0.0,0.0
16101,RFAH01SB,0,REINFORCEMENT,Single End Dipped Cord,ARAMID,,,,,,"Single end Aramid, 1100 / 2, 14.0 x 14.0",Y,735,2021-04-30 07:00:22,,,,,,,,,,,,,
16241,RFI19LC27MA,0,REINFORCEMENT,FABRIC,NYLON 6,,,,,,NYLON 6  940/1/2 12 X 12 TPI 27EPI MA,Y,1060,2021-08-10 09:25:20,,,FABR,FABR,NYLON 6,,,,,0.0,0.0,0.0,
16242,RFI20LF25MA/C,0,REINFORCEMENT,FABRIC,NYLON 6,,,,,Incorrect code,LF25MA with std. weft,N,1060,2021-08-10 09:26:49,92.0,2022-06-16 12:37:25,FABR,FABR,CARCASS,N,Y, ,1.0,0.0,0.0,0.0,0.0
16541,RF029CH,0,REINFORCEMENT,WIRE,BEAD WIRE,,,,,,1.83MM BEAD WIRE - HIGH TENSILE,Y,7980,2021-12-15 15:25:04,,,WIRE,WIRE,BEAD,,,,,0.0,0.0,0.0,
16661,RFM18TV27CN REV. 01,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS,,,,,Wrong code entered,"1670/1/2 PET, 8.5x8.5 tpi, 27 epi, CN",N,11060,2022-03-21 14:19:33,34.0,2022-05-05 11:03:55,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,0.0
16741,RF029JH,0,REINFORCEMENT,WIRE,BEAD WIRE,,,,,029JH trade name moved under material code JH_0. Inactivating this duplicate entry.,0.89MM BEAD WIRE - HIGH TENSILE,N,7980,2022-03-29 08:52:57,7980.0,2022-09-06 12:46:23,WIRE,WIRE,BEAD,N,N, ,1.0,0.0,0.0,0.0,1.0
16881,RF242JH,0,REINFORCEMENT,WIRE,BEAD WIRE,,,,,mislabling,0.89MM BEAD WIRE - HIGH TENSILE,N,11060,2022-06-09 10:31:54,11060.0,2022-06-16 12:11:12,WIRE,WIRE,BEAD,N,Y, ,1.0,0.0,0.0,0.0,1.0
15041,RFY201UX,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,correct the Material Description,3x.20/9x.175+1 HT,Y,7980,2019-10-14 09:10:26,,,WIRE,WIRE,PLY,N,Y, ,1.0,0.0,0.0,0.0,1.0
15941,RFS03BPA6MN,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,,XSED from Vietnam  for NGT,Y,4860,2021-03-03 15:12:46,,,,,,,,,,,,,
16901,RF242BH,0,REINFORCEMENT,WIRE,BEAD WIRE,,,,,Material code should be BH not 242BH,1.295MM BEAD WIRE - HIGH TENSILE,N,10540,2022-06-14 14:31:50,10540.0,2022-06-16 12:07:43,WIRE,WIRE,BEAD,N,N, ,1.0,0.0,0.0,0.0,1.0
17021,RFBN01WL,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,Incorrect material code,2x.295 HT,N,2800,2022-07-22 09:32:48,10540.0,2024-05-30 09:59:40,WIRE,WIRE,BELT,N,Y, ,1.0,0.0,0.0,0.0,1.0
17041,RFBL01WL,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,Incorrect material code,2x.295 HT,N,1780,2022-07-28 08:46:26,10540.0,2024-05-30 09:58:54,WIRE,WIRE,BELT,N,Y, ,1.0,0.0,0.0,0.0,1.0
17101,RFS04N,0,REINFORCEMENT,YARN,"NYLON 6,6",,,,,,"NYLON 6,6, 2100 dtex yarn",Y,10720,2022-08-29 03:29:40,,,,,,,,,,,,,
17121,RFBE01US,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,Material code incorrect,3+2X.35 ST,N,11640,2022-08-30 03:16:19,10540.0,2022-10-03 11:45:27,WIRE,WIRE,WIRE,N,Y, ,1.0,0.0,0.0,0.0,1.0
17241,RFFA01WY,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,Change matl code to WY,2+2x.22UT,N,1780,2022-11-24 04:29:02,10540.0,2023-03-07 08:16:51,WIRE,WIRE,WIRE,N,Y, ,1.0,0.0,0.0,0.0,0.0
17281,RFBPB2SF,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,,XSED19 greige fabric approval in Ayaha. Ayaha currently dips this greige fabric ,Y,10640,2022-12-19 10:57:08,,,,,,,,,,,,,
17461,RFC402EJ,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,C402EJ not valid material code,19X.22 +6X 1X.22/18X.20 +1 HT,N,10540,2023-03-24 10:24:34,10540.0,2023-05-25 12:11:21,WIRE,WIRE,PLY,N,Y, ,0.02,0.0,0.0,0.0,0.0
17501,RFC402UZ,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,"C402UZ is trade name, not material code.",3+9X.25+1 HT,N,10540,2023-04-04 07:48:20,10540.0,2023-10-19 14:45:17,WIRE,WIRE,BELT,N,N, ,1.0,0.0,0.0,0.0,1.0
17561,RFZ01NG30ZO,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,Inactivating code - incorrect material code used,"NYLON 6,6, 1400/2, 6x6 TPI, 30 EPI, ZO",N,1780,2023-04-17 07:05:04,10640.0,2023-06-19 13:30:39,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
17581,RFU10T,0,REINFORCEMENT,YARN,POLYESTER - HMLS,,,,,,,Y,34,2023-04-18 09:40:19,,,FABR,FABR,FABR,N,Y,S,1.1,0.0,0.0,0.0,0.0
17601,RF152AX24YR,0,REINFORCEMENT,FABRIC,ARAMID,,,,,Inactivating material code - incorrect material code listed.,1100/1/3 dtex K29AP aramid,N,4860,2023-05-02 20:33:20,10640.0,2023-06-19 13:39:10,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
17661,RF152A,0,REINFORCEMENT,YARN,ARAMID,,,,,,1100 dtex K29AP aramid yarn from DuPont (Richmond),Y,10640,2023-06-19 13:34:17,,,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,1.0
17721,RFZ14TM01CU,0,REINFORCEMENT,Single End Dipped Cord,POLYESTER,,,,,,PET 2200/2 single end dipped cord pink dip,Y,4420,2023-07-26 01:34:47,,,,,,,,,,,,,
18121,RF8X,0,REINFORCEMENT,WIRE,BEAD WIRE,,,,,Descrisption changed including Cooper codes,Dummy base code for GL2128 - High recycled content BH 1.295MM BEAD WIRE - HIGH T,Y,1780,2023-11-13 07:42:38,,,WIRE,WIRE,BEAD,N,Y, ,1.0,0.0,0.0,0.0,0.0
19241,RFBP01UG,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,"Deactivate Base code BP01UG, activate trade name BP01UG",1X.20/18X.175 ST,N,1780,2024-09-16 01:34:59,10540.0,2024-10-09 08:14:28,WIRE,WIRE,CARCASS,N,N, ,1.0,0.0,0.0,0.0,0.0
18863,RFLR,0,REINFORCEMENT,WIRE,BEAD WIRE,,,,,,1.55 mm NT (Cooper 9015),Y,12360,2024-04-16 02:27:46,,,WIRE,BEAD,BEAD,N,Y, ,1.0,0.0,0.0,0.0,0.0
18321,RFA07NC27ZO,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,,940/1/2 N66; 12x12 tpi; 27 epi; ZO,Y,4860,2024-01-31 07:14:48,,,,,,,,,,,,,
18961,RFN01BN32ZO,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,,1400/1 dtex pink dip,Y,1780,2024-05-13 06:47:56,,,,,,,,,,,,,
18161,RFBP01UM/N,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,incorrect material code,3X.22/9X.20+1 HT,N,11060,2023-12-07 11:30:59,10540.0,2024-05-30 10:05:55,WIRE,WIRE,CARCASS,N,N, ,1.0,0.0,0.0,0.0,1.0
18122,RF8Y,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,,Dummy base code for WY to allow order and segregation for GT3LM project,Y,1780,2023-11-13 08:11:01,,,WIRE,WIRE,WIRE,N,Y, ,1.0,0.0,0.0,0.0,0.0
18221,RFFC01FR,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,FC01FR base code not valid,3x.21/9x.185 UT,N,10540,2023-12-19 13:18:03,10540.0,2023-12-19 13:20:50,WIRE,WIRE,CARCASS,N,Y, ,1.0,0.0,0.0,0.0,1.0
19081,RFU05TC28CX,0,REINFORCEMENT,FABRIC,POLYESTER - HMLS,,,,,Filled out GBS fields,"PET HMLS NAA, 1100/1/2 Dtex, 12x12 TPI, 28 EPI, CX",Y,1780,2024-06-28 07:53:46,,,FABR,FABR,FABR,N,N,S,1.0,0.0,0.0,0.0,0.0
19141,RFF12T,0,REINFORCEMENT,YARN,POLYESTER - HMLS,,,,,,"1670 dtex HMLS PET yarn from Indorama Longlaville, France",Y,10640,2024-08-06 12:56:00,,,FABR,FABR,FABR,N,Y, ,1.0,0.0,0.0,0.0,0.0
18701,RFZ02JC21QH,0,REINFORCEMENT,FABRIC,"NYLON 6,6",,,,,,"NYLON 66, 940/2, 12x12 TPI, 21 EPI, QH T802 Yarn",Y,4860,2024-02-29 16:15:54,,,,,,,,,,,,,
19301,RFQ101EB,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,,4X6X.265HE-HT,Y,11060,2024-10-16 13:32:48,,,WIRE,WIRE,CARCASS,,,,,0.0,0.0,0.0,
18921,RFZ202XP,0,REINFORCEMENT,WIRE,STEEL CORD,,,,,Incorrect material code,"2+2x.25 HT
(Cooper 9347)",N,3424,2024-04-30 02:30:58,10540.0,2024-05-30 10:13:17,WIRE,WIRE,WIRE,N,Y, ,1.0,0.0,0.0,0.0,0.0
