,PGM_ID,HSE_ID,HSE_MEASURE_ID,CODE,MEASURE_STATUS,PROP_PLANT_TRIAL_ID,PROP_PLANT_FOR_TRIAL,PROP_REGION,MATERIAL_CODE_ID,REGION_FOR_SOS_APPROVAL
48087,62354,26721,114,KKDIK,Y,100.0,Pulandian,AP,574.0,LA
48088,62354,26721,114,KKDIK,Y,100.0,Pulandian,AP,574.0,AP
48089,62354,26721,116,ENCS,Y,100.0,Pulandian,AP,574.0,LA
48090,62354,26721,116,ENCS,Y,100.0,Pulandian,AP,574.0,EMEA
48091,62354,26721,116,ENCS,Y,100.0,Pulandian,AP,574.0,AP
48092,62494,26781,110,CEPAD,Y,49.0,Montlucon,EMEA,7501.0,EMEA
48093,62494,26781,110,CEPAD,Y,49.0,Montlucon,EMEA,7501.0,LA
48094,62494,26781,110,CEPAD,Y,49.0,Montlucon,EMEA,7501.0,North America
48095,62494,26781,110,CEPAD,Y,49.0,Montlucon,EMEA,7501.0,AP
48096,62494,26781,111,CEPAN,Y,49.0,Montlucon,EMEA,7501.0,North America
48097,62494,26781,111,CEPAN,Y,49.0,Montlucon,EMEA,7501.0,LA
48098,62494,26781,111,CEPAN,Y,49.0,Montlucon,EMEA,7501.0,EMEA
48099,62494,26781,111,CEPAN,Y,49.0,Montlucon,EMEA,7501.0,AP
48100,62494,26781,112,ELINCS,Y,49.0,Montlucon,EMEA,7501.0,EMEA
48101,62494,26781,112,ELINCS,Y,49.0,Montlucon,EMEA,7501.0,LA
48102,62494,26781,112,ELINCS,Y,49.0,Montlucon,EMEA,7501.0,North America
48103,62494,26781,112,ELINCS,Y,49.0,Montlucon,EMEA,7501.0,AP
48104,62494,26781,113,EINECS,Y,49.0,Montlucon,EMEA,7501.0,North America
48105,62494,26781,113,EINECS,Y,49.0,Montlucon,EMEA,7501.0,LA
48106,62494,26781,113,EINECS,Y,49.0,Montlucon,EMEA,7501.0,EMEA
48107,62494,26781,113,EINECS,Y,49.0,Montlucon,EMEA,7501.0,AP
48108,62494,26781,114,KKDIK,Y,49.0,Montlucon,EMEA,7501.0,North America
48109,62494,26781,114,KKDIK,Y,49.0,Montlucon,EMEA,7501.0,LA
48110,62494,26781,114,KKDIK,Y,49.0,Montlucon,EMEA,7501.0,AP
48111,62494,26781,114,KKDIK,Y,49.0,Montlucon,EMEA,7501.0,EMEA
48112,62494,26781,116,ENCS,Y,49.0,Montlucon,EMEA,7501.0,North America
48113,62494,26781,116,ENCS,Y,49.0,Montlucon,EMEA,7501.0,EMEA
48114,62494,26781,116,ENCS,Y,49.0,Montlucon,EMEA,7501.0,LA
48115,62494,26781,116,ENCS,Y,49.0,Montlucon,EMEA,7501.0,AP
48116,62566,27341,110,CEPAD,N,42.0,Nippon Giant,AP,,LA
48117,62566,27341,110,CEPAD,N,42.0,Nippon Giant,AP,,North America
48118,62566,27341,110,CEPAD,N,42.0,Nippon Giant,AP,,AP
48119,62566,27341,111,CEPAN,N,42.0,Nippon Giant,AP,,North America
48120,62566,27341,111,CEPAN,N,42.0,Nippon Giant,AP,,LA
48121,62566,27341,111,CEPAN,N,42.0,Nippon Giant,AP,,AP
48122,62566,27341,112,ELINCS,N,42.0,Nippon Giant,AP,,LA
48123,62566,27341,112,ELINCS,N,42.0,Nippon Giant,AP,,North America
48124,62566,27341,112,ELINCS,N,42.0,Nippon Giant,AP,,AP
48125,62566,27341,113,EINECS,Y,42.0,Nippon Giant,AP,,North America
48126,62566,27341,113,EINECS,Y,42.0,Nippon Giant,AP,,LA
48127,62566,27341,113,EINECS,Y,42.0,Nippon Giant,AP,,AP
48128,62566,27341,114,KKDIK,N,42.0,Nippon Giant,AP,,North America
48129,62566,27341,114,KKDIK,N,42.0,Nippon Giant,AP,,LA
48130,62566,27341,114,KKDIK,N,42.0,Nippon Giant,AP,,AP
48131,62566,27341,116,ENCS,Y,42.0,Nippon Giant,AP,,North America
48132,62566,27341,116,ENCS,Y,42.0,Nippon Giant,AP,,LA
48133,62566,27341,116,ENCS,Y,42.0,Nippon Giant,AP,,AP
48134,62703,27001,110,CEPAD,Y,51.0,Wittlich,EMEA,,LA
48135,62703,27001,110,CEPAD,Y,51.0,Wittlich,EMEA,,North America
48136,62703,27001,110,CEPAD,Y,51.0,Wittlich,EMEA,,EMEA
48137,62703,27001,111,CEPAN,Y,51.0,Wittlich,EMEA,,North America
48138,62703,27001,111,CEPAN,Y,51.0,Wittlich,EMEA,,LA
48139,62703,27001,111,CEPAN,Y,51.0,Wittlich,EMEA,,EMEA
48140,62703,27001,112,ELINCS,Y,51.0,Wittlich,EMEA,,LA
48141,62703,27001,112,ELINCS,Y,51.0,Wittlich,EMEA,,North America
48142,62703,27001,112,ELINCS,Y,51.0,Wittlich,EMEA,,EMEA
48143,62703,27001,113,EINECS,Y,51.0,Wittlich,EMEA,,North America
48144,62703,27001,113,EINECS,Y,51.0,Wittlich,EMEA,,LA
48145,62703,27001,113,EINECS,Y,51.0,Wittlich,EMEA,,EMEA
48146,62703,27001,114,KKDIK,Y,51.0,Wittlich,EMEA,,North America
48147,62703,27001,114,KKDIK,Y,51.0,Wittlich,EMEA,,LA
48148,62703,27001,114,KKDIK,Y,51.0,Wittlich,EMEA,,EMEA
48149,62703,27001,116,ENCS,Y,51.0,Wittlich,EMEA,,North America
48150,62703,27001,116,ENCS,Y,51.0,Wittlich,EMEA,,LA
48151,62703,27001,116,ENCS,Y,51.0,Wittlich,EMEA,,EMEA
48152,62835,26821,110,CEPAD,Y,3.0,Topeka,NA,840.0,LA
48153,62835,26821,110,CEPAD,Y,3.0,Topeka,NA,840.0,North America
48154,62835,26821,110,CEPAD,Y,3.0,Topeka,NA,840.0,AP
48155,62835,26821,111,CEPAN,Y,3.0,Topeka,NA,840.0,North America
48156,62835,26821,111,CEPAN,Y,3.0,Topeka,NA,840.0,LA
48157,62835,26821,111,CEPAN,Y,3.0,Topeka,NA,840.0,AP
48158,62835,26821,112,ELINCS,Y,3.0,Topeka,NA,840.0,LA
48159,62835,26821,112,ELINCS,Y,3.0,Topeka,NA,840.0,North America
48160,62835,26821,112,ELINCS,Y,3.0,Topeka,NA,840.0,AP
48161,62835,26821,113,EINECS,Y,3.0,Topeka,NA,840.0,North America
48162,62835,26821,113,EINECS,Y,3.0,Topeka,NA,840.0,LA
48163,62835,26821,113,EINECS,Y,3.0,Topeka,NA,840.0,AP
48164,62835,26821,114,KKDIK,Y,3.0,Topeka,NA,840.0,North America
48165,62835,26821,114,KKDIK,Y,3.0,Topeka,NA,840.0,LA
48166,62835,26821,114,KKDIK,Y,3.0,Topeka,NA,840.0,AP
48167,62835,26821,116,ENCS,Y,3.0,Topeka,NA,840.0,North America
48168,62835,26821,116,ENCS,Y,3.0,Topeka,NA,840.0,LA
48169,62835,26821,116,ENCS,Y,3.0,Topeka,NA,840.0,AP
48170,63029,26842,110,CEPAD,Y,21.0,Luxembourg,EMEA,1691.0,EMEA
48171,63029,26842,110,CEPAD,Y,21.0,Luxembourg,EMEA,1691.0,LA
48172,63029,26842,110,CEPAD,Y,21.0,Luxembourg,EMEA,1691.0,North America
48173,63029,26842,110,CEPAD,Y,21.0,Luxembourg,EMEA,1691.0,AP
48174,63029,26842,111,CEPAN,Y,21.0,Luxembourg,EMEA,1691.0,EMEA
48175,63029,26842,111,CEPAN,Y,21.0,Luxembourg,EMEA,1691.0,LA
48176,63029,26842,111,CEPAN,Y,21.0,Luxembourg,EMEA,1691.0,North America
48177,63029,26842,111,CEPAN,Y,21.0,Luxembourg,EMEA,1691.0,AP
48178,63029,26842,112,ELINCS,Y,21.0,Luxembourg,EMEA,1691.0,AP
48179,63029,26842,112,ELINCS,Y,21.0,Luxembourg,EMEA,1691.0,North America
48180,63029,26842,112,ELINCS,Y,21.0,Luxembourg,EMEA,1691.0,EMEA
48181,63029,26842,112,ELINCS,Y,21.0,Luxembourg,EMEA,1691.0,LA
48182,63029,26842,113,EINECS,Y,21.0,Luxembourg,EMEA,1691.0,LA
48183,63029,26842,113,EINECS,Y,21.0,Luxembourg,EMEA,1691.0,EMEA
48184,63029,26842,113,EINECS,Y,21.0,Luxembourg,EMEA,1691.0,AP
48185,63029,26842,113,EINECS,Y,21.0,Luxembourg,EMEA,1691.0,North America
48186,63029,26842,114,KKDIK,Y,21.0,Luxembourg,EMEA,1691.0,AP
48187,63029,26842,114,KKDIK,Y,21.0,Luxembourg,EMEA,1691.0,EMEA
48188,63029,26842,114,KKDIK,Y,21.0,Luxembourg,EMEA,1691.0,North America
48189,63029,26842,114,KKDIK,Y,21.0,Luxembourg,EMEA,1691.0,LA
48190,63029,26842,116,ENCS,Y,21.0,Luxembourg,EMEA,1691.0,EMEA
48191,63029,26842,116,ENCS,Y,21.0,Luxembourg,EMEA,1691.0,LA
48192,63029,26842,116,ENCS,Y,21.0,Luxembourg,EMEA,1691.0,North America
48193,63029,26842,116,ENCS,Y,21.0,Luxembourg,EMEA,1691.0,AP
48194,63092,27841,90,MSDS,Y,32.0,Chile,NA,,LA
48195,63092,27841,90,MSDS,Y,32.0,Chile,NA,,AP
48196,63092,27841,90,MSDS,Y,32.0,Chile,NA,,EMEA
48197,63092,27841,90,MSDS,Y,32.0,Chile,NA,,North America
48198,63092,27841,91,TSCA,Y,32.0,Chile,NA,,EMEA
48199,63092,27841,91,TSCA,Y,32.0,Chile,NA,,LA
48200,63092,27841,91,TSCA,Y,32.0,Chile,NA,,North America
48201,63092,27841,91,TSCA,Y,32.0,Chile,NA,,AP
48202,63092,27841,110,CEPAD,Y,32.0,Chile,NA,,North America
48203,63092,27841,110,CEPAD,Y,32.0,Chile,NA,,AP
48204,63092,27841,110,CEPAD,Y,32.0,Chile,NA,,EMEA
48205,63092,27841,110,CEPAD,Y,32.0,Chile,NA,,LA
48206,63092,27841,111,CEPAN,Y,32.0,Chile,NA,,North America
48207,63092,27841,111,CEPAN,Y,32.0,Chile,NA,,EMEA
48208,63092,27841,111,CEPAN,Y,32.0,Chile,NA,,LA
48209,63092,27841,111,CEPAN,Y,32.0,Chile,NA,,AP
48210,63092,27841,112,ELINCS,Y,32.0,Chile,NA,,AP
48211,63092,27841,112,ELINCS,Y,32.0,Chile,NA,,EMEA
48212,63092,27841,112,ELINCS,Y,32.0,Chile,NA,,North America
48213,63092,27841,112,ELINCS,Y,32.0,Chile,NA,,LA
48214,63092,27841,113,EINECS,Y,32.0,Chile,NA,,AP
48215,63092,27841,113,EINECS,Y,32.0,Chile,NA,,EMEA
48216,63092,27841,113,EINECS,Y,32.0,Chile,NA,,LA
48217,63092,27841,113,EINECS,Y,32.0,Chile,NA,,North America
48218,63092,27841,114,KKDIK,Y,32.0,Chile,NA,,North America
48219,63092,27841,114,KKDIK,Y,32.0,Chile,NA,,LA
48220,63092,27841,114,KKDIK,Y,32.0,Chile,NA,,EMEA
48221,63092,27841,114,KKDIK,Y,32.0,Chile,NA,,AP
48222,63092,27841,116,ENCS,Y,32.0,Chile,NA,,North America
48223,63092,27841,116,ENCS,Y,32.0,Chile,NA,,AP
48224,63092,27841,116,ENCS,Y,32.0,Chile,NA,,EMEA
48225,63092,27841,116,ENCS,Y,32.0,Chile,NA,,LA
48226,63095,27721,90,MSDS,Y,5.0,Fayetteville,NA,,North America
48227,63095,27721,90,MSDS,Y,5.0,Fayetteville,NA,,LA
48228,63095,27721,90,MSDS,Y,5.0,Fayetteville,NA,,AP
48229,63095,27721,90,MSDS,Y,5.0,Fayetteville,NA,,EMEA
48230,63095,27721,91,TSCA,Y,5.0,Fayetteville,NA,,North America
48231,63095,27721,91,TSCA,Y,5.0,Fayetteville,NA,,LA
48232,63095,27721,91,TSCA,Y,5.0,Fayetteville,NA,,EMEA
48233,63095,27721,91,TSCA,Y,5.0,Fayetteville,NA,,AP
48234,63095,27721,110,CEPAD,Y,5.0,Fayetteville,NA,,North America
48235,63095,27721,110,CEPAD,Y,5.0,Fayetteville,NA,,EMEA
48236,63095,27721,110,CEPAD,Y,5.0,Fayetteville,NA,,AP
48237,63095,27721,110,CEPAD,Y,5.0,Fayetteville,NA,,LA
48238,63095,27721,111,CEPAN,Y,5.0,Fayetteville,NA,,AP
48239,63095,27721,111,CEPAN,Y,5.0,Fayetteville,NA,,EMEA
48240,63095,27721,111,CEPAN,Y,5.0,Fayetteville,NA,,North America
48241,63095,27721,111,CEPAN,Y,5.0,Fayetteville,NA,,LA
48242,63095,27721,112,ELINCS,Y,5.0,Fayetteville,NA,,North America
48243,63095,27721,112,ELINCS,Y,5.0,Fayetteville,NA,,LA
48244,63095,27721,112,ELINCS,Y,5.0,Fayetteville,NA,,EMEA
48245,63095,27721,112,ELINCS,Y,5.0,Fayetteville,NA,,AP
48246,63095,27721,113,EINECS,Y,5.0,Fayetteville,NA,,North America
48247,63095,27721,113,EINECS,Y,5.0,Fayetteville,NA,,LA
48248,63095,27721,113,EINECS,Y,5.0,Fayetteville,NA,,EMEA
48249,63095,27721,113,EINECS,Y,5.0,Fayetteville,NA,,AP
48250,63095,27721,114,KKDIK,Y,5.0,Fayetteville,NA,,North America
48251,63095,27721,114,KKDIK,Y,5.0,Fayetteville,NA,,AP
48252,63095,27721,114,KKDIK,Y,5.0,Fayetteville,NA,,EMEA
48253,63095,27721,114,KKDIK,Y,5.0,Fayetteville,NA,,LA
48254,63095,27721,116,ENCS,Y,5.0,Fayetteville,NA,,EMEA
48255,63095,27721,116,ENCS,Y,5.0,Fayetteville,NA,,LA
48256,63095,27721,116,ENCS,Y,5.0,Fayetteville,NA,,North America
48257,63095,27721,116,ENCS,Y,5.0,Fayetteville,NA,,AP
48258,63097,28462,110,CEPAD,Y,5.0,Fayetteville,NA,,EMEA
48259,63097,28462,110,CEPAD,Y,5.0,Fayetteville,NA,,LA
48260,63097,28462,110,CEPAD,Y,5.0,Fayetteville,NA,,North America
48261,63097,28462,110,CEPAD,Y,5.0,Fayetteville,NA,,AP
48262,63097,28462,111,CEPAN,Y,5.0,Fayetteville,NA,,North America
48263,63097,28462,111,CEPAN,Y,5.0,Fayetteville,NA,,LA
48264,63097,28462,111,CEPAN,Y,5.0,Fayetteville,NA,,EMEA
48265,63097,28462,111,CEPAN,Y,5.0,Fayetteville,NA,,AP
48266,63097,28462,112,ELINCS,Y,5.0,Fayetteville,NA,,EMEA
48267,63097,28462,112,ELINCS,Y,5.0,Fayetteville,NA,,LA
48268,63097,28462,112,ELINCS,Y,5.0,Fayetteville,NA,,North America
48269,63097,28462,112,ELINCS,Y,5.0,Fayetteville,NA,,AP
48270,63097,28462,113,EINECS,Y,5.0,Fayetteville,NA,,North America
48271,63097,28462,113,EINECS,Y,5.0,Fayetteville,NA,,LA
48272,63097,28462,113,EINECS,Y,5.0,Fayetteville,NA,,EMEA
48273,63097,28462,113,EINECS,Y,5.0,Fayetteville,NA,,AP
48274,63097,28462,114,KKDIK,Y,5.0,Fayetteville,NA,,North America
48275,63097,28462,114,KKDIK,Y,5.0,Fayetteville,NA,,LA
48276,63097,28462,114,KKDIK,Y,5.0,Fayetteville,NA,,AP
48277,63097,28462,114,KKDIK,Y,5.0,Fayetteville,NA,,EMEA
48278,63097,28462,116,ENCS,Y,5.0,Fayetteville,NA,,North America
48279,63097,28462,116,ENCS,Y,5.0,Fayetteville,NA,,EMEA
48280,63097,28462,116,ENCS,Y,5.0,Fayetteville,NA,,LA
48281,63097,28462,116,ENCS,Y,5.0,Fayetteville,NA,,AP
48282,63099,30121,110,CEPAD,N,31.0,Sao Paulo,LA,,EMEA
48283,63099,30121,110,CEPAD,N,31.0,Sao Paulo,LA,,LA
48284,63099,30121,110,CEPAD,N,31.0,Sao Paulo,LA,,North America
48285,63099,30121,110,CEPAD,N,31.0,Sao Paulo,LA,,AP
48286,63099,30121,111,CEPAN,Y,31.0,Sao Paulo,LA,,North America
48287,63099,30121,111,CEPAN,Y,31.0,Sao Paulo,LA,,LA
48288,63099,30121,111,CEPAN,Y,31.0,Sao Paulo,LA,,EMEA
48289,63099,30121,111,CEPAN,Y,31.0,Sao Paulo,LA,,AP
48290,63099,30121,112,ELINCS,Y,31.0,Sao Paulo,LA,,EMEA
48291,63099,30121,112,ELINCS,Y,31.0,Sao Paulo,LA,,LA
48292,63099,30121,112,ELINCS,Y,31.0,Sao Paulo,LA,,North America
48293,63099,30121,112,ELINCS,Y,31.0,Sao Paulo,LA,,AP
48294,63099,30121,113,EINECS,Y,31.0,Sao Paulo,LA,,North America
48295,63099,30121,113,EINECS,Y,31.0,Sao Paulo,LA,,LA
48296,63099,30121,113,EINECS,Y,31.0,Sao Paulo,LA,,EMEA
48297,63099,30121,113,EINECS,Y,31.0,Sao Paulo,LA,,AP
48298,63099,30121,114,KKDIK,Y,31.0,Sao Paulo,LA,,North America
48299,63099,30121,114,KKDIK,Y,31.0,Sao Paulo,LA,,LA
48300,63099,30121,114,KKDIK,Y,31.0,Sao Paulo,LA,,AP
48301,63099,30121,114,KKDIK,Y,31.0,Sao Paulo,LA,,EMEA
48302,63099,30121,116,ENCS,Y,31.0,Sao Paulo,LA,,North America
48303,63099,30121,116,ENCS,Y,31.0,Sao Paulo,LA,,EMEA
48304,63099,30121,116,ENCS,Y,31.0,Sao Paulo,LA,,LA
48305,63099,30121,116,ENCS,Y,31.0,Sao Paulo,LA,,AP
48306,63103,28041,90,MSDS,Y,8.0,Lawton,NA,,North America
48307,63103,28041,90,MSDS,Y,8.0,Lawton,NA,,LA
48308,63103,28041,90,MSDS,Y,8.0,Lawton,NA,,EMEA
48309,63103,28041,90,MSDS,Y,8.0,Lawton,NA,,AP
48310,63103,28041,91,TSCA,Y,8.0,Lawton,NA,,EMEA
48311,63103,28041,91,TSCA,Y,8.0,Lawton,NA,,LA
48312,63103,28041,91,TSCA,Y,8.0,Lawton,NA,,AP
48313,63103,28041,91,TSCA,Y,8.0,Lawton,NA,,North America
48314,63103,28041,110,CEPAD,Y,8.0,Lawton,NA,,AP
48315,63103,28041,110,CEPAD,Y,8.0,Lawton,NA,,EMEA
48316,63103,28041,110,CEPAD,Y,8.0,Lawton,NA,,LA
48317,63103,28041,110,CEPAD,Y,8.0,Lawton,NA,,North America
48318,63103,28041,111,CEPAN,Y,8.0,Lawton,NA,,AP
48319,63103,28041,111,CEPAN,Y,8.0,Lawton,NA,,LA
48320,63103,28041,111,CEPAN,Y,8.0,Lawton,NA,,North America
48321,63103,28041,111,CEPAN,Y,8.0,Lawton,NA,,EMEA
48322,63103,28041,112,ELINCS,Y,8.0,Lawton,NA,,North America
48323,63103,28041,112,ELINCS,Y,8.0,Lawton,NA,,LA
48324,63103,28041,112,ELINCS,Y,8.0,Lawton,NA,,EMEA
48325,63103,28041,112,ELINCS,Y,8.0,Lawton,NA,,AP
48326,63103,28041,113,EINECS,Y,8.0,Lawton,NA,,AP
48327,63103,28041,113,EINECS,Y,8.0,Lawton,NA,,EMEA
48328,63103,28041,113,EINECS,Y,8.0,Lawton,NA,,North America
48329,63103,28041,113,EINECS,Y,8.0,Lawton,NA,,LA
48330,63103,28041,114,KKDIK,Y,8.0,Lawton,NA,,AP
48331,63103,28041,114,KKDIK,Y,8.0,Lawton,NA,,North America
48332,63103,28041,114,KKDIK,Y,8.0,Lawton,NA,,EMEA
48333,63103,28041,114,KKDIK,Y,8.0,Lawton,NA,,LA
48334,63103,28041,116,ENCS,Y,8.0,Lawton,NA,,AP
48335,63103,28041,116,ENCS,Y,8.0,Lawton,NA,,LA
48336,63103,28041,116,ENCS,Y,8.0,Lawton,NA,,EMEA
48337,63103,28041,116,ENCS,Y,8.0,Lawton,NA,,North America
48338,63191,27041,110,CEPAD,Y,2.0,Gadsden,NA,14501.0,AP
48339,63191,27041,111,CEPAN,N,2.0,Gadsden,NA,14501.0,AP
48340,63191,27041,112,ELINCS,Y,2.0,Gadsden,NA,14501.0,AP
48341,63191,27041,113,EINECS,Y,2.0,Gadsden,NA,14501.0,AP
48342,63191,27041,114,KKDIK,Y,2.0,Gadsden,NA,14501.0,AP
48343,63191,27041,116,ENCS,Y,2.0,Gadsden,NA,14501.0,AP
48344,63203,27021,110,CEPAD,N,3.0,Topeka,NA,,AP
48345,63203,27021,110,CEPAD,N,3.0,Topeka,NA,,EMEA
48346,63203,27021,110,CEPAD,N,3.0,Topeka,NA,,North America
48347,63203,27021,110,CEPAD,N,3.0,Topeka,NA,,LA
48348,63203,27021,111,CEPAN,N,3.0,Topeka,NA,,AP
48349,63203,27021,111,CEPAN,N,3.0,Topeka,NA,,EMEA
48350,63203,27021,111,CEPAN,N,3.0,Topeka,NA,,LA
48351,63203,27021,111,CEPAN,N,3.0,Topeka,NA,,North America
48352,63203,27021,112,ELINCS,Y,3.0,Topeka,NA,,LA
48353,63203,27021,112,ELINCS,Y,3.0,Topeka,NA,,AP
48354,63203,27021,112,ELINCS,Y,3.0,Topeka,NA,,EMEA
48355,63203,27021,112,ELINCS,Y,3.0,Topeka,NA,,North America
48356,63203,27021,113,EINECS,Y,3.0,Topeka,NA,,EMEA
48357,63203,27021,113,EINECS,Y,3.0,Topeka,NA,,AP
48358,63203,27021,113,EINECS,Y,3.0,Topeka,NA,,LA
48359,63203,27021,113,EINECS,Y,3.0,Topeka,NA,,North America
48360,63203,27021,114,KKDIK,N,3.0,Topeka,NA,,LA
48361,63203,27021,114,KKDIK,N,3.0,Topeka,NA,,EMEA
48362,63203,27021,114,KKDIK,N,3.0,Topeka,NA,,AP
48363,63203,27021,114,KKDIK,N,3.0,Topeka,NA,,North America
48364,63203,27021,116,ENCS,Y,3.0,Topeka,NA,,LA
48365,63203,27021,116,ENCS,Y,3.0,Topeka,NA,,North America
48366,63203,27021,116,ENCS,Y,3.0,Topeka,NA,,EMEA
48367,63203,27021,116,ENCS,Y,3.0,Topeka,NA,,AP
48368,63205,27121,90,MSDS,Y,40.0,Thailand,AP,,AP
48369,63205,27121,91,TSCA,Y,40.0,Thailand,AP,,AP
48370,63205,27121,110,CEPAD,U,40.0,Thailand,AP,,AP
48371,63205,27121,111,CEPAN,U,40.0,Thailand,AP,,AP
48372,63205,27121,112,ELINCS,U,40.0,Thailand,AP,,AP
48373,63205,27121,113,EINECS,U,40.0,Thailand,AP,,AP
48374,63205,27121,114,KKDIK,U,40.0,Thailand,AP,,AP
48375,63205,27121,116,ENCS,U,40.0,Thailand,AP,,AP
48376,63207,27143,90,MSDS,Y,45.0,Ballabgarh,AP,,LA
48377,63207,27143,90,MSDS,Y,45.0,Ballabgarh,AP,,North America
48378,63207,27143,90,MSDS,Y,45.0,Ballabgarh,AP,,AP
48379,63207,27143,91,TSCA,Y,45.0,Ballabgarh,AP,,North America
48380,63207,27143,91,TSCA,Y,45.0,Ballabgarh,AP,,LA
48381,63207,27143,91,TSCA,Y,45.0,Ballabgarh,AP,,AP
48382,63207,27143,110,CEPAD,Y,45.0,Ballabgarh,AP,,North America
48383,63207,27143,110,CEPAD,Y,45.0,Ballabgarh,AP,,LA
48384,63207,27143,110,CEPAD,Y,45.0,Ballabgarh,AP,,AP
48385,63207,27143,111,CEPAN,N,45.0,Ballabgarh,AP,,LA
48386,63207,27143,111,CEPAN,N,45.0,Ballabgarh,AP,,North America
48387,63207,27143,111,CEPAN,N,45.0,Ballabgarh,AP,,AP
48388,63207,27143,112,ELINCS,Y,45.0,Ballabgarh,AP,,LA
48389,63207,27143,112,ELINCS,Y,45.0,Ballabgarh,AP,,North America
48390,63207,27143,112,ELINCS,Y,45.0,Ballabgarh,AP,,AP
48391,63207,27143,113,EINECS,Y,45.0,Ballabgarh,AP,,LA
48392,63207,27143,113,EINECS,Y,45.0,Ballabgarh,AP,,North America
48393,63207,27143,113,EINECS,Y,45.0,Ballabgarh,AP,,AP
48394,63207,27143,114,KKDIK,Y,45.0,Ballabgarh,AP,,North America
48395,63207,27143,114,KKDIK,Y,45.0,Ballabgarh,AP,,LA
48396,63207,27143,114,KKDIK,Y,45.0,Ballabgarh,AP,,AP
48397,63207,27143,116,ENCS,Y,45.0,Ballabgarh,AP,,North America
48398,63207,27143,116,ENCS,Y,45.0,Ballabgarh,AP,,LA
48399,63207,27143,116,ENCS,Y,45.0,Ballabgarh,AP,,AP
48400,63209,27061,110,CEPAD,Y,3.0,Topeka,NA,,EMEA
48401,63209,27061,110,CEPAD,Y,3.0,Topeka,NA,,LA
48402,63209,27061,110,CEPAD,Y,3.0,Topeka,NA,,AP
48403,63209,27061,110,CEPAD,Y,3.0,Topeka,NA,,North America
48404,63209,27061,111,CEPAN,N,3.0,Topeka,NA,,North America
48405,63209,27061,111,CEPAN,N,3.0,Topeka,NA,,LA
48406,63209,27061,111,CEPAN,N,3.0,Topeka,NA,,EMEA
48407,63209,27061,111,CEPAN,N,3.0,Topeka,NA,,AP
48408,63209,27061,112,ELINCS,Y,3.0,Topeka,NA,,North America
48409,63209,27061,112,ELINCS,Y,3.0,Topeka,NA,,EMEA
48410,63209,27061,112,ELINCS,Y,3.0,Topeka,NA,,AP
48411,63209,27061,112,ELINCS,Y,3.0,Topeka,NA,,LA
48412,63209,27061,113,EINECS,Y,3.0,Topeka,NA,,AP
48413,63209,27061,113,EINECS,Y,3.0,Topeka,NA,,EMEA
48414,63209,27061,113,EINECS,Y,3.0,Topeka,NA,,North America
48415,63209,27061,113,EINECS,Y,3.0,Topeka,NA,,LA
48416,63209,27061,114,KKDIK,Y,3.0,Topeka,NA,,AP
48417,63209,27061,114,KKDIK,Y,3.0,Topeka,NA,,EMEA
48418,63209,27061,114,KKDIK,Y,3.0,Topeka,NA,,LA
48419,63209,27061,114,KKDIK,Y,3.0,Topeka,NA,,North America
48420,63209,27061,116,ENCS,Y,3.0,Topeka,NA,,EMEA
48421,63209,27061,116,ENCS,Y,3.0,Topeka,NA,,LA
48422,63209,27061,116,ENCS,Y,3.0,Topeka,NA,,North America
48423,63209,27061,116,ENCS,Y,3.0,Topeka,NA,,AP
48424,63214,27142,90,MSDS,Y,46.0,Aurangabad,AP,,LA
48425,63214,27142,90,MSDS,Y,46.0,Aurangabad,AP,,North America
48426,63214,27142,90,MSDS,Y,46.0,Aurangabad,AP,,AP
48427,63214,27142,91,TSCA,Y,46.0,Aurangabad,AP,,LA
48428,63214,27142,91,TSCA,Y,46.0,Aurangabad,AP,,North America
48429,63214,27142,91,TSCA,Y,46.0,Aurangabad,AP,,AP
48430,63214,27142,110,CEPAD,Y,46.0,Aurangabad,AP,,North America
48431,63214,27142,110,CEPAD,Y,46.0,Aurangabad,AP,,LA
48432,63214,27142,110,CEPAD,Y,46.0,Aurangabad,AP,,AP
48433,63214,27142,111,CEPAN,N,46.0,Aurangabad,AP,,North America
48434,63214,27142,111,CEPAN,N,46.0,Aurangabad,AP,,LA
48435,63214,27142,111,CEPAN,N,46.0,Aurangabad,AP,,AP
48436,63214,27142,112,ELINCS,Y,46.0,Aurangabad,AP,,North America
48437,63214,27142,112,ELINCS,Y,46.0,Aurangabad,AP,,LA
48438,63214,27142,112,ELINCS,Y,46.0,Aurangabad,AP,,AP
48439,63214,27142,113,EINECS,Y,46.0,Aurangabad,AP,,North America
48440,63214,27142,113,EINECS,Y,46.0,Aurangabad,AP,,LA
48441,63214,27142,113,EINECS,Y,46.0,Aurangabad,AP,,AP
48442,63214,27142,114,KKDIK,Y,46.0,Aurangabad,AP,,North America
48443,63214,27142,114,KKDIK,Y,46.0,Aurangabad,AP,,LA
48444,63214,27142,114,KKDIK,Y,46.0,Aurangabad,AP,,AP
48445,63214,27142,116,ENCS,Y,46.0,Aurangabad,AP,,North America
48446,63214,27142,116,ENCS,Y,46.0,Aurangabad,AP,,LA
48447,63214,27142,116,ENCS,Y,46.0,Aurangabad,AP,,AP
48448,63216,27122,110,CEPAD,Y,2.0,Gadsden,NA,,AP
48449,63216,27122,110,CEPAD,Y,2.0,Gadsden,NA,,North America
