,PGM_ID,HSE_ID,HSE_MEASURE_ID,TABLE_CODE,CODE_DESC,CODE,MEASURE_CMNTS
36969,142218,37461,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
36970,142218,37461,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
36971,142218,37461,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
36972,142218,37461,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
36973,142218,37461,117,NZTSD,New Zealand Toxic Substances Database,,
36974,142218,37461,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
36975,142218,37461,203,ISHL,Japanese Industrial Safety and Health Law,,
36976,142218,37461,204,KKDIK,Turkey REACH compliance check completed,,
36977,142218,37461,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
36978,142218,37461,206,SERB,Serbia,JAPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
36979,142218,37461,207,IND,Indonesia,,
36980,142218,37461,208,THAI,Thailand,,
36981,142218,37461,209,TAIW,Taiwan,IND,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
36982,142218,37461,210,SOAF,South Africa,THAI,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
36983,142218,37461,211,JAP,Japan,IECSA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
36984,144143,38981,114,ECL,Korean Existing Chemicals Inventory,KKDIK,per CIRF
36985,144143,38981,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
36986,144143,38981,116,CLECS,Chinese List of Existing Chemical substances,SOAF,per CIRF
36987,144143,38981,117,NZTSD,New Zealand Toxic Substances Database,,
36988,144143,38981,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,not reviewed
36989,144143,38981,203,ISHL,Japanese Industrial Safety and Health Law,,
36990,144143,38981,204,KKDIK,Turkey REACH compliance check completed,,
36991,144143,38981,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
36992,143166,38261,90,MSDS,MSDS Requirement,MSDS,
36993,143166,38261,91,TSCA,TSCA Certificate,TSCA,
36994,143166,38261,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
36995,143166,38261,109,CEPA,Canadian Environmental Protection Act,,
36996,143166,38261,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
36997,143166,38261,111,ELINCS,European REACH,CEPAN,
36998,143166,38261,112,AICS,Australian Inventory of chemical Substances,ELINCS,
36999,143166,38261,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
37000,143166,38261,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
37001,143166,38261,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37002,143166,38261,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
37003,143166,38261,117,NZTSD,New Zealand Toxic Substances Database,,
37004,143166,38261,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
37005,143166,38261,203,ISHL,Japanese Industrial Safety and Health Law,,
37006,143166,38261,204,KKDIK,Turkey REACH compliance check completed,,
37007,143166,38261,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
37008,143166,38261,206,SERB,Serbia,JAPAN,
37009,143166,38261,207,IND,Indonesia,,
37010,143166,38261,208,THAI,Thailand,,
37011,143166,38261,209,TAIW,Taiwan,IND,
37012,143166,38261,210,SOAF,South Africa,THAI,
37013,143166,38261,211,JAP,Japan,IECSA,
37014,144143,38981,206,SERB,Serbia,JAPAN,
37015,144143,38981,207,IND,Indonesia,,
37016,144143,38981,208,THAI,Thailand,,
37017,144143,38981,209,TAIW,Taiwan,IND,
37018,142221,39101,91,TSCA,TSCA Certificate,TSCA,listed
37019,143977,38841,111,ELINCS,European REACH,CEPAN,
37020,143977,38841,112,AICS,Australian Inventory of chemical Substances,ELINCS,
37021,143977,38841,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Restrict
37022,143977,38841,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
37023,143977,38841,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37024,143977,38841,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
37025,143977,38841,117,NZTSD,New Zealand Toxic Substances Database,,
37026,143977,38841,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
37027,143977,38841,203,ISHL,Japanese Industrial Safety and Health Law,,
37028,143977,38841,204,KKDIK,Turkey REACH compliance check completed,,
37029,143977,38841,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
37030,143977,38841,206,SERB,Serbia,JAPAN,
37031,143977,38841,207,IND,Indonesia,,
37032,143977,38841,208,THAI,Thailand,,
37033,143977,38841,209,TAIW,Taiwan,IND,
37034,143977,38841,210,SOAF,South Africa,THAI,
37035,143977,38841,211,JAP,Japan,IECSA,
37036,143963,38901,116,CLECS,Chinese List of Existing Chemical substances,SOAF,per CIRF
37037,143963,38901,117,NZTSD,New Zealand Toxic Substances Database,,
37038,143963,38901,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
37039,143963,38901,203,ISHL,Japanese Industrial Safety and Health Law,,
37040,143963,38901,204,KKDIK,Turkey REACH compliance check completed,,
37041,143963,38901,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
37042,143963,38901,206,SERB,Serbia,JAPAN,
37043,143963,38901,207,IND,Indonesia,,
37044,143963,38901,208,THAI,Thailand,,
37045,143963,38901,209,TAIW,Taiwan,IND,per CIRF
37046,143963,38901,210,SOAF,South Africa,THAI,per CIRF
37047,143963,38901,211,JAP,Japan,IECSA,
37048,144143,38981,210,SOAF,South Africa,THAI,
37049,142221,39101,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37050,142221,39101,109,CEPA,Canadian Environmental Protection Act,,
37051,142221,39101,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
37052,142221,39101,111,ELINCS,European REACH,CEPAN,
37053,142221,39101,112,AICS,Australian Inventory of chemical Substances,ELINCS,
37054,142221,39101,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
37055,142221,39101,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
37056,142221,39101,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37057,142221,39101,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
37058,142221,39101,117,NZTSD,New Zealand Toxic Substances Database,,
37059,142221,39101,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
37060,142221,39101,203,ISHL,Japanese Industrial Safety and Health Law,,
37061,142221,39101,204,KKDIK,Turkey REACH compliance check completed,,
37062,142221,39101,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
37063,142221,39101,206,SERB,Serbia,JAPAN,
37064,142221,39101,207,IND,Indonesia,,
37065,142221,39101,208,THAI,Thailand,,
37066,142221,39101,209,TAIW,Taiwan,IND,
37067,142221,39101,210,SOAF,South Africa,THAI,
37068,142221,39101,211,JAP,Japan,IECSA,
37069,144143,38981,211,JAP,Japan,IECSA,
37070,142273,37722,90,MSDS,MSDS Requirement,MSDS,
37071,142273,37722,91,TSCA,TSCA Certificate,TSCA,Listed per SDS & CIRF-like document
37072,142273,37722,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37073,142273,37722,109,CEPA,Canadian Environmental Protection Act,,
37074,142273,37722,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Listed per SDS & CIRF-like document
37075,142273,37722,111,ELINCS,European REACH,CEPAN,
37076,142273,37722,112,AICS,Australian Inventory of chemical Substances,ELINCS,EMEA not reviewed
37077,142273,37722,113,ENCS,Japanese Existing and New Chemical substances,EINECS,EMEA not reviewed
37078,142273,37722,114,ECL,Korean Existing Chemicals Inventory,KKDIK,EMEA not reviewed
37079,142273,37722,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,EMEA not reviewed
37080,142273,37722,116,CLECS,Chinese List of Existing Chemical substances,SOAF,EMEA not reviewed
37081,142273,37722,117,NZTSD,New Zealand Toxic Substances Database,,
37082,142273,37722,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Listed per CIRF-like document
37083,142273,37722,203,ISHL,Japanese Industrial Safety and Health Law,,
37084,142273,37722,204,KKDIK,Turkey REACH compliance check completed,,
37085,86815,37161,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37086,86815,37161,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37087,86815,37161,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37088,86815,37161,109,CEPA,Canadian Environmental Protection Act,,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37089,86815,37161,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
37090,86815,37161,111,ELINCS,European REACH,CEPAN,
37091,86815,37161,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37092,86815,37161,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37093,86815,37161,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
37094,86815,37161,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37095,86815,37161,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37096,86815,37161,117,NZTSD,New Zealand Toxic Substances Database,,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37097,86815,37161,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37098,86815,37161,203,ISHL,Japanese Industrial Safety and Health Law,,
37099,86815,37161,204,KKDIK,Turkey REACH compliance check completed,,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37100,86815,37161,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37101,86815,37161,206,SERB,Serbia,JAPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37102,142273,37722,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Listed per CIRF-like document
37103,142273,37722,206,SERB,Serbia,JAPAN,Not determined
37104,142273,37722,207,IND,Indonesia,,
37105,142273,37722,208,THAI,Thailand,,
37106,142273,37722,209,TAIW,Taiwan,IND,Not determined
37107,142273,37722,210,SOAF,South Africa,THAI,Not determined
37108,142273,37722,211,JAP,Japan,IECSA,Listed per CIRF-like document
37109,145730,40441,90,MSDS,MSDS Requirement,MSDS,Not classfied as a hazard
37110,145730,40441,91,TSCA,TSCA Certificate,TSCA,listed per 3E and CIRF
37111,145730,40441,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37112,145730,40441,109,CEPA,Canadian Environmental Protection Act,,
37113,145730,40441,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,listed per 3E and CIRF
37114,145730,40441,111,ELINCS,European REACH,CEPAN,listed per 3E and CIRF
37115,145730,40441,112,AICS,Australian Inventory of chemical Substances,ELINCS,RESTRICT EMEA
37116,145730,40441,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
37117,145730,40441,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
37118,145730,40441,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37119,145730,40441,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
37120,145730,40441,117,NZTSD,New Zealand Toxic Substances Database,,
37121,145730,40441,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,listed per 3E and CIRF
37122,145730,40441,203,ISHL,Japanese Industrial Safety and Health Law,,
37123,145730,40441,204,KKDIK,Turkey REACH compliance check completed,,
37124,145730,40441,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,listed per 3E and CIRF
37125,145730,40441,206,SERB,Serbia,JAPAN,listed per 3E and CIRF
37126,132225,37741,90,MSDS,MSDS Requirement,MSDS,
37127,132225,37741,91,TSCA,TSCA Certificate,TSCA,Listed per SDS
37128,132225,37741,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37129,132225,37741,109,CEPA,Canadian Environmental Protection Act,,
37130,132225,37741,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Listed per SDS
37131,132225,37741,111,ELINCS,European REACH,CEPAN,Not listed per SDS
37132,132225,37741,112,AICS,Australian Inventory of chemical Substances,ELINCS,Not Reviewed
37133,132225,37741,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Not Reviewed
37134,132225,37741,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Not Reviewed
37135,132225,37741,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37136,132225,37741,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Not Reviewed
37137,132225,37741,117,NZTSD,New Zealand Toxic Substances Database,,
37138,132225,37741,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
37139,132225,37741,203,ISHL,Japanese Industrial Safety and Health Law,,Not Reviewed
37140,132225,37741,204,KKDIK,Turkey REACH compliance check completed,,Not Reviewed
37141,132225,37741,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
37142,132225,37741,206,SERB,Serbia,JAPAN,
37143,144774,39421,90,MSDS,MSDS Requirement,MSDS,Natural Rubber is exempt
37144,144774,39421,91,TSCA,TSCA Certificate,TSCA,
37145,144774,39421,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37146,144774,39421,109,CEPA,Canadian Environmental Protection Act,,
37147,144774,39421,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
37148,144774,39421,111,ELINCS,European REACH,CEPAN,
37149,144774,39421,112,AICS,Australian Inventory of chemical Substances,ELINCS,
37150,144774,39421,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
37151,144774,39421,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
37152,144774,39421,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37153,144774,39421,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
37154,144774,39421,117,NZTSD,New Zealand Toxic Substances Database,,
37155,144774,39421,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
37156,144774,39421,203,ISHL,Japanese Industrial Safety and Health Law,,
37157,144774,39421,204,KKDIK,Turkey REACH compliance check completed,,
37158,144774,39421,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
37159,144774,39421,206,SERB,Serbia,JAPAN,
37160,144774,39421,207,IND,Indonesia,,
37161,144774,39421,208,THAI,Thailand,,
37162,144774,39421,209,TAIW,Taiwan,IND,
37163,144774,39421,210,SOAF,South Africa,THAI,
37164,144774,39421,211,JAP,Japan,IECSA,
37165,145730,40441,207,IND,Indonesia,,
37166,145730,40441,208,THAI,Thailand,,
37167,145597,40282,90,MSDS,MSDS Requirement,MSDS,
37168,145597,40282,91,TSCA,TSCA Certificate,TSCA,per CIRF
37169,145597,40282,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37170,145597,40282,109,CEPA,Canadian Environmental Protection Act,,
37171,145597,40282,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,per CIRF
37172,145597,40282,111,ELINCS,European REACH,CEPAN,
37173,145597,40282,112,AICS,Australian Inventory of chemical Substances,ELINCS,pre CRIF and e3
37174,145597,40282,113,ENCS,Japanese Existing and New Chemical substances,EINECS,not approving for UK
37175,145597,40282,114,ECL,Korean Existing Chemicals Inventory,KKDIK,not approved - not registered in Turkey
37176,145597,40282,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,per 3E
37177,145597,40282,116,CLECS,Chinese List of Existing Chemical substances,SOAF,per 3E
37178,145597,40282,117,NZTSD,New Zealand Toxic Substances Database,,
37179,145597,40282,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,per 3E
37180,145597,40282,203,ISHL,Japanese Industrial Safety and Health Law,,
37181,145597,40282,204,KKDIK,Turkey REACH compliance check completed,,
37182,145597,40282,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,per 3E
37183,145597,40282,206,SERB,Serbia,JAPAN,per 3E
37184,145597,40282,207,IND,Indonesia,,
37185,145597,40282,208,THAI,Thailand,,
37186,145597,40282,209,TAIW,Taiwan,IND,per 3E
37187,145597,40282,210,SOAF,South Africa,THAI,per 3E
37188,145597,40282,211,JAP,Japan,IECSA,per 3E
37189,138065,35982,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37190,138065,35982,109,CEPA,Canadian Environmental Protection Act,,
37191,138065,35982,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37192,138065,35982,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37193,138065,35982,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37194,138065,35982,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37195,138065,35982,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37196,138065,35982,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37197,138065,35982,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37198,138065,35982,117,NZTSD,New Zealand Toxic Substances Database,,
37199,138065,35982,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37200,138065,35982,203,ISHL,Japanese Industrial Safety and Health Law,,
37201,138065,35982,204,KKDIK,Turkey REACH compliance check completed,,
37202,138065,35982,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37203,138065,35982,206,SERB,Serbia,JAPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37204,138065,35982,207,IND,Indonesia,,
37205,138065,35982,208,THAI,Thailand,,
37206,138065,35982,209,TAIW,Taiwan,IND,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37207,138065,35982,210,SOAF,South Africa,THAI,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37208,138065,35982,211,JAP,Japan,IECSA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37209,142732,37901,90,MSDS,MSDS Requirement,MSDS,
37210,142732,37901,91,TSCA,TSCA Certificate,TSCA,Exempt from TSCA
37211,137982,35983,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37212,137982,35983,109,CEPA,Canadian Environmental Protection Act,,
37213,137982,35983,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37214,137982,35983,111,ELINCS,European REACH,CEPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37215,137982,35983,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37216,137982,35983,113,ENCS,Japanese Existing and New Chemical substances,EINECS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37217,137982,35983,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37218,137982,35983,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37219,137982,35983,116,CLECS,Chinese List of Existing Chemical substances,SOAF,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37220,137982,35983,117,NZTSD,New Zealand Toxic Substances Database,,
37221,137982,35983,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37222,137982,35983,203,ISHL,Japanese Industrial Safety and Health Law,,
37223,137982,35983,204,KKDIK,Turkey REACH compliance check completed,,
37224,137982,35983,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37225,137982,35983,206,SERB,Serbia,JAPAN,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37226,137982,35983,207,IND,Indonesia,,
37227,137982,35983,208,THAI,Thailand,,
37228,137982,35983,209,TAIW,Taiwan,IND,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37229,137982,35983,210,SOAF,South Africa,THAI,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptionsPer supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37230,137982,35983,211,JAP,Japan,IECSA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions
37231,142732,37901,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37232,142732,37901,109,CEPA,Canadian Environmental Protection Act,,
37233,142732,37901,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Present on DSL 
37234,142732,37901,111,ELINCS,European REACH,CEPAN,Not on DSL 
37235,142732,37901,112,AICS,Australian Inventory of chemical Substances,ELINCS,exempt from reg
37236,142732,37901,113,ENCS,Japanese Existing and New Chemical substances,EINECS,exempt from reg
37237,142732,37901,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
37238,142732,37901,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37239,142732,37901,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
37240,142732,37901,117,NZTSD,New Zealand Toxic Substances Database,,
37241,142732,37901,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,On ENCS
37242,142732,37901,203,ISHL,Japanese Industrial Safety and Health Law,,
37243,142732,37901,204,KKDIK,Turkey REACH compliance check completed,,
37244,142732,37901,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,exempt on ISHL
37245,142922,38101,90,MSDS,MSDS Requirement,MSDS,Per CIRF and SDS - not classified as hazardous 
37246,142922,38101,91,TSCA,TSCA Certificate,TSCA,"Natural Rubber is Exempt
"
37247,142922,38101,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37248,142922,38101,109,CEPA,Canadian Environmental Protection Act,,
37249,142922,38101,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,"Natural Rubber is Exempt
"
37250,142922,38101,111,ELINCS,European REACH,CEPAN,"Natural Rubber is Exempt
"
37251,142922,38101,112,AICS,Australian Inventory of chemical Substances,ELINCS,"Natural Rubber is Exempt
"
37252,142922,38101,113,ENCS,Japanese Existing and New Chemical substances,EINECS,"Natural Rubber is Exempt
"
37253,142922,38101,114,ECL,Korean Existing Chemicals Inventory,KKDIK,"Natural Rubber is Exempt
"
37254,142922,38101,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,"Natural Rubber is Exempt
"
37255,142922,38101,116,CLECS,Chinese List of Existing Chemical substances,SOAF,"Natural Rubber is Exempt
"
37256,142922,38101,117,NZTSD,New Zealand Toxic Substances Database,,
37257,142922,38101,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,"Natural Rubber is Exempt
"
37258,142922,38101,203,ISHL,Japanese Industrial Safety and Health Law,,
37259,142922,38101,204,KKDIK,Turkey REACH compliance check completed,,
37260,142922,38101,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,"Natural Rubber is Exempt
"
37261,142922,38101,206,SERB,Serbia,JAPAN,"Natural Rubber is Exempt
"
37262,142922,38101,207,IND,Indonesia,,
37263,142922,38101,208,THAI,Thailand,,
37264,142922,38101,209,TAIW,Taiwan,IND,"Natural Rubber is Exempt
"
37265,142922,38101,210,SOAF,South Africa,THAI,"Natural Rubber is Exempt
"
37266,142922,38101,211,JAP,Japan,IECSA,"Natural Rubber is Exempt
"
37267,142732,37901,206,SERB,Serbia,JAPAN,
37268,142732,37901,207,IND,Indonesia,,
37269,142732,37901,208,THAI,Thailand,,
37270,142732,37901,209,TAIW,Taiwan,IND,
37271,142732,37901,210,SOAF,South Africa,THAI,
37272,142732,37901,211,JAP,Japan,IECSA,On IECSC
37273,142272,37721,90,MSDS,MSDS Requirement,MSDS,
37274,142272,37721,91,TSCA,TSCA Certificate,TSCA,Listed per SDS & CIRF-like documents
37275,142272,37721,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37276,142272,37721,109,CEPA,Canadian Environmental Protection Act,,
37277,142272,37721,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,Listed per SDS & CIRF-like documents
37278,142272,37721,111,ELINCS,European REACH,CEPAN,
37279,142272,37721,112,AICS,Australian Inventory of chemical Substances,ELINCS,EMEA region not being considered for approval
37280,142272,37721,113,ENCS,Japanese Existing and New Chemical substances,EINECS,EMEA region not being considered for approval
37281,143188,38301,90,MSDS,MSDS Requirement,MSDS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37282,143188,38301,91,TSCA,TSCA Certificate,TSCA,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37283,143188,38301,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37284,143188,38301,109,CEPA,Canadian Environmental Protection Act,,
37285,143188,38301,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,
37286,143188,38301,111,ELINCS,European REACH,CEPAN,
37287,143188,38301,112,AICS,Australian Inventory of chemical Substances,ELINCS,Per supplier CIRF at the time of review component meets EU article and Global inventory exemptions.
37288,143188,38301,113,ENCS,Japanese Existing and New Chemical substances,EINECS,
37289,128378,36502,90,MSDS,MSDS Requirement,MSDS,Not classified as hazardous 
37290,128378,36502,91,TSCA,TSCA Certificate,TSCA,TSCA OK per CIRF
37291,128378,36502,108,TSCASEC,"TSCA Sections 4,5,6,7,8 or 12 ",,
37292,128378,36502,109,CEPA,Canadian Environmental Protection Act,,
37293,128378,36502,110,EINECS,European Inventory of Existing Commercial Chemical,CEPAD,DSL OK per CIRF
37294,128378,36502,111,ELINCS,European REACH,CEPAN,Not on NDSL OK 
37295,128378,36502,112,AICS,Australian Inventory of chemical Substances,ELINCS,EU OK 
37296,128378,36502,113,ENCS,Japanese Existing and New Chemical substances,EINECS,EU OK not OK in UK
37297,128378,36502,114,ECL,Korean Existing Chemicals Inventory,KKDIK,Not approved for Turkey
37298,128378,36502,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37299,128378,36502,116,CLECS,Chinese List of Existing Chemical substances,SOAF,OK per CIRF
37300,128378,36502,117,NZTSD,New Zealand Toxic Substances Database,,
37301,128378,36502,202,TAIWANECN,Taiwan Existing and New Chemical Notification,ENCS,
37302,128378,36502,203,ISHL,Japanese Industrial Safety and Health Law,,OK per CIRF
37303,143188,38301,114,ECL,Korean Existing Chemicals Inventory,KKDIK,
37304,128378,36502,204,KKDIK,Turkey REACH compliance check completed,,OK per CIRF
37305,128378,36502,205,CEPAN,Canadian Environmental Protection Act NDSL,ISHL,
37306,128378,36502,206,SERB,Serbia,JAPAN,
37307,143188,38301,115,PICCS,Philippine Inventory of Chemicals and Chemic,SERB,
37308,143188,38301,116,CLECS,Chinese List of Existing Chemical substances,SOAF,
