MATERIAL_GROUP,REVISION_NO,MATERIAL_CODE,MATERIAL_DESC,IS_ACTIVE,SUPPLIER_NAME,PLANT_NAME,CITY,STATE,COUNTRY_NAME,TRADENAME,A_NAME,A_PLANT_NAME,A_CITY,A_STATE,A_COUNTRY_NAME,AGENT_BUILD_BREAK,EXP_CODE,APPROVAL_PROCESS_NAME,CONSOLIDATED_EX_CODE,PGM_ID,PGM_REASON,REQUESTED_BY,ASSIGNED_TO,SUP_STATUS,AGENT_STATUS,SOS_APPROVAL_REGION,APPROVAL_PLANTS,AGENT_APPROVAL_REGION,AGENT_APPROVAL_PLANTS,RESTRICTED_PLANTS
REINFORCEMENT,0,C101WL REV01,2X.295 HT,N,HYOSUNG CORPORATION,"Eonyang, South Korea",Eonyang,Others,South Korea,C101WL,HYOSUNG CORPORATION,"Eonyang, South Korea",Eonyang,Others,South Korea,,GL3093,NEW SOURCE,,14885.0,WILMA Contract, ,Anthony Hardy,N,N,EMEA,,EMEA,,
RAW MATERIAL,6,CITAX-O,N-DICYCLOHEXYL-2-BENZOTHIAZOLESULFENAMIDE,N,TIANJIN ORGANIC N0.1 CHEMICAL PLANT,Dagang-Tianjin,Dagang-Tianjin,Others,China,DCBS-O RODS,Reach America,Memphis,Memphis,TN,USA,,X0008244,NEW SOURCE,X0008244,15420.0,Tianjin is moving production of Citax-o to a new manufacturing location, ,Renee Weber,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,14,CODE575,"NON-STAINING, ASTM N650 (GPF) CARBON BLACK WITH IODINE NUMBER OF 36 G/KG",N,Birla Carbon - India,Renukoot,"Renukoot, Uttar Pradesh",Others,India,HI TECH CARBON N650,,,,,,,X0008738,NEW SOURCE,X0008738,15775.0,"575 has been in use, however no offical MIS approval. Fast approval into SOS.", ,Laurent Pravata,N,,AP,,,,
RAW MATERIAL,0,WBINRE01,Red,N,RHEIN CHEMIE,Burzaco-Buenos Aires,Burzaco-Buenos Aires,Others,Argentina,Rhenomark PI-3B red,,,,,,,X0009326,NEW MATERIAL,X0009326,17419.0,used since years under local code,Armin Heyen,Armin Heyen,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,WBINPU03,Purple,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 81 purple,Durban Speciality Chemical,Northway,Northway,Others,South Africa,,X0007960,NEW MATERIAL,X0007960,18580.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,WBINPU03,Purple,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 81 purple,RubberChem,Kameelfontein,Kameelfontein,Others,South Africa,,X0007960,NEW MATERIAL,X0007960,18580.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,EMEA,,
REINFORCEMENT,0,TM27CN,"HMLS PET 2200/1/2, 28 epi, new pink adhesive",N,HYOSUNG CORPORATION,"Dong Nai, Vietnam",Dong Nai,Others,Vietnam,TM27CN,,,,,,,V00065,NEW MATERIAL,,18612.0,Pink dip adhesive for TM27HB,Doug Till,Doug Till,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,KINJOMAT,RSS3 97% +  2.8% SUBSTIC + 0.2% STERAX,N,THAI HUA,"RAYONG, THAILAND",RAYONG,Others,Thailand,KINJOMAT,GOCPL,SINGAPORE,Singapore,Others,Singapore,,X0008966,NEW MATERIAL,X0008966,18454.0,NR/NR Masterbatch consolidation Kinjo ipo Krado,Jonathan Jonathan,Achilleas Tsiotas,N,N,AP,,AP,,
REINFORCEMENT,0,WD,1+5X.185UT,Y,BEKAERT,"FIGLINE, ITALY",FIGLINE,Others,Italy,BM01WD,,,,,,,GL3094,NEW SOURCE,,14805.0,2nd source approval, ,Anthony Hardy,Y,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,S02N,"1400 DECITEX NYLON 6,6",Y,HYOSUNG CORPORATION,"Dong Nai, Vietnam",Dong Nai,Others,Vietnam,HND-20,,,,,,,Y00054,NEW SOURCE,,15159.0,low cost source of N66 yarn, ,Doug Till,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,DERTIC,MRA,Y,TAG CHEMICAL,TAG Chemicals GmbH,Bischofsheim,Others,Germany,MRA 100,Brans Kimya,Endustrileri Sanayi,BURSA,Others,Turkey,,X0008107,NEW MATERIAL,X0008107,15544.0,Plant needs,Mustafa Goksoy,Mustafa Goksoy,Y,Y,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,WBINYE06,water-based yellow tread marking ink,N,Dalian HongJinLai Chemical Company,Dalian HongJinLai Chemical Company,Dalian,Others,China,SYY626 -Y,,,,,,,X0009103,NEW MATERIAL,X0009103,17636.0,Material satisfactory used in Dalian and needs to be approved and added to the SOS,Armin Heyen,Armin Heyen,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,WBINGR10,Green,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 31 green,RubberChem,Kameelfontein,Kameelfontein,Others,South Africa,,X0007955,NEW MATERIAL,X0007955,18575.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,0,WBINGR10,Green,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 31 green,Durban Speciality Chemical,Northway,Northway,Others,South Africa,,X0007955,NEW MATERIAL,X0007955,18575.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,5,PHENAX-O,OIL TREATED SYMMETRICAL DIPHENYLGUANIDINE,N,TIANJIN ORGANIC N0.1 CHEMICAL PLANT,Dagang-Tianjin,Dagang-Tianjin,Others,China,DPG-O RODS,Reach America,Memphis,Memphis,TN,USA,,X0008252,NEW SOURCE,X0008252,15419.0,New Manufacturing plant for Tianjin - moving Phenax-o production to new plant, ,Renee Weber,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,WALLAX,TERT-BUTYLPEROXIDE,N,AKZO NOBEL,Pasadena,Pasadena,TX,USA,Trigonox 17-40B-pd AM,,,,,,,X0008242,NEW SOURCE,X0008242,15443.0,To be used in Duraseal compounds - current supply not available, ,Renee Weber,N,,"AP, LA, NA",,,,
RAW MATERIAL,0,KANZIC,terpene resin,Y,DRT,Vielle Saint Girons,Vielle Saint Girons,Others,France,Dercolyte S115,,,,,,,X0008797,NEW SOURCE,X0008797,15959.0,Cost savings and security of supply, ,Achilleas Tsiotas,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,1,REPARAX,"1,3-BIS(CITRACONIMIDOMETHYL)BENZENE",N,Hung Pai Chemistry,"Jingdezhen, Jiangxi,",Jingdezhen - Line C,Others,China,HP-709,,,,,,,X0008075,NEW SOURCE,X0008075,15080.0,Risk mitigation on sole sourced supplier., ,Renee Weber,N,,"AP, EMEA, LA, NA",Pulandian,,,Pulandian
REINFORCEMENT,0,BN32JA,"NYLON 6,6  1400/1 0X4.6 TPI 32EPI JA",Y,Shenma Industrial,Shangai,,Others,China,U02BN32JA,,,,,,,GTC2717JA,NEW SOURCE,,15691.0,Cost Savings, ,Julie Vanderhaeghen,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,WBINWH12,White,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP11 white,Durban Speciality Chemical,Northway,Northway,Others,South Africa,,X0007950,NEW MATERIAL,X0007950,17415.0,"SA Plant is using it since longer time; 
GY Phillipsburg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,WBINWH12,White,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP11 white,RubberChem,Kameelfontein,Kameelfontein,Others,South Africa,,X0007950,NEW MATERIAL,X0007950,17415.0,"SA Plant is using it since longer time; 
GY Phillipsburg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,EMEA,,
REINFORCEMENT,0,WL,2x.295 HT,Y,HYOSUNG CORPORATION,Dong Nai - Steelcord,Dong Nai,Others,Vietnam,C401WL,,,,,,,GL3109,NEW SOURCE,,18506.0,Wilma program, ,Etienne Schauer,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,4,BETHUNIC,"FLAKED, NON-STAINING, UNREACTIVE, 100% PHENOL FORMALDEHYDE RESIN",N,SI GROUP,"DURBAN, SOUTH AFRICA",DURBAN,Others,South Africa,SP-1068,,,,,,,X0008928,NEW SOURCE,X0008928,18512.0,to get line item in SOS, ,Laurent Pravata,N,,"AP, EMEA, LA, NA","Adapazari, Amiens South, Debica, Fuerstenwalde, Fulda, Hanau, Izmit, Luxembourg, Montlucon, Philippsburg, Riesa, Sava, Wittlich",,,"Adapazari, Amiens South, Debica, Fuerstenwalde, Fulda, Hanau, Izmit, Luxembourg, Montlucon, Philippsburg, Riesa, Sava, Wittlich"
RAW MATERIAL,0,JOLYIC,TIRE PAINT  FOR FARM TIRE,N,Muench Chemie,Weinheim,Weinheim,Others,Germany,tp-6084,,,,,,,X0008192,NEW MATERIAL,X0008192,15623.0,Alternative  Tire Repair paint,Mustafa Goksoy,Armin Heyen,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,UW,2+2x.295 HT,Y,JIANGSU XINGDA,Plant 9 - Xing Hua,Xing Hua,Others,China,Z201UW,,,,,,,GL3101,NEW SOURCE,,16409.0,Approval of Plant 9, ,Anthony Hardy,Y,,"AP, LA, NA",,,,
RAW MATERIAL,0,SEANITE,Inside tire lube,N,CHEM TREND,Howell,Howell,MI,USA,Chem-Trend ML-3064,,,,,,,X0008567,NEW MATERIAL,X0008567,16507.0,New inside lube for Lawton to replace Arlite for cost saving, ,Ronda Hinterlong,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,7,CODE1371,PRECIPITATED HDS SILICA WITH A SURFACE AREA OF 160 M^2/G,Y,Quechen Silicon Chemical,"Wuxi, China",Wuxi,Others,China,NEWSIL-HD165MP,,,,,,,X0008184,NEW SOURCE,X0008184,15333.0,High priority approval for code 1371 currently sole sourced from Rhodia. Trials run parallel in Fulda and Debica., ,Manuela Pompei,Y,,"AP, EMEA",,,,
RAW MATERIAL,0,WBINWH03,White Ink,N,G and G Lacke,G&G Lacke,D-64839 Muenster,Others,Germany,43W-2102-0900,,,,,,,X0008679,NEW MATERIAL,X0008679,17639.0,"Approved in 2005 MR 01-07 S9;Due to minor changes in the tone, trade name changed and the GY code to be changed too.",Armin Heyen,Armin Heyen,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,NOLOMAT,TSR 20 BLOCK NATURAL RUBBER MASTERBATCH WITH 2.8% STAINING HIGH CIS HOMOPOLYMER ,N,DARMA KALIMANTAN DJAYA,KBG,BANJARMASIN,Others,Indonesia,KBG,GOCPL,SINGAPORE,Singapore,Others,Singapore,,X0008772,NEW SOURCE,X0008772,17730.0,supply flexibility and assurance, ,Achilleas Tsiotas,N,N,"AP, LA, NA",,"AP, LA, NA",,
REINFORCEMENT,0,TV28HF,"HMLS POLYESTER 1670/1/2 8.5x8.5TPI, 28EPI HF",N,INDORAMA VENTURES MOBILITY (Performance Fibers),Kaiping Dip Unit #1,Kaiping,Others,China,TV28HF,,,,,,,V00061,NEW SOURCE,,18014.0,cost savings, ,Ceyhan Celik,N,,LA,,,,
RAW MATERIAL,0,WBINBL10,Blue,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 41 blue,RubberChem,Kameelfontein,Kameelfontein,Others,South Africa,,X0007956,NEW MATERIAL,X0007956,18576.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,0,WBINBL10,Blue,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 41 blue,Durban Speciality Chemical,Northway,Northway,Others,South Africa,,X0007956,NEW MATERIAL,X0007956,18576.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,WBINOR08,Orange,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 71 orange,RubberChem,Kameelfontein,Kameelfontein,Others,South Africa,,X0007959,NEW MATERIAL,X0007959,18579.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,0,WBINOR08,Orange,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 71 orange,Durban Speciality Chemical,Northway,Northway,Others,South Africa,,X0007959,NEW MATERIAL,X0007959,18579.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,INTERSIC,new inside tire paint,Y,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenodiv BP-9440,,,,,,,X0008901,NEW MATERIAL,X0008901,18597.0,Rhenodiv BP-9440  to replace Rhenodiv BP- 9098,Armin Heyen,Armin Heyen,Y,,"AP, EMEA, LA, NA","Adapazari, Izmit, Nippon Giant",,,"Adapazari, Izmit, Nippon Giant"
RAW MATERIAL,4,BUD4001,"Polybutadiene, Ni, Branched",Y,LG CHEMICAL,Lines A/B/C Approved - Daesan,Lines A/B/C Approved - Daesan,Others,South Korea,BR1280,,,,,,,X0008798,NEW SOURCE,X0008798,17847.0,Security of supply, ,Eric Engeldinger,Y,,"AP, LA, NA",,,,
RAW MATERIAL,2,JOPLINE,STEARIC ACID - ANIMAL FAT,Y,Wilmar Oleo (Shanghai),Shanghai,Shanghai,Others,China,SA-1865,,,,,,,X0008196,NEW SOURCE,X0008196,15097.0,"The priority rate for this case should be high, because it is for PU MRT project.", ,Mustafa Goksoy,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,1,NEPTUNIC,"SSBR, 25% Styrene, functionalized, Si",N,SUMITOMO CHEMICAL,TOLL - TSRC CORPORATION - Taipei,TOLL - TSRC CORPORATION - Taipei,Others,Taiwan,SE-3191,ITOCHU Corporation,"Tokyo, Japan",Tokyo,Others,Japan,,,REVISIONS,NEPTUNIC,15310.0,"Sumitomo's SE-0191 will no longer be produced in Chiba, Japan.  SE-3191 will be produced instead in Taiwan.  Neptunic purchasing spec will modified to match the SE-3191.  See NM_015194 (SE-3191 approval program).",Teresa Martter,Teresa Martter,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
REINFORCEMENT,0,BN24MA,"NYLON 6,6  1400/1 0X4.5 TPI 24EPI MA",N,HYOSUNG CORPORATION,"Decatur, AL, USA",Decatur,AL,USA,BN24MA,,,,,,,N00036,NEW SOURCE,,15335.0,second source BN24MA for utica transition, ,Doug Till,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,WBINYE12,Yellow w/b tread striping ink,Y,APV ENGINEERED COATINGS,Akron,Akron,OH,USA,TB-4222,Isogran,Pluederhausen - Baden-Wuerttemberg,Pluederhausen - Baden-Wuerttemberg,Others,Germany,,X0008671,NEW MATERIAL,X0008671,17584.0,Brighter colors - water based tread striping inks,Ronda Hinterlong,Ronda Hinterlong,Y,Y,"AP, EMEA, LA, NA","Nippon Giant, Pulandian","AP, EMEA, LA, NA",,"Nippon Giant, Pulandian"
REINFORCEMENT,0,QU32PF,AA HMLS POLYESTER 1440/1/2 9x9 TPI 32EPI PF,N,HYOSUNG CORPORATION,"Ulsan, South Korea",Ulsan,Others,South Korea,S02QU32PF,,,,,,,GTC3590,NEW SOURCE,,14978.0,security of supply, ,Romain Mersch,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,FQ,3+2x.35 UT,N,HYOSUNG CORPORATION,Qingdao,Qingdao,Others,China,C501FQ,,,,,,,GL3097,NEW SOURCE,,15303.0,Pulandian, ,Anthony Hardy,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,WBINOR03,Orange Ink,N,G and G Lacke,G&G Lacke,D-64839 Muenster,Others,Germany,43W-2102-0200,,,,,,,X0008681,NEW MATERIAL,X0008681,17642.0,"Approved in 2005: MR 01-07 S9; Due to minor changes in tones, trade name changed & GY codes to be changed.",Armin Heyen,Armin Heyen,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,WBINYE10,Yellow,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 51 yellow,RubberChem,Kameelfontein,Kameelfontein,Others,South Africa,,X0007957,NEW MATERIAL,X0007957,18577.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,0,WBINYE10,Yellow,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 51 yellow,Durban Speciality Chemical,Northway,Northway,Others,South Africa,,X0007957,NEW MATERIAL,X0007957,18577.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,WBINBR05,Brown,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 61 brown,RubberChem,Kameelfontein,Kameelfontein,Others,South Africa,,X0007958,NEW MATERIAL,X0007958,18578.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,0,WBINBR05,Brown,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 61 brown,Durban Speciality Chemical,Northway,Northway,Others,South Africa,,X0007958,NEW MATERIAL,X0007958,18578.0,"Update SIS/SOS
P'burg want to run a trial",Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
REINFORCEMENT,0,FB,3X.20+7X.23 NT,N,KAM - Steel Cord,"Pine Bluff, AR, USA",Pine Bluff,AR,USA,F401FB,,,,,,,S00077,NEW SOURCE,,15296.0,Security of Supply, ,Srinivas Iyer,N,,"AP, LA, NA",,,,
RAW MATERIAL,0,CAROLIC,inside tire paint,N,LANXESS,Mannheim,Mannheim,Others,Germany,BP-286 D,,,,,,,X0008091,NEW MATERIAL,X0008091,15658.0,second source,Mustafa Goksoy,Armin Heyen,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,WL,2x.295 HT,Y,JIANGSU XINGDA,Plant 9 - Xing Hua,Xing Hua,Others,China,Z201WL,,,,,,,GL3100,NEW SOURCE,,16410.0,Plant 9 Approval, ,Anthony Hardy,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,WBINGR04,Geen Ink,N,G and G Lacke,G&G Lacke,D-64839 Muenster,Others,Germany,43W-2102-0600,,,,,,,X0008685,NEW MATERIAL,X0008685,17646.0,Approved in 2005 MR 01-07 S9; Due to minor changes in the tones trade name changed and GY code to be changed too.,Armin Heyen,Armin Heyen,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,4,NIMBO,TSR 10 BLOCK NATURAL RUBBER (NON EUDR),N,Societe De Developpement Du Caoutchouc Ivoirien SDCI-B,ITCA,,Others,Ivory Coast,AFRICAN10,GOCPL,SINGAPORE,Singapore,Others,Singapore,,X0009628,NEW SOURCE,X0009628,18794.0,2014 Productivity, ,Laurent Pravata,Y,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
REINFORCEMENT,0,NF26TR,"NF26TR Rev: 0 Nylon 6,6 1400/2 10x10 TPI 26 EPI TR",N,HYOSUNG CORPORATION,"Decatur, AL, USA",Decatur,AL,USA,NF26TR,,,,,,,N00030,NEW MATERIAL,,14990.0,approve -21 process code for NF26,Michael Putinski,Michael Putinski,N,,NA,,,,
RAW MATERIAL,7,CODE1371,PRECIPITATED HDS SILICA WITH A SURFACE AREA OF 160 M^2/G,Y,Wuxi Hengcheng Silicon,Wuxi,Wuxi,Others,China,HCSIL-833MP,KONIMPEX,LUW,Konin,Others,Poland,,X0008185,NEW SOURCE,X0008185,15332.0,"High priority approval of code 1371, currently sole sourced via Rhodia.", ,Manuela Pompei,Y,Y,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,1,LICKIC,9.5% COBALT STEARATE SALT,Y,DALIAN ADVANCE PERFORMANCE SPECIALTY CHEMICALS,Songmudao Chemical Industry Park,Dalian,Others,China,Texistab 950,,,,,,,X0008434,NEW SOURCE,X0008434,15646.0,Moving plant location, ,Ronda Hinterlong,Y,,"AP, LA, NA",,,,
REINFORCEMENT,0,M19G,Fiberglass 3300 Decitex,Y,Saint-Gobain Vetrotex,Tetla Tlazcala,,Others,Mexico,Vetrotex,,,,,,,Y00056,NEW SOURCE,,16373.0,use vetrotex ipo owens corning fiberglass going to NGF Canada for cost savings and supply security, ,Ceyhan Celik,Y,,"AP, LA, NA",,,,
RAW MATERIAL,0,ADRIANIC,Slab Dip,N,HW BARBE,Alzey,Alzey,Others,Germany,Promol 1383 V2,,,,,,,X0008960,NEW MATERIAL,X0008960,19021.0,"Crystalline silica reduction
Promol 1383 V2 successor for Promol 1383 V1, GY code Ludwigic",Armin Heyen,Armin Heyen,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,UM,3X.22/9X.20+1 HT,Y,BEKAERT,"Shenyang BSSC, China",Shenyang,Others,China,BG01UM,,,,,,,GL3106,NEW SOURCE,,15327.0,Pulandian, ,Anthony Hardy,Y,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,LIKOSITE,Inside tire lubricant,N,Silchem,"Richmond Hill, ON, Canada",Richmond Hill,ON,Canada,SEM 1272,,,,,,,X0008480,NEW MATERIAL,X0008480,16333.0,"Gadsden requested new lube trial, request #2012-00513", ,Ronda Hinterlong,N,,"LA, NA",,,,
RAW MATERIAL,0,WBINRE12,Red water based tread striping ink,Y,APV ENGINEERED COATINGS,Akron,Akron,OH,USA,TB-2326,Isogran,Pluederhausen - Baden-Wuerttemberg,Pluederhausen - Baden-Wuerttemberg,Others,Germany,,X0008668,NEW MATERIAL,X0008668,17581.0,Brighter colors - water based striping inks,Ronda Hinterlong,Ronda Hinterlong,Y,Y,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
REINFORCEMENT,0,BI30GF,"NYLON 6,6 940/1 0X4.6S TPI 30EPI GF",N,KORDSA,"Izmit, Turkey",Izmit,Others,Turkey,BI30GF,,,,,,,GTC2721GF,NEW SOURCE,,15719.0,cost savings, ,Julie Vanderhaeghen,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,WBINGY04,gray,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 15 grey,Durban Speciality Chemical,Northway,Northway,Others,South Africa,,X0008741,NEW MATERIAL,X0008741,17443.0,SA plant needs to use this ink.,Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
RAW MATERIAL,0,WBINGY04,gray,N,LANXESS,Mannheim,Mannheim,Others,Germany,Rhenomark MP 15 grey,RubberChem,Kameelfontein,Kameelfontein,Others,South Africa,,X0008741,NEW MATERIAL,X0008741,17443.0,SA plant needs to use this ink.,Armin Heyen,Armin Heyen,N,N,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,5,STERAX,STEARIC ACID,N,A.AZEVEDO IND. E COM. DE ¿LEOS,"ITUPEVA , S¿O PAULO","ITUPEVA , S¿O PAULO",Others,Brazil,ESTEARINA DP-10,,,,,,,X0008067,NEW SOURCE,X0008067,15053.0,In order to supply Sterax at this plant, ,Renee Weber,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,ISILIC,mill sheet anti tack ( slurry ),Y,HW BARBE,Barbe Thailand,Rayong,Others,Thailand,Promol TG51,,,,,,,X0008739,NEW MATERIAL,X0008739,17451.0,Plants already using this material,Armin Heyen,Armin Heyen,Y,,"AP, LA, NA",,,,
RAW MATERIAL,0,WISOL,80/20 Isol/water blend,N,Univar Solutions,UNSPECIFIED,,Others,Others,80-20 IPA Blend,,,,,,,X0008789,NEW MATERIAL,X0008789,18430.0,80/20 Blend Isol/Water for Danville to replace 100% Isol,Ronda Hinterlong,Ronda Hinterlong,N,,NA,,,,
RAW MATERIAL,0,CORMANIC,"Ni-BR, ML=45",N,Huayu Rubber Company,"Dongming, Heze",Shandong,Others,China,BR9000,,,,,,,X0009157,NEW MATERIAL,X0009157,19061.0,MDPO project to introduce alternative to BDU1207/08 in China only,Eric Engeldinger,Eric Engeldinger,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,CAMAROTIC,inside tire release agent,N,CHEM TREND,Howell,Howell,MI,USA,Mono-Lube 8230,,,,,,,X0007938,NEW MATERIAL,X0007938,14889.0,Danville wants to try new inside tire paint, ,Rebecca Dando,N,,"AP, EMEA, LA, NA",,,,
REINFORCEMENT,0,WQ,1X5X.38 HT 2CF,N,KAM - Steel Cord,"Pine Bluff, AR, USA",Pine Bluff,AR,USA,F401WQ,,,,,,,S00074,NEW SOURCE,,15009.0,supply constraints from existing manufacturer (SEI), ,Srinivas Iyer,N,,NA,,,,
REINFORCEMENT,0,NF30ME,"NYLON 6,6 1400/1/2 10 X 10 TPI 30EPI ME",N,HYOSUNG CORPORATION,"Decatur, AL, USA",Decatur,AL,USA,NF30ME,,,,,,,N00034,NEW SOURCE,,15340.0,Second source of NF30ME for Utica Transition, ,Doug Till,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,33,CODE510,"NON-STAINING, ASTM N660 CARBON BLACK WITH IODINE NUMBER OF 36 G/KG",Y,KREMENCHUG,EKR-Line 1,KREMENCHUG - POLTAVA,Others,Ukraine,N660,KONIMPEX,EOY,Konin,Others,Poland,,X0009250,NEW SOURCE,X0009250,18424.0,Cost Savings / Sourcing Flexibility., ,Achilleas Tsiotas,Y,Y,"AP, EMEA, LA, NA",,EMEA,,
RAW MATERIAL,33,CODE510,"NON-STAINING, ASTM N660 CARBON BLACK WITH IODINE NUMBER OF 36 G/KG",Y,KREMENCHUG,EKR-Line 1,KREMENCHUG - POLTAVA,Others,Ukraine,N660,MAKROCHEM S.A.,"EDN - LUBLIN, POLAND",LUBLIN,Others,Poland,,X0009250,NEW SOURCE,X0009250,18424.0,Cost Savings / Sourcing Flexibility., ,Achilleas Tsiotas,Y,Y,"AP, EMEA, LA, NA",,"AP, EMEA, LA, NA",,
REINFORCEMENT,0,FR,3x.21/9x.185 UT,N,BEKAERT,"FIGLINE, ITALY",FIGLINE,Others,Italy,BM01FR,,,,,,,GL3092,NEW SOURCE,,14909.0,Security of Supply, ,Anthony Hardy,N,,"AP, EMEA, LA, NA",,,,
RAW MATERIAL,0,CODE2044,"80% POLYMERIZED SULFUR, 19% NAPTHENIC OIL, 1% PROPIETARY ADDITIVE",N,ORIENTAL CARBON AND CHEMICAL,Gujrat,Gujrat,Others,India,DS OT 20 HD,ChemSpec,Uniontown,Uniontown,OH,USA,,X0008701,NEW SOURCE,X0008701,15323.0,"Allow OCCL to grow according to ISS strategy, break Flexsys dominance in ISS market, increase competitive intensity.", ,Maxime LaVille,Y,N,"AP, EMEA, LA, NA",,NA,,
