,AP_PGM_ID,PGM_ID,REGION_FOR_SOS_APPROVAL,PROH_PLANT_NAME
1529,3781,3781,NA,
1530,3781,3781,LA,
1531,3781,3781,EMEA,
1532,3781,3781,AP,
1533,3889,3889,EMEA,
1534,3891,3891,NA,
1535,3891,3891,LA,
1536,3891,3891,EMEA,
1537,3891,3891,AP,
1538,3892,3892,EMEA,
1539,3892,3892,AP,
1540,3893,3893,AP,
1541,3901,3901,NA,
1542,3902,3902,NA,
1543,3903,3903,NA,
1544,2360,2360,NA,
1545,2360,2360,LA,
1546,2360,2360,EMEA,
1547,2360,2360,AP,
1548,2382,2382,NA,
1549,2382,2382,LA,
1550,2382,2382,EMEA,
1551,2382,2382,AP,
1552,2388,2388,NA,
1553,2388,2388,LA,
1554,2388,2388,EMEA,
1555,2388,2388,AP,
1556,2394,2394,NA,
1557,2394,2394,LA,
1558,2394,2394,EMEA,Debica
1559,2394,2394,AP,
1560,2395,2395,NA,
1561,2395,2395,LA,
1562,2395,2395,EMEA,
1563,2395,2395,AP,
1564,2398,2398,NA,
1565,2398,2398,LA,
1566,2398,2398,EMEA,
1567,2398,2398,AP,
1568,2562,2562,,
1569,2563,2563,NA,
1570,2582,2582,EMEA,
1571,2622,2622,AP,
1572,2681,2681,LA,
1573,2742,2742,,
1574,2861,2861,,
1575,2864,2864,,
1576,2865,2865,,
1577,2890,2890,,
1578,2905,2905,NA,
1579,2906,2906,NA,
1580,2921,2921,NA,
1581,2921,2921,LA,
1582,2921,2921,EMEA,
1583,2921,2921,AP,
1584,3046,3046,,
1585,3048,3048,,
1586,3052,3052,,
1587,3061,3061,NA,
1588,3081,3081,EMEA,
1589,3082,3082,,
1590,3101,3101,NA,
1591,3101,3101,LA,
1592,3101,3101,EMEA,
1593,3101,3101,AP,
1594,3121,3121,NA,
1595,3206,3206,NA,
1596,3242,3242,NA,
1597,3242,3242,LA,
1598,3242,3242,EMEA,
1599,3242,3242,AP,
1600,3321,3321,NA,Buffalo / Tonawanda
1601,3381,3381,NA,
1602,3384,3384,,
1603,3509,3509,NA,
1604,3510,3510,NA,
1605,3510,3510,LA,
1606,3510,3510,EMEA,
1607,3510,3510,AP,
1608,3521,3521,NA,
1609,3521,3521,LA,
1610,3521,3521,EMEA,
1611,3521,3521,AP,
1612,3581,3581,NA,
1613,3581,3581,LA,
1614,3581,3581,EMEA,
1615,3581,3581,AP,
1616,3642,3642,NA,
1617,3642,3642,LA,
1618,3643,3643,NA,
1619,3643,3643,LA,
1620,3643,3643,EMEA,
1621,3643,3643,AP,
1622,3664,3664,,
1623,3665,3665,,
1624,3668,3668,AP,
1625,3670,3670,NA,Chem Beaumont
1626,2358,2358,NA,
1627,2358,2358,LA,
1628,2358,2358,EMEA,
1629,2358,2358,AP,
1630,2386,2386,NA,
1631,2386,2386,LA,
1632,2386,2386,EMEA,
1633,2393,2393,EMEA,Adapazari
1634,2393,2393,EMEA,Izmit
1635,2401,2401,EMEA,
1636,2423,2423,NA,
1637,2423,2423,LA,
1638,2423,2423,EMEA,
1639,2423,2423,AP,
1640,2441,2441,NA,
1641,2441,2441,LA,
1642,2441,2441,EMEA,
1643,2441,2441,AP,
1644,2561,2561,EMEA,
1645,2642,2642,NA,
1646,2762,2762,NA,
1647,2803,2803,NA,
1648,2804,2804,NA,
1649,2805,2805,NA,
1650,2862,2862,,
1651,2863,2863,,
1652,2882,2882,,
1653,2889,2889,,
1654,2902,2902,NA,
1655,2942,2942,EMEA,
1656,2961,2961,NA,
1657,2961,2961,LA,
1658,2961,2961,EMEA,
1659,2961,2961,AP,
1660,2962,2962,NA,
1661,2962,2962,LA,
1662,2962,2962,EMEA,
1663,2962,2962,AP,
1664,2982,2982,LA,
1665,3021,3021,NA,
1666,3021,3021,LA,
1667,3021,3021,EMEA,
1668,3021,3021,AP,
1669,3050,3050,,
1670,3141,3141,NA,
1671,3201,3201,NA,
1672,3325,3325,,
1673,3341,3341,NA,Chem Niagara Falls
1674,3344,3344,LA,
1675,3344,3344,EMEA,
1676,3344,3344,AP,
1677,3382,3382,NA,
1678,3383,3383,NA,
1679,3401,3401,EMEA,
1680,3443,3443,,
1681,3462,3462,EMEA,Izmit
1682,3463,3463,EMEA,South Africa
1683,3465,3465,NA,
1684,3465,3465,LA,
1685,3465,3465,EMEA,
1686,3465,3465,AP,
1687,3506,3506,NA,
1688,3675,3675,EMEA,Montlucon
1689,3676,3676,EMEA,Montlucon
1690,3678,3678,EMEA,Montlucon
1691,3680,3680,EMEA,Luxembourg
1692,3681,3681,NA,
1693,3681,3681,LA,
1694,3681,3681,EMEA,
1695,3681,3681,AP,
1696,2353,2353,NA,
1697,2353,2353,LA,
1698,2353,2353,EMEA,
1699,2353,2353,AP,
1700,2354,2354,NA,
1701,2354,2354,LA,
1702,2354,2354,EMEA,
1703,2354,2354,AP,
1704,2356,2356,NA,
1705,2356,2356,LA,
1706,2356,2356,EMEA,
1707,2356,2356,AP,
1708,2357,2357,EMEA,
1709,2359,2359,NA,
1710,2359,2359,LA,
1711,2359,2359,EMEA,
1712,2359,2359,AP,
1713,2361,2361,NA,
1714,2361,2361,LA,
1715,2361,2361,EMEA,
1716,2361,2361,AP,
1717,2362,2362,NA,
1718,2362,2362,LA,
1719,2362,2362,EMEA,
1720,2362,2362,AP,
1721,2364,2364,NA,
1722,2364,2364,LA,
1723,2364,2364,EMEA,
1724,2364,2364,AP,
1725,2381,2381,EMEA,
1726,2390,2390,NA,
1727,2390,2390,LA,
1728,2390,2390,EMEA,
1729,2390,2390,AP,
1730,2392,2392,NA,
1731,2392,2392,LA,
1732,2392,2392,EMEA,
1733,2392,2392,AP,
1734,2425,2425,NA,
1735,2425,2425,LA,
1736,2425,2425,EMEA,
1737,2425,2425,AP,
1738,2461,2461,NA,
1739,2481,2481,NA,
1740,2481,2481,LA,
1741,2481,2481,EMEA,
1742,2481,2481,AP,
1743,2501,2501,NA,
1744,2501,2501,LA,
1745,2501,2501,EMEA,
1746,2501,2501,AP,
1747,2522,2522,NA,
1748,2524,2524,NA,
1749,2524,2524,LA,
1750,2524,2524,EMEA,
1751,2524,2524,AP,
1752,2541,2541,EMEA,
1753,2541,2541,AP,
1754,2581,2581,EMEA,
1755,2722,2722,EMEA,
1756,2761,2761,NA,
1757,2782,2782,NA,
1758,2782,2782,LA,
1759,2782,2782,EMEA,
1760,2782,2782,AP,
1761,2801,2801,NA,
1762,2801,2801,LA,
1763,2801,2801,EMEA,
1764,2801,2801,AP,
1765,2821,2821,NA,Chem Niagara Falls
1766,2822,2822,EMEA,
1767,2841,2841,NA,
1768,2841,2841,LA,
1769,2841,2841,EMEA,
1770,2841,2841,AP,
1771,2883,2883,NA,
1772,3041,3041,NA,
1773,3042,3042,,
1774,3204,3204,AP,
1775,3207,3207,AP,
1776,3210,3210,NA,
1777,3213,3213,NA,
1778,3214,3214,,
1779,3215,3215,,
1780,3281,3281,,
1781,3481,3481,EMEA,Wittlich
1782,3541,3541,NA,
1783,3646,3646,,
1784,3648,3648,,
1785,3663,3663,,
1786,3671,3671,LA,
1787,3686,3686,EMEA,Hanau
1788,3699,3699,EMEA,Wittlich
1789,3700,3700,EMEA,Wittlich
1790,3923,3923,NA,
1791,3923,3923,LA,
1792,3923,3923,EMEA,
1793,3923,3923,AP,
1794,3961,3961,NA,
1795,3962,3962,EMEA,
1796,3981,3981,NA,
1797,3981,3981,LA,
1798,3981,3981,EMEA,
1799,3981,3981,AP,
1800,3985,3985,NA,
1801,3985,3985,LA,
1802,3985,3985,EMEA,
1803,3985,3985,AP,
1804,4061,4061,NA,
1805,4061,4061,LA,
1806,4061,4061,EMEA,
1807,4061,4061,AP,
1808,4205,4205,,
1809,4261,4261,NA,
1810,4281,4281,NA,
1811,4282,4282,NA,
1812,4283,4283,NA,
1813,4284,4284,NA,
1814,4285,4285,NA,
1815,4325,4325,NA,
1816,4325,4325,LA,
1817,4325,4325,EMEA,
1818,4325,4325,AP,
1819,4327,4327,NA,
1820,4327,4327,LA,
1821,4327,4327,EMEA,
1822,4327,4327,AP,
1823,4328,4328,NA,
1824,4328,4328,LA,
1825,4328,4328,EMEA,
1826,4328,4328,AP,
1827,4329,4329,NA,
1828,4329,4329,LA,
1829,4329,4329,EMEA,
1830,4329,4329,AP,
1831,4343,4343,NA,
1832,4345,4345,NA,
1833,4361,4361,NA,
1834,4361,4361,LA,
1835,4361,4361,EMEA,
1836,4361,4361,AP,Nippon Giant
1837,4362,4362,EMEA,
1838,4404,4404,NA,Lawton
1839,4405,4405,NA,Union City
1840,4406,4406,NA,Danville
1841,4407,4407,,
1842,4421,4421,AP,
1843,4481,4481,NA,
1844,4483,4483,NA,
1845,4484,4484,EMEA,
1846,4601,4601,NA,
1847,4602,4602,NA,
1848,4604,4604,EMEA,
1849,4606,4606,EMEA,
1850,4625,4625,NA,
1851,4641,4641,NA,Chem Beaumont
1852,4801,4801,NA,
1853,4825,4825,NA,
1854,4941,4941,NA,
1855,4964,4964,NA,
1856,4965,4965,NA,
1857,4981,4981,NA,
1858,5065,5065,NA,
1859,5081,5081,NA,
1860,5103,5103,NA,
1861,5165,5165,NA,
1862,3941,3941,NA,
1863,3941,3941,LA,
1864,3941,3941,EMEA,
1865,3941,3941,AP,
1866,4001,4001,EMEA,
1867,4164,4164,NA,
1868,4185,4185,NA,
1869,4185,4185,LA,
1870,4185,4185,EMEA,
1871,4185,4185,AP,
1872,4186,4186,NA,
1873,4186,4186,LA,
1874,4186,4186,EMEA,
1875,4186,4186,AP,
1876,4202,4202,,
1877,4243,4243,NA,
1878,4243,4243,LA,
1879,4243,4243,EMEA,
1880,4243,4243,AP,
1881,4322,4322,NA,
1882,4341,4341,NA,
1883,4402,4402,EMEA,
1884,4409,4409,NA,
1885,4409,4409,LA,
1886,4409,4409,EMEA,
1887,4409,4409,AP,
1888,4461,4461,AP,
1889,4603,4603,NA,
1890,4605,4605,EMEA,
1891,4821,4821,NA,
1892,4944,4944,,
1893,5021,5021,,
1894,5186,5186,NA,
1895,5203,5203,,
1896,5321,5321,NA,
1897,5381,5381,NA,
1898,5381,5381,LA,
1899,5381,5381,EMEA,
1900,5381,5381,AP,
1901,5403,5403,LA,
1902,5422,5422,NA,Danville
1903,5461,5461,NA,
1904,3924,3924,NA,
1905,3924,3924,LA,
1906,3924,3924,EMEA,
1907,3924,3924,AP,
1908,4323,4323,NA,
1909,4323,4323,LA,
1910,4323,4323,EMEA,
1911,4323,4323,AP,
1912,4326,4326,NA,
1913,4326,4326,LA,
1914,4326,4326,EMEA,
1915,4326,4326,AP,
1916,4342,4342,EMEA,
1917,4383,4383,EMEA,Debica
1918,4583,4583,NA,
1919,4623,4623,,
1920,4761,4761,NA,
1921,4781,4781,NA,
1922,5141,5141,NA,
1923,5141,5141,LA,
1924,5141,5141,EMEA,
1925,5141,5141,AP,
1926,5162,5162,NA,
1927,5162,5162,LA,
1928,5162,5162,EMEA,
1929,5162,5162,AP,
1930,5163,5163,NA,
1931,5163,5163,LA,
1932,5163,5163,EMEA,
1933,5163,5163,AP,
1934,5182,5182,NA,
1935,5185,5185,NA,
1936,5204,5204,,
1937,5281,5281,LA,
1938,5281,5281,AP,
1939,5343,5343,EMEA,
1940,5423,5423,NA,Danville
1941,3942,3942,NA,
1942,3942,3942,LA,
1943,3942,3942,EMEA,
1944,3942,3942,AP,
1945,3963,3963,EMEA,
1946,4041,4041,EMEA,
1947,4101,4101,EMEA,
1948,4101,4101,AP,
1949,4181,4181,NA,
1950,4182,4182,NA,
1951,4206,4206,,
1952,4221,4221,NA,
1953,4621,4621,,
1954,4626,4626,NA,
1955,4627,4627,NA,
1956,4681,4681,EMEA,
1957,4721,4721,LA,Americana
1958,4881,4881,NA,
1959,4881,4881,LA,
1960,4881,4881,EMEA,
1961,4881,4881,AP,
1962,4962,4962,NA,
1963,4966,4966,NA,
1964,4967,4967,NA,
1965,5061,5061,,
1966,5062,5062,LA,
1967,5062,5062,EMEA,
1968,5062,5062,AP,
1969,5066,5066,NA,
1970,5187,5187,NA,
1971,5222,5222,NA,Topeka
1972,5301,5301,NA,
1973,5301,5301,LA,
1974,5301,5301,EMEA,
1975,5301,5301,AP,
1976,5322,5322,NA,
1977,5322,5322,LA,
1978,5322,5322,EMEA,
1979,5322,5322,AP,
1980,5323,5323,NA,
1981,5323,5323,LA,
1982,5323,5323,EMEA,
1983,5323,5323,AP,
1984,5341,5341,EMEA,Izmit
1985,5361,5361,NA,
1986,5404,5404,NA,
1987,5404,5404,LA,
1988,5404,5404,EMEA,
1989,5404,5404,AP,
1990,5421,5421,LA,
1991,3904,3904,NA,
1992,3922,3922,NA,
1993,3922,3922,LA,
1994,3922,3922,EMEA,
1995,3922,3922,AP,
1996,3926,3926,EMEA,
1997,3926,3926,AP,
1998,3927,3927,EMEA,
1999,3927,3927,AP,
2000,3943,3943,,
2001,3984,3984,NA,
2002,3984,3984,LA,
2003,3984,3984,EMEA,
2004,3984,3984,AP,
2005,4081,4081,LA,Sao Paulo
2006,4121,4121,NA,
2007,4167,4168,NA,
2008,4204,4204,,
2009,4321,4321,NA,
2010,4321,4321,LA,
2011,4321,4321,EMEA,
2012,4321,4321,AP,
2013,4344,4344,NA,
2014,4403,4403,NA,Fayetteville
2015,4408,4408,LA,Americana
2016,4501,4501,NA,
2017,4521,4521,NA,Chem Beaumont
2018,4521,4521,LA,
2019,4521,4521,EMEA,
2020,4521,4521,AP,
2021,4522,4522,NA,
2022,4522,4522,LA,
2023,4522,4522,EMEA,
2024,4522,4522,AP,
2025,4541,4541,NA,
2026,4823,4823,NA,
2027,4841,4841,,
2028,4882,4882,NA,
2029,4882,4882,LA,
2030,4882,4882,EMEA,
2031,4882,4882,AP,
2032,4961,4961,NA,Buffalo / Tonawanda
2033,4968,4968,NA,
2034,4969,4969,LA,Americana
2035,5063,5063,EMEA,
2036,5121,5121,,
2037,5122,5122,NA,
2038,5161,5161,LA,
2039,5202,5202,,
2040,5242,5242,NA,
2041,5243,5243,NA,
2042,5401,5401,LA,
2043,5402,5402,LA,
2044,5462,5462,NA,
2045,5463,5463,NA,
2046,5464,5464,NA,
2047,5465,5465,NA,
2048,3983,3983,NA,
2049,3983,3983,LA,
2050,3983,3983,EMEA,
2051,3983,3983,AP,
2052,4021,4021,,
2053,4042,4042,NA,
2054,4042,4042,LA,
2055,4042,4042,EMEA,
2056,4042,4042,AP,
2057,4161,4161,NA,
2058,4183,4183,NA,
2059,4184,4184,NA,
2060,4207,4207,,
2061,4324,4324,NA,
2062,4324,4324,LA,
2063,4324,4324,EMEA,
2064,4324,4324,AP,
2065,4381,4381,AP,Thailand
2066,4382,4382,AP,Malaysia
2067,4441,4441,NA,
2068,4462,4462,AP,
2069,4581,4581,NA,
2070,4582,4582,NA,
2071,4661,4661,NA,
2072,4701,4701,AP,
2073,5001,5001,,
2074,5002,5002,,
2075,5164,5164,NA,
2076,5166,5166,NA,
2077,5166,5166,LA,
2078,5166,5166,EMEA,
2079,5166,5166,AP,
2080,5205,5205,NA,
2081,5205,5205,LA,
2082,5205,5205,AP,
2083,5241,5241,NA,
2084,5262,5262,NA,
2085,5342,5342,EMEA,Izmit
2086,5424,5424,NA,Danville
2087,5521,5521,NA,
2088,5523,5523,NA,
2089,3921,3921,NA,
2090,3921,3921,LA,
2091,3921,3921,EMEA,
2092,3921,3921,AP,
2093,3925,3925,NA,
2094,3925,3925,LA,
2095,3925,3925,EMEA,
2096,3925,3925,AP,
2097,3982,3982,NA,
2098,3982,3982,LA,
2099,3982,3982,EMEA,
2100,3982,3982,AP,
2101,4165,4165,NA,
2102,4166,4166,NA,
2103,4203,4203,,
2104,4208,4208,,
2105,4401,4401,EMEA,Adapazari
2106,4422,4422,,
2107,4442,4442,NA,
2108,4442,4442,LA,
2109,4442,4442,EMEA,
2110,4442,4442,AP,
2111,4624,4624,,
2112,4861,4861,NA,
2113,4903,4903,NA,
2114,4903,4903,LA,
2115,4903,4903,EMEA,
2116,4903,4903,AP,
2117,4942,4942,NA,
2118,4963,4963,LA,
2119,5102,5102,NA,
2120,5181,5181,NA,Chem Houston
2121,5362,5362,NA,
2122,5405,5405,,
2123,5425,5425,LA,Americana
2124,5522,5522,NA,
2125,4062,4062,EMEA,
2126,4141,4141,NA,
2127,4142,4142,NA,
2128,4201,4201,,
2129,4301,4301,EMEA,
2130,4346,4347,NA,
2131,4410,4410,LA,
2132,4482,4482,LA,
2133,4485,4485,NA,
2134,4561,4561,NA,
2135,4622,4622,,
2136,4682,4682,EMEA,
2137,4683,4683,EMEA,
2138,4741,4741,NA,
2139,4741,4741,LA,
2140,4741,4741,EMEA,
2141,4741,4741,AP,
2142,4802,4802,NA,
2143,4802,4802,LA,
2144,4802,4802,EMEA,
2145,4802,4802,AP,
2146,4822,4822,NA,
2147,4824,4824,NA,
2148,4824,4824,LA,
2149,4824,4824,EMEA,
2150,4824,4824,AP,
2151,4901,4901,,
2152,4902,4902,,
2153,4921,4921,NA,Chem Houston
2154,4943,4943,NA,
2155,5041,5041,NA,
2156,5041,5041,LA,
2157,5041,5041,EMEA,
2158,5041,5041,AP,
2159,5064,5064,NA,
2160,5064,5064,LA,
2161,5064,5064,EMEA,
2162,5064,5064,AP,
2163,5067,5067,NA,
2164,5101,5101,EMEA,
2165,5201,5201,,
2166,5221,5221,EMEA,Luxembourg
2167,5261,5261,LA,
2168,5261,5261,EMEA,
2169,5261,5261,AP,
2170,5426,5426,NA,
2171,5441,5441,NA,
2172,5524,5524,NA,
2173,5697,5787,EMEA,
2174,5709,5841,EMEA,
2175,5724,5946,NA,
2176,5741,6061,NA,
2177,5741,6061,LA,
2178,5741,6061,EMEA,
2179,5741,6061,AP,
2180,5765,6203,NA,
2181,5765,6203,LA,
2182,5765,6203,EMEA,
2183,5765,6203,AP,
2184,5788,6282,NA,
2185,5789,6283,NA,
2186,5794,6288,LA,
2187,5808,6344,EMEA,Fulda
2188,5814,6350,EMEA,Sava
2189,5840,6424,NA,
2190,5840,6424,LA,
2191,5843,6427,NA,
2192,5844,6428,NA,
2193,5845,6429,NA,
2194,5878,6564,NA,
2195,5878,6564,LA,
2196,5878,6564,EMEA,
2197,5878,6564,AP,Thailand
2198,5879,6565,NA,
2199,5879,6565,LA,
2200,5879,6565,EMEA,
2201,5879,6565,AP,
2202,5906,6724,,
2203,5918,6768,NA,
2204,5918,6768,LA,
2205,5918,6768,EMEA,
2206,5918,6768,AP,
2207,5932,6792,NA,
2208,5932,6792,LA,
2209,5932,6792,EMEA,
2210,5932,6792,AP,
2211,5933,6793,NA,
2212,5933,6793,LA,
2213,5933,6793,EMEA,
2214,5933,6793,AP,
2215,5951,6831,NA,
2216,5951,6831,LA,
2217,5951,6831,EMEA,
2218,5951,6831,AP,
2219,6012,6990,NA,
2220,5602,5602,NA,
2221,5641,5641,NA,
2222,5705,5807,EMEA,
2223,5714,5882,NA,Lawton
2224,5735,6021,EMEA,
2225,5774,6244,NA,
2226,5792,6286,NA,
2227,5802,6308,EMEA,South Africa
2228,5816,6352,EMEA,Adapazari
2229,5873,6543,LA,Americana
2230,5887,6601,NA,
2231,5900,6682,NA,
2232,5901,6701,NA,
2233,5901,6701,LA,
2234,5901,6701,EMEA,
2235,5901,6701,AP,
2236,5904,6722,NA,Lawton
2237,5908,6726,NA,
2238,5909,6741,AP,
2239,5910,6742,NA,
2240,5910,6742,LA,
2241,5910,6742,EMEA,
2242,5910,6742,AP,
2243,5926,6786,NA,
2244,5926,6786,LA,
2245,5926,6786,EMEA,
2246,5926,6786,AP,
2247,5934,6794,NA,
2248,5934,6794,LA,
2249,5934,6794,EMEA,
2250,5934,6794,AP,
2251,5950,6830,,
2252,5969,6923,NA,
2253,5971,6925,,
2254,5983,6949,NA,
2255,5983,6949,LA,
2256,5983,6949,EMEA,
2257,5983,6949,AP,
2258,6013,6991,NA,
2259,6014,6992,NA,
2260,6017,7001,EMEA,
2261,5669,5721,NA,
2262,5670,5722,NA,
2263,5676,5728,EMEA,
2264,5681,5733,EMEA,
2265,5682,5734,EMEA,
2266,5703,5805,NA,
2267,5703,5805,LA,
2268,5703,5805,EMEA,
2269,5703,5805,AP,
2270,5759,6161,,
2271,5766,6204,NA,
2272,5766,6204,LA,
2273,5766,6204,EMEA,
2274,5766,6204,AP,
2275,5767,6205,NA,
2276,5767,6205,LA,
2277,5767,6205,EMEA,
2278,5767,6205,AP,
2279,5777,6247,EMEA,
2280,5783,6253,NA,
2281,5798,6304,NA,
2282,5853,6441,,
2283,5861,6449,,
2284,5915,6765,NA,
2285,5915,6765,LA,
2286,5915,6765,EMEA,
2287,5915,6765,AP,
2288,5922,6782,NA,
2289,5922,6782,LA,
2290,5922,6782,EMEA,
2291,5922,6782,AP,
2292,5961,6901,NA,Topeka
2293,5961,6901,AP,
2294,5961,6901,NA,
2295,5961,6901,AP,Nippon Giant
2296,5974,6928,NA,
2297,5974,6928,LA,
2298,5974,6928,EMEA,
2299,5974,6928,AP,
2300,5976,6942,NA,
2301,5976,6942,LA,
2302,5976,6942,EMEA,
2303,5976,6942,AP,
2304,5982,6948,NA,
2305,5982,6948,LA,
2306,5982,6948,EMEA,
2307,5982,6948,AP,
2308,5987,6953,NA,
2309,5987,6953,LA,
2310,5987,6953,EMEA,
2311,5987,6953,AP,
2312,6008,6986,NA,
2313,6022,7042,NA,
2314,6022,7042,LA,
2315,6022,7042,EMEA,
2316,6022,7042,AP,
2317,6023,7043,NA,
2318,6023,7043,LA,
2319,6023,7043,EMEA,
2320,6023,7043,AP,
2321,6024,7044,NA,
2322,6024,7044,LA,
2323,6024,7044,EMEA,
2324,6024,7044,AP,
2325,6025,7045,NA,
2326,6025,7045,LA,
2327,6025,7045,EMEA,
2328,6025,7045,AP,
2329,6026,7046,NA,
2330,6026,7046,LA,
2331,6026,7046,EMEA,
2332,6026,7046,AP,
2333,6027,7047,NA,
2334,6027,7047,LA,
2335,6027,7047,EMEA,
2336,6027,7047,AP,
2337,6030,7062,NA,
2338,6030,7062,LA,
2339,6030,7062,EMEA,
2340,6030,7062,AP,
2341,6031,7063,NA,
2342,6031,7063,LA,
2343,6031,7063,EMEA,
2344,6031,7063,AP,
2345,5582,5582,LA,
2346,5583,5583,,
2347,5584,5584,LA,
2348,5601,5601,NA,
2349,5667,5701,EMEA,
2350,5721,5943,NA,
2351,5747,6085,NA,
2352,5747,6085,LA,
2353,5747,6085,EMEA,
2354,5747,6085,AP,
2355,5750,6102,NA,
2356,5761,6181,NA,Lawton
2357,5762,6182,NA,Union City
2358,5769,6221,,
2359,5793,6287,NA,
2360,5832,6386,,
2361,5882,6568,EMEA,Sava
2362,5892,6622,NA,
2363,5897,6661,,
2364,5907,6725,NA,ICM*A
2365,5914,6764,AP,
2366,5920,6770,,
2367,6004,6982,NA,
2368,6011,6989,NA,
2369,6029,7061,NA,
2370,6029,7061,LA,
2371,6029,7061,EMEA,
2372,6029,7061,AP,
2373,6033,7081,NA,
2374,6033,7081,LA,
2375,6033,7081,EMEA,
2376,6033,7081,AP,
2377,6034,7082,NA,
2378,6034,7082,LA,
2379,6034,7082,EMEA,
2380,6034,7082,AP,
2381,6035,7083,NA,
2382,6035,7083,LA,
2383,6035,7083,EMEA,
2384,6035,7083,AP,
2385,6036,7084,NA,
2386,6039,7101,,
2387,6040,7102,NA,
2388,6043,7105,,
2389,6044,7106,,
2390,5544,5544,EMEA,
2391,5562,5562,NA,
2392,5668,5702,EMEA,
2393,5689,5763,NA,
2394,5729,5981,NA,
2395,5738,6042,NA,Topeka
2396,5785,6261,EMEA,
2397,5819,6355,NA,
