PGM_ID,ATTACHMENT_ID,FILE_PATH,CYCLE_ID,SCREEN_SECTION_ID,SCREEN_SECTION,ATT_URL_FLAG
3202,3562,/ttspool/mis/1222192509928_MSDS Alpex CK514 11-9-07.pdf,21,170,On clicking of 'Submit Button',F
3206,3569,/ttspool/mis/1222272314718_CANOLA OIL.doc,21,170,On clicking of 'Submit Button',F
3209,3570,/ttspool/mis/1222274976623_PALM OIL.doc,21,170,On clicking of 'Submit Button',F
3241,3601,"/ttspool/mis/1222436019847_Asahi GA-01, 02.pdf",21,170,On clicking of 'Submit Button',F
3242,3602,"/ttspool/mis/1222436895981_Asahi GA-01, 02.pdf",21,170,On clicking of 'Submit Button',F
3261,3621,/ttspool/mis/1222675001942_ricon 100.pdf,21,170,On clicking of 'Submit Button',F
3382,3709,/ttspool/mis/1223047488854_Alnovol VPN 1132.pdf,21,170,On clicking of 'Submit Button',F
3383,3710,/ttspool/mis/1223048482698_Cyrez CRA 138M.pdf,21,170,On clicking of 'Submit Button',F
3505,3881,/ttspool/mis/1223642662693_SSBR MSDS.pdf,21,170,On clicking of 'Submit Button',F
3506,3882,/ttspool/mis/1223643276955_SSBR MSDS.pdf,21,170,On clicking of 'Submit Button',F
3508,3883,/ttspool/mis/1223643669087_SSBR MSDS.pdf,21,170,On clicking of 'Submit Button',F
3509,3884,/ttspool/mis/1223644048497_SSBR MSDS.pdf,21,170,On clicking of 'Submit Button',F
3507,3885,/ttspool/mis/1223644662671_SSBR MSDS.pdf,21,170,On clicking of 'Submit Button',F
3521,3901,/ttspool/mis/1223909425132_Chem-Trend MSDS Mono-Coat 5038W releasant.pdf,21,170,On clicking of 'Submit Button',F
3581,3981,/ttspool/mis/1224173981727_PR-41 MSDS.pdf,21,170,On clicking of 'Submit Button',F
3642,4028,/ttspool/mis/1224616752039_MSDS PC-45.pdf,21,170,On clicking of 'Submit Button',F
3642,4029,/ttspool/mis/1224616752039_VOC LETTER.pdf,21,170,On clicking of 'Submit Button',F
3669,4047,/ttspool/mis/1224693481925_GM-1-055.pdf,21,170,On clicking of 'Submit Button',F
3681,4062,/ttspool/mis/1224783272140_MonoLube 8198 PDS.pdf,21,170,On clicking of 'Submit Button',F
3681,4063,/ttspool/mis/1224783586651_MonoLube 8198.pdf,21,170,On clicking of 'Submit Button',F
3682,4064,/ttspool/mis/1224784149021_MonoLube 3005.pdf,21,170,On clicking of 'Submit Button',F
3682,4065,/ttspool/mis/1224784159006_MonoLube 3005 PDS.pdf,21,170,On clicking of 'Submit Button',F
3705,4067,/ttspool/mis/1224837880056_MSDS 1712RAE ex Karbochem.pdf,21,170,On clicking of 'Submit Button',F
3742,4163,/ttspool/mis/1225302207150_Vor-x? MSDS.pdf,21,170,On clicking of 'Submit Button',F
3781,4201,/ttspool/mis/1225370024505_GM-1-056.pdf,21,170,On clicking of 'Submit Button',F
3212,4221,/ttspool/mis/1225390479191_MSDS.Borresperse NA 220 Powder.pdf,21,170,On clicking of 'Submit Button',F
3205,4223,/ttspool/mis/1225393206846_G6549.pdf,21,170,On clicking of 'Submit Button',F
3141,4224,/ttspool/mis/1225393283149_G6549.pdf,21,170,On clicking of 'Submit Button',F
3210,4225,/ttspool/mis/1225393340449_G6549.pdf,21,170,On clicking of 'Submit Button',F
3211,4226,/ttspool/mis/1225393388348_G6549.pdf,21,170,On clicking of 'Submit Button',F
3824,4245,/ttspool/mis/1225447197229_PROMOL_TG-34_(BTL).pdf,21,170,On clicking of 'Submit Button',F
3623,4261,/ttspool/mis/1225462731393_JSR HPR355HD MSDS.pdf,21,170,On clicking of 'Submit Button',F
3821,4301,/ttspool/mis/1225477353381_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
3822,4302,/ttspool/mis/1225477406400_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
3823,4303,/ttspool/mis/1225477479710_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
3861,4305,/ttspool/mis/1225482232485_MonoLube 6063 PDS.pdf,21,170,On clicking of 'Submit Button',F
3861,4304,/ttspool/mis/1225482232485_MonoLube 6063.pdf,21,170,On clicking of 'Submit Button',F
3901,4341,/ttspool/mis/1225735261382_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
3902,4342,/ttspool/mis/1225735366439_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
3903,4343,/ttspool/mis/1225735501863_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
3904,4344,/ttspool/mis/1225735601135_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
3923,4367,/ttspool/mis/1225791662868_SDS_Nytex_8450_EN.pdf,21,170,On clicking of 'Submit Button',F
3924,4368,/ttspool/mis/1225791962913_SDS_Nytex_5450_EN.pdf,21,170,On clicking of 'Submit Button',F
3925,4369,/ttspool/mis/1225794655874_Extensoil 1996 Repsol.pdf,21,170,On clicking of 'Submit Button',F
3622,4381,/ttspool/mis/1225807841598_Tokusil MSDS.pdf,21,170,On clicking of 'Submit Button',F
3941,4382,/ttspool/mis/1225808644500_MSDS Sydnine ex IRPC.pdf,21,170,On clicking of 'Submit Button',F
3942,4383,/ttspool/mis/1225812375252_Extensoil 1996 Repsol.pdf,21,170,On clicking of 'Submit Button',F
3961,4442,/ttspool/mis/1225977782370_ValAro 130A.pdf,21,170,On clicking of 'Submit Button',F
4061,4581,/ttspool/mis/1226411275569_MSDS Plaxolene 50 EN.pdf,21,170,On clicking of 'Submit Button',F
4061,4582,/ttspool/mis/1226411275569_MSDS Plaxolene 50 FR.pdf,21,170,On clicking of 'Submit Button',F
4161,4681,/ttspool/mis/1226935027710_Novitane 1212-71.doc,21,170,On clicking of 'Submit Button',F
4165,4682,/ttspool/mis/1226937858337_Novitane in Polyester Nonwoven.doc,21,170,On clicking of 'Submit Button',F
4166,4683,/ttspool/mis/1226938665430_Novitane in polyurethane Nonwoven.doc,21,170,On clicking of 'Submit Button',F
331,4702,/ttspool/mis/1226942735254_TL-1352 PDS.pdf,21,170,On clicking of 'Submit Button',F
332,4707,/ttspool/mis/1226945504811_TL-2476 PDS.pdf,21,170,On clicking of 'Submit Button',F
335,4708,/ttspool/mis/1226945581032_TL-3387 PDS.pdf,21,170,On clicking of 'Submit Button',F
8,4721,/ttspool/mis/1226945935773_TL-5746 PDS.pdf,21,170,On clicking of 'Submit Button',F
645,4726,/ttspool/mis/1226946405534_TL-2786 PDS.pdf,21,170,On clicking of 'Submit Button',F
644,4729,/ttspool/mis/1226946797139_TL-2697 PDS.pdf,21,170,On clicking of 'Submit Button',F
647,4732,/ttspool/mis/1226947035279_TL-4483 PDS.pdf,21,170,On clicking of 'Submit Button',F
648,4735,/ttspool/mis/1226947270637_TL-6895 PDS.pdf,21,170,On clicking of 'Submit Button',F
649,4738,/ttspool/mis/1226947505089_TL-7427 PDS.pdf,21,170,On clicking of 'Submit Button',F
646,4741,/ttspool/mis/1226947689753_TL-8316 PDS.pdf,21,170,On clicking of 'Submit Button',F
4181,4742,/ttspool/mis/1226948833112_MSDS_4VP ESBR Masterbatch 11-17-08.doc,21,170,On clicking of 'Submit Button',F
4182,4743,/ttspool/mis/1226949404074_MSDS_4VP ESBR Masterbatch 11-17-08.doc,21,170,On clicking of 'Submit Button',F
3441,4744,/ttspool/mis/1226950231728_Lignin Fuel.pdf,21,170,On clicking of 'Submit Button',F
4184,4745,/ttspool/mis/1226950713556_Lignin Fuel.pdf,21,170,On clicking of 'Submit Button',F
4183,4747,/ttspool/mis/1226956070409_SI Group HRJ-16158 MSDS.pdf,21,170,On clicking of 'Submit Button',F
4183,4748,/ttspool/mis/1226956120771_HRJ-16158 COA.pdf,21,170,On clicking of 'Submit Button',F
334,4761,/ttspool/mis/1227012378793_TH-1259 PDS.pdf,21,170,On clicking of 'Submit Button',F
2226,4764,/ttspool/mis/1227012988074_TH-7211 PDS.pdf,21,170,On clicking of 'Submit Button',F
2227,4766,/ttspool/mis/1227013136872_TH-2318 PDS.pdf,21,170,On clicking of 'Submit Button',F
2228,4771,/ttspool/mis/1227013759090_TH-3561 PDS.pdf,21,170,On clicking of 'Submit Button',F
2230,4776,/ttspool/mis/1227014231992_TH-5133 PDS.pdf,21,170,On clicking of 'Submit Button',F
2224,4779,/ttspool/mis/1227014537216_TH-6349 PDS.pdf,21,170,On clicking of 'Submit Button',F
2231,4782,/ttspool/mis/1227014924958_TH-2704 PDS.pdf,21,170,On clicking of 'Submit Button',F
2232,4785,/ttspool/mis/1227015243372_TH-8421 PDS.pdf,21,170,On clicking of 'Submit Button',F
1921,4788,/ttspool/mis/1227015447348_Th-2659 PDS.pdf,21,170,On clicking of 'Submit Button',F
4168,4834,/ttspool/mis/1227031038259_xMSDS-Starch_Corn-9925088.pdf,21,170,On clicking of 'Submit Button',F
3381,4843,/ttspool/mis/1227118365309_Alnovol HT 218.pdf,21,170,On clicking of 'Submit Button',F
4261,4902,/ttspool/mis/1227205710767_Nipol BR1250 MSDS.pdf,21,170,On clicking of 'Submit Button',F
4281,4921,/ttspool/mis/1227287476004_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
4282,4922,/ttspool/mis/1227287826754_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
4283,4923,/ttspool/mis/1227288123037_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
4284,4924,/ttspool/mis/1227288247197_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
4301,4981,/ttspool/mis/1227556787765_Nanoprene B M75OH VP RW.pdf,21,170,On clicking of 'Submit Button',F
4321,5016,/ttspool/mis/1227709482827_MonoCoat 5029W.pdf,21,170,On clicking of 'Submit Button',F
4321,5017,/ttspool/mis/1227709482828_MonoCoat 5029W PDS.pdf,21,170,On clicking of 'Submit Button',F
4322,5018,/ttspool/mis/1227720731340_Nippon Zeon NS116R MSDS.pdf,21,170,On clicking of 'Submit Button',F
4323,5019,/ttspool/mis/1227732688695_TA-1120.pdf,21,170,On clicking of 'Submit Button',F
4324,5021,/ttspool/mis/1227733117826_TA-4120.pdf,21,170,On clicking of 'Submit Button',F
4325,5022,/ttspool/mis/1227733282788_TA-2120.pdf,21,170,On clicking of 'Submit Button',F
4326,5023,/ttspool/mis/1227733429033_TA-2140.pdf,21,170,On clicking of 'Submit Button',F
4327,5024,/ttspool/mis/1227733572638_TA-3120.pdf,21,170,On clicking of 'Submit Button',F
4328,5025,/ttspool/mis/1227733730392_TA-5120.pdf,21,170,On clicking of 'Submit Button',F
4329,5026,/ttspool/mis/1227733915526_TA-6104.pdf,21,170,On clicking of 'Submit Button',F
4341,5055,/ttspool/mis/1228144731500_CTS .pdf,21,170,On clicking of 'Submit Button',F
3661,5056,/ttspool/mis/1228145005789_MSDS_ULTRA-FLOW_840_REACH.pdf,21,170,On clicking of 'Submit Button',F
4343,5057,/ttspool/mis/1228145518579_CTS .pdf,21,170,On clicking of 'Submit Button',F
4344,5058,/ttspool/mis/1228147340418_CTS .pdf,21,170,On clicking of 'Submit Button',F
4345,5060,/ttspool/mis/1228147954302_MSDS Ti doped Silica.pdf,21,170,On clicking of 'Submit Button',F
4347,5063,/ttspool/mis/1228154869422_corn starch.pdf,21,170,On clicking of 'Submit Button',F
4442,5209,/ttspool/mis/1228406511919_MonoLube 7019.pdf,21,170,On clicking of 'Submit Button',F
3650,5261,/ttspool/mis/1228730821868_MSDS HPR650ED - GYLU.pdf,21,170,On clicking of 'Submit Button',F
3623,5262,/ttspool/mis/1228731125530_MSDS HPR355HD - GYLU.pdf,21,170,On clicking of 'Submit Button',F
2,5275,/ttspool/mis/1228758078145_X0005565 Rev 0.doc,21,226,on click of 'Send Mail' available in the Spec Section,F
4481,5287,/ttspool/mis/1228857317498_Kraft process lignin.pdf,21,170,On clicking of 'Submit Button',F
4483,5288,/ttspool/mis/1228858074276_Kraft process lignin.pdf,21,170,On clicking of 'Submit Button',F
4501,5301,/ttspool/mis/1229010709141_HRJ-14701 MSDS.pdf,21,170,On clicking of 'Submit Button',F
4541,5321,/ttspool/mis/1229028073538_CoA 1712 TE_0803271.pdf,21,170,On clicking of 'Submit Button',F
4541,5322,/ttspool/mis/1229028073538_MSDS PETROFLEX SBR 1700 TE.pdf,21,170,On clicking of 'Submit Button',F
4561,5341,/ttspool/mis/1229092212484_ENR50.pdf,21,170,On clicking of 'Submit Button',F
4581,5361,/ttspool/mis/1229113502569_CoA 1721 HN_0802824.pdf,21,170,On clicking of 'Submit Button',F
4581,5362,/ttspool/mis/1229113502569_MSDS PETROFLEX SBR 1700 HN.pdf,21,170,On clicking of 'Submit Button',F
4582,5363,/ttspool/mis/1229113942178_CoA_0803389.pdf,21,170,On clicking of 'Submit Button',F
4582,5364,/ttspool/mis/1229113942179_MSDS_Petroflex r  SBR 1502_Caxias.pdf,21,170,On clicking of 'Submit Button',F
4583,5365,/ttspool/mis/1229114226977_CoA_0803164.pdf,21,170,On clicking of 'Submit Button',F
4583,5366,/ttspool/mis/1229114226980_MSDS_Petroflex r  SBR 1502.pdf,21,170,On clicking of 'Submit Button',F
4601,5383,/ttspool/mis/1229351227141_Tokusil UR-G.pdf,21,170,On clicking of 'Submit Button',F
4625,5406,/ttspool/mis/1229374713531_G3035 MSDS for PI.pdf,21,170,On clicking of 'Submit Button',F
4626,5410,/ttspool/mis/1229375201637_G3035 MSDS for PI.pdf,21,170,On clicking of 'Submit Button',F
4627,5411,/ttspool/mis/1229375367049_G3035 MSDS for PI.pdf,21,170,On clicking of 'Submit Button',F
4661,5461,/ttspool/mis/1229536232322_16-2960.pdf,21,170,On clicking of 'Submit Button',F
4741,5547,/ttspool/mis/1231177552249_690 Resin MDSD.pdf,21,170,On clicking of 'Submit Button',F
4781,5622,/ttspool/mis/1231343929709_MR603 MSDS.pdf,21,170,On clicking of 'Submit Button',F
4606,5623,/ttspool/mis/1231344162427_Multisperse S-CTP-80D Eng.pdf,21,170,On clicking of 'Submit Button',F
4604,5624,/ttspool/mis/1231344441254_MSDS Rhenogran CTP 80 .pdf,21,170,On clicking of 'Submit Button',F
4781,5625,/ttspool/mis/1231345281952_MR603 technical data sheet.pdf,21,170,On clicking of 'Submit Button',F
4761,5626,/ttspool/mis/1231349921379_Oppera MSDS.pdf,21,170,On clicking of 'Submit Button',F
4761,5627,/ttspool/mis/1231349921380_Oppera Info.pdf,21,170,On clicking of 'Submit Button',F
4821,5643,/ttspool/mis/1231430707587_MSDS - EXXPRO3433 2009.pdf,21,170,On clicking of 'Submit Button',F
4823,5644,/ttspool/mis/1231431939264_MSDS - EXXPRO3433 2009.pdf,21,170,On clicking of 'Submit Button',F
4822,5646,/ttspool/mis/1231434083896_Tech 760 Cement.pdf,21,170,On clicking of 'Submit Button',F
1381,5648,/ttspool/mis/1231439709648_PR-41 MSDS.pdf,21,170,On clicking of 'Submit Button',F
4825,5650,/ttspool/mis/1231444765129_MSDS -CP-EXP-INJ-13.pdf,21,170,On clicking of 'Submit Button',F
1362,5662,/ttspool/mis/1231779271227_T3100 MSDS.pdf,21,170,On clicking of 'Submit Button',F
4861,5663,/ttspool/mis/1231789866207_cane sugar.pdf,21,170,On clicking of 'Submit Button',F
4185,5671,/ttspool/mis/1231838147236_PROMOL_1265_(GB).pdf,21,170,On clicking of 'Submit Button',F
4882,5689,/ttspool/mis/1231870362845_MSDS CELOGEN-780_ENGLISH_US.pdf,21,170,On clicking of 'Submit Button',F
4941,5762,/ttspool/mis/1232572727288_TETA Sales Spec.pdf,21,170,On clicking of 'Submit Button',F
4941,5763,/ttspool/mis/1232572749107_TETA MSDS.pdf,21,170,On clicking of 'Submit Button',F
4943,5781,/ttspool/mis/1232637464049_Document.pdf,21,170,On clicking of 'Submit Button',F
4964,5782,/ttspool/mis/1232639035256_Document.pdf,21,170,On clicking of 'Submit Button',F
4966,5783,/ttspool/mis/1232639880355_Document.pdf,21,170,On clicking of 'Submit Button',F
4962,5784,/ttspool/mis/1232640118571_Document.pdf,21,170,On clicking of 'Submit Button',F
4421,5821,/ttspool/mis/1232719274774_MSDS Turumi code 4G.pdf,21,170,On clicking of 'Submit Button',F
4981,5842,/ttspool/mis/1232738510933_allyl silica MSDS.pdf,21,170,On clicking of 'Submit Button',F
5064,5902,/ttspool/mis/1233138667765_Ultraflex EPO 33 DL MSDS.pdf,21,170,On clicking of 'Submit Button',F
5067,5906,/ttspool/mis/1233165526424_X0003673 MSDS.pdf,21,170,On clicking of 'Submit Button',F
5081,5942,/ttspool/mis/1233238921968_T-1042 MSDS.pdf,21,170,On clicking of 'Submit Button',F
5081,5943,/ttspool/mis/1233238921973_T-1042 PDS.pdf,21,170,On clicking of 'Submit Button',F
5102,5963,/ttspool/mis/1233260013310_ML2029 PDS.pdf,21,170,On clicking of 'Submit Button',F
5102,5964,/ttspool/mis/1233260013311_Mono-Lube 2029 - MSDS.pdf,21,170,On clicking of 'Submit Button',F
4968,5981,/ttspool/mis/1233322359402_Lubrex BTC-16.doc,21,170,On clicking of 'Submit Button',F
5162,6021,/ttspool/mis/1233688751359_PV-Sil GT8X.pdf,21,170,On clicking of 'Submit Button',F
5163,6022,/ttspool/mis/1233694526466_PV-Sil GT8-4S (200 MP).pdf,21,170,On clicking of 'Submit Button',F
5164,6023,/ttspool/mis/1233695275629_T-4033 yellow tire writer.pdf,21,170,On clicking of 'Submit Button',F
5164,6024,/ttspool/mis/1233695275632_MSDS-T-4033 Yellow Tire Writer.pdf,21,170,On clicking of 'Submit Button',F
5165,6025,/ttspool/mis/1233696351197_GM-1-100 WB WHITE INK JET INK .pdf,21,170,On clicking of 'Submit Button',F
5165,6026,/ttspool/mis/1233696351199_GM-1-100 White ink Jet Ink.pdf,21,170,On clicking of 'Submit Button',F
5182,6064,/ttspool/mis/1233775881671_Mono-Lube 3032 MSDS.pdf,21,170,On clicking of 'Submit Button',F
5185,6065,/ttspool/mis/1233776750797_Code1700.pdf,21,170,On clicking of 'Submit Button',F
5186,6066,/ttspool/mis/1233777066584_Code1700.pdf,21,170,On clicking of 'Submit Button',F
1022,6085,/ttspool/mis/1233845708904_Rhodia Zeosil.pdf,21,170,On clicking of 'Submit Button',F
5243,6164,/ttspool/mis/1234208137195_BO390 MSDS.pdf,21,170,On clicking of 'Submit Button',F
5243,6165,/ttspool/mis/1234208137199_BO390 COA.pdf,21,170,On clicking of 'Submit Button',F
4781,6185,/ttspool/mis/1234368834333_MR603 MSDS Updated.pdf,21,170,On clicking of 'Submit Button',F
5321,6188,/ttspool/mis/1234383142486_MSDS N4 AMINE.PDF,21,170,On clicking of 'Submit Button',F
5321,6189,/ttspool/mis/1234383142487_N4 Amine Spec Sheet.pdf,21,170,On clicking of 'Submit Button',F
5321,6221,/ttspool/mis/1234474588805_COA N4 Amine.doc,21,170,On clicking of 'Submit Button',F
5461,6382,/ttspool/mis/1235513055392_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
5462,6383,/ttspool/mis/1235513369824_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
5463,6384,/ttspool/mis/1235513511072_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
5464,6385,/ttspool/mis/1235513638204_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
5465,6386,/ttspool/mis/1235513720974_G3025 MSDS for SBR.pdf,21,170,On clicking of 'Submit Button',F
5521,6421,/ttspool/mis/1235772344893_MSDSNXTZ100X0005069.pdf,21,170,On clicking of 'Submit Button',F
5522,6422,/ttspool/mis/1235772969933_MSDSNXTZ100X0005069.pdf,21,170,On clicking of 'Submit Button',F
5523,6423,/ttspool/mis/1235773728250_MSDSNXTZ100X0005069.pdf,21,170,On clicking of 'Submit Button',F
5524,6424,/ttspool/mis/1235774469921_MSDSNXTZ100X0005069.pdf,21,170,On clicking of 'Submit Button',F
5541,6461,/ttspool/mis/1236009718150_ML8232-MSDS.pdf,21,170,On clicking of 'Submit Button',F
5721,6581,/ttspool/mis/1236360638527_MSDS G3026.pdf,21,170,On clicking of 'Submit Button',F
5721,6582,/ttspool/mis/1236360723606_MSDS G3026.pdf,21,170,On clicking of 'Submit Button',F
5722,6583,/ttspool/mis/1236362514587_MSDS G3026.pdf,21,170,On clicking of 'Submit Button',F
5723,6584,/ttspool/mis/1236362702737_MSDS G3026.pdf,21,170,On clicking of 'Submit Button',F
5725,6585,/ttspool/mis/1236362889056_MSDS G3026.pdf,21,170,On clicking of 'Submit Button',F
5726,6586,/ttspool/mis/1236366084477_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5727,6587,/ttspool/mis/1236366272076_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5728,6588,/ttspool/mis/1236366555662_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5729,6589,/ttspool/mis/1236366793625_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5730,6590,/ttspool/mis/1236367818648_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5731,6591,/ttspool/mis/1236370211870_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5732,6592,/ttspool/mis/1236370373644_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5733,6593,/ttspool/mis/1236370593175_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5734,6594,/ttspool/mis/1236370819650_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5781,6621,/ttspool/mis/1236629441430_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5782,6622,/ttspool/mis/1236629844185_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5783,6623,/ttspool/mis/1236630120584_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5784,6624,/ttspool/mis/1236630315638_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5785,6625,/ttspool/mis/1236630497088_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5786,6626,/ttspool/mis/1236630644641_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
5941,6723,/ttspool/mis/1237228920897_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
5943,6725,/ttspool/mis/1237230099265_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
5945,6726,/ttspool/mis/1237230484250_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
5981,6741,/ttspool/mis/1237300591348_MSDS G3026.pdf,21,170,On clicking of 'Submit Button',F
5982,6742,/ttspool/mis/1237300987630_MSDS G3026.pdf,21,170,On clicking of 'Submit Button',F
5983,6743,/ttspool/mis/1237301185299_MSDS G3026.pdf,21,170,On clicking of 'Submit Button',F
5984,6744,/ttspool/mis/1237301373389_MSDS G3026.pdf,21,170,On clicking of 'Submit Button',F
5641,6761,/ttspool/mis/1237389008951_C-5115.pdf,21,170,On clicking of 'Submit Button',F
6041,6762,/ttspool/mis/1237389650265_MSDS GM-1-116.pdf,21,170,On clicking of 'Submit Button',F
6001,6763,/ttspool/mis/1237393165178_Polystay 29K MSDS.pdf,21,170,On clicking of 'Submit Button',F
6101,6801,/ttspool/mis/1237568548687_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
6102,6802,/ttspool/mis/1237568854016_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
6103,6803,/ttspool/mis/1237569119618_MSDS G3881.pdf,21,170,On clicking of 'Submit Button',F
6104,6804,/ttspool/mis/1237569297099_MSDS G3881.pdf,21,170,On clicking of 'Submit Button',F
6105,6805,/ttspool/mis/1237569478457_MSDS G3881.pdf,21,170,On clicking of 'Submit Button',F
6201,6882,/ttspool/mis/1238031790087_MSDS PV-SIL 1144.pdf,21,170,On clicking of 'Submit Button',F
6203,6884,/ttspool/mis/1238034881904_MSDS PV-SIL 1144.pdf,21,170,On clicking of 'Submit Button',F
6241,6921,/ttspool/mis/1238160876078_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
6243,6922,/ttspool/mis/1238161287078_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
6245,6923,/ttspool/mis/1238161719681_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
6247,6924,/ttspool/mis/1238161901955_MSDS G3025.pdf,21,170,On clicking of 'Submit Button',F
6248,6925,/ttspool/mis/1238162159161_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
6250,6926,/ttspool/mis/1238162652463_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
6251,6927,/ttspool/mis/1238163943877_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
6261,6941,/ttspool/mis/1238413997709_MSDS 00177051.pdf,21,170,On clicking of 'Submit Button',F
6285,6962,/ttspool/mis/1238445867871_KK49MSDS.pdf,21,170,On clicking of 'Submit Button',F
6286,6963,/ttspool/mis/1238446520457_JV46FMSDS.pdf,21,170,On clicking of 'Submit Button',F
6321,6981,/ttspool/mis/1238528802772_LAL3020- LAL3022 CoA.pdf,21,170,On clicking of 'Submit Button',F
6321,6982,/ttspool/mis/1238528802795_LAL3020-LAL3022 MSDS.pdf,21,170,On clicking of 'Submit Button',F
6302,7001,/ttspool/mis/1238588735086_MSDS Novares C10.pdf,21,170,On clicking of 'Submit Button',F
6302,7002,/ttspool/mis/1238588818799_TDS C10.pdf,21,170,On clicking of 'Submit Button',F
6303,7003,/ttspool/mis/1238589248597_MSDS C30.pdf,21,170,On clicking of 'Submit Button',F
6303,7004,/ttspool/mis/1238589258900_TDS C30.pdf,21,170,On clicking of 'Submit Button',F
6304,7005,/ttspool/mis/1238589680800_MSDS-_Novares_TA_120_(USA).pdf,21,170,On clicking of 'Submit Button',F
6305,7006,/ttspool/mis/1238590103820_MSDS-_Novares_TNA_120_(USA).pdf,21,170,On clicking of 'Submit Button',F
5763,7021,/ttspool/mis/1238596724498_COA Template.PDF,21,170,On clicking of 'Submit Button',F
5763,7022,/ttspool/mis/1238596761503_Sales spec.PDF,21,170,On clicking of 'Submit Button',F
6343,7023,/ttspool/mis/1238599049915_LAL3020- LAL3022 CoA.pdf,21,170,On clicking of 'Submit Button',F
6343,7024,/ttspool/mis/1238599049918_LAL3020-LAL3022 MSDS.pdf,21,170,On clicking of 'Submit Button',F
6349,7025,/ttspool/mis/1238600083112_PBR 4003 MSDS.pdf,21,170,On clicking of 'Submit Button',F
6349,7026,/ttspool/mis/1238601423893_PBR 4003 CoA.pdf,21,170,On clicking of 'Submit Button',F
5763,7027,/ttspool/mis/1238601585555_MSDS DETA.PDF,21,170,On clicking of 'Submit Button',F
6306,7028,/ttspool/mis/1238606041672_Deltech COA .PDF,21,170,On clicking of 'Submit Button',F
6354,7029,/ttspool/mis/1238608878131_Ricon 100 CoA.pdf,21,170,On clicking of 'Submit Button',F
6354,7030,/ttspool/mis/1238608878135_Ricon 100 MSDS.pdf,21,170,On clicking of 'Submit Button',F
6355,7031,/ttspool/mis/1238609131050_Ricon 156 CoA.pdf,21,170,On clicking of 'Submit Button',F
6355,7032,/ttspool/mis/1238609131054_Ricon 156 MSDS.pdf,21,170,On clicking of 'Submit Button',F
6356,7033,/ttspool/mis/1238609334038_Ricon 157 CoA.pdf,21,170,On clicking of 'Submit Button',F
6356,7034,/ttspool/mis/1238609334042_Ricon 157 MSDS.pdf,21,170,On clicking of 'Submit Button',F
6402,7101,/ttspool/mis/1239022346769_X0006492 MSDS.pdf,21,170,On clicking of 'Submit Button',F
6422,7141,/ttspool/mis/1239133353137_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
6425,7142,/ttspool/mis/1239133826378_MSDS SBR no oil.pdf,21,170,On clicking of 'Submit Button',F
6424,7143,/ttspool/mis/1239134046871_EF-10 MSDS.pdf,21,170,On clicking of 'Submit Button',F
