PGM_ID,HSE_ID,HSE_MEASURE_ID,CODE,MEASURE_STATUS,PROH_PLANT_NAME,REGION_NAME,MEASURE_CMNTS,CODE_DESC
37064,21523,110,CEPAD,Y,Luxembourg,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37064,21523,111,CEPAN,Y,Luxembourg,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37064,21523,111,CEPAN,Y,Luxembourg,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37064,21523,111,CEPAN,Y,Luxembourg,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37064,21523,111,CEPAN,Y,Luxembourg,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37064,21523,112,ELINCS,Y,Luxembourg,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37064,21523,112,ELINCS,Y,Luxembourg,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37064,21523,112,ELINCS,Y,Luxembourg,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37064,21523,112,ELINCS,Y,Luxembourg,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37064,21523,113,EINECS,Y,Luxembourg,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37064,21523,113,EINECS,Y,Luxembourg,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37064,21523,113,EINECS,Y,Luxembourg,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37064,21523,113,EINECS,Y,Luxembourg,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37064,21523,114,KKDIK,Y,Luxembourg,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37064,21523,114,KKDIK,Y,Luxembourg,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37064,21523,114,KKDIK,Y,Luxembourg,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37064,21523,114,KKDIK,Y,Luxembourg,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37064,21523,116,ENCS,Y,Luxembourg,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37064,21523,116,ENCS,Y,Luxembourg,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37064,21523,116,ENCS,Y,Luxembourg,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37064,21523,116,ENCS,Y,Luxembourg,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37065,21522,110,CEPAD,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37065,21522,110,CEPAD,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37065,21522,110,CEPAD,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37065,21522,110,CEPAD,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37065,21522,111,CEPAN,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37065,21522,111,CEPAN,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37065,21522,111,CEPAN,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37065,21522,111,CEPAN,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37065,21522,112,ELINCS,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37065,21522,112,ELINCS,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37065,21522,112,ELINCS,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37065,21522,112,ELINCS,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37065,21522,113,EINECS,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37065,21522,113,EINECS,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37065,21522,113,EINECS,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37065,21522,113,EINECS,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37065,21522,114,KKDIK,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37065,21522,114,KKDIK,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37065,21522,114,KKDIK,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37065,21522,114,KKDIK,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37065,21522,116,ENCS,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37065,21522,116,ENCS,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37065,21522,116,ENCS,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37065,21522,116,ENCS,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37252,21561,110,CEPAD,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37252,21561,110,CEPAD,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37252,21561,110,CEPAD,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37252,21561,110,CEPAD,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37252,21561,111,CEPAN,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37252,21561,111,CEPAN,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37252,21561,111,CEPAN,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37252,21561,111,CEPAN,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37252,21561,112,ELINCS,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37252,21561,112,ELINCS,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37252,21561,112,ELINCS,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37252,21561,112,ELINCS,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Australian Inventory of chemical Substances
37252,21561,113,EINECS,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37252,21561,113,EINECS,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37252,21561,113,EINECS,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37252,21561,113,EINECS,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Japanese Existing and New Chemical substances
37252,21561,114,KKDIK,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37252,21561,114,KKDIK,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37252,21561,114,KKDIK,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37252,21561,114,KKDIK,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Korean Existing Chemicals Inventory
37252,21561,116,ENCS,Y,Chile,LA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37252,21561,116,ENCS,Y,Chile,North America,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37252,21561,116,ENCS,Y,Chile,AP,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37252,21561,116,ENCS,Y,Chile,EMEA,"Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",Taiwan Existing and New Chemical Notification
37292,21821,110,CEPAD,Y,Luxembourg,AP,,European Inventory of Existing Commercial Chemical
37292,21821,110,CEPAD,Y,Luxembourg,EMEA,,European Inventory of Existing Commercial Chemical
37292,21821,110,CEPAD,Y,Luxembourg,North America,,European Inventory of Existing Commercial Chemical
37292,21821,110,CEPAD,Y,Luxembourg,LA,,European Inventory of Existing Commercial Chemical
37292,21821,111,CEPAN,Y,Luxembourg,EMEA,"All components Reg., Pre-Reg., or exempt.",European REACH
37292,21821,111,CEPAN,Y,Luxembourg,LA,"All components Reg., Pre-Reg., or exempt.",European REACH
37292,21821,111,CEPAN,Y,Luxembourg,AP,"All components Reg., Pre-Reg., or exempt.",European REACH
37292,21821,111,CEPAN,Y,Luxembourg,North America,"All components Reg., Pre-Reg., or exempt.",European REACH
37292,21821,112,ELINCS,N,Luxembourg,AP,Inventory information not confirmed for mixture.,Australian Inventory of chemical Substances
37292,21821,112,ELINCS,N,Luxembourg,North America,Inventory information not confirmed for mixture.,Australian Inventory of chemical Substances
37292,21821,112,ELINCS,N,Luxembourg,LA,Inventory information not confirmed for mixture.,Australian Inventory of chemical Substances
37292,21821,112,ELINCS,N,Luxembourg,EMEA,Inventory information not confirmed for mixture.,Australian Inventory of chemical Substances
37292,21821,113,EINECS,N,Luxembourg,North America,Inventory information not confirmed for mixture.,Japanese Existing and New Chemical substances
37292,21821,113,EINECS,N,Luxembourg,EMEA,Inventory information not confirmed for mixture.,Japanese Existing and New Chemical substances
37292,21821,113,EINECS,N,Luxembourg,AP,Inventory information not confirmed for mixture.,Japanese Existing and New Chemical substances
37292,21821,113,EINECS,N,Luxembourg,LA,Inventory information not confirmed for mixture.,Japanese Existing and New Chemical substances
37292,21821,114,KKDIK,Y,Luxembourg,North America,All components on inventory.,Korean Existing Chemicals Inventory
37292,21821,114,KKDIK,Y,Luxembourg,LA,All components on inventory.,Korean Existing Chemicals Inventory
37292,21821,114,KKDIK,Y,Luxembourg,EMEA,All components on inventory.,Korean Existing Chemicals Inventory
37292,21821,114,KKDIK,Y,Luxembourg,AP,All components on inventory.,Korean Existing Chemicals Inventory
37292,21821,116,ENCS,Y,Luxembourg,North America,Inventory information not confirmed for mixture.,Taiwan Existing and New Chemical Notification
37292,21821,116,ENCS,Y,Luxembourg,LA,Inventory information not confirmed for mixture.,Taiwan Existing and New Chemical Notification
37292,21821,116,ENCS,Y,Luxembourg,EMEA,Inventory information not confirmed for mixture.,Taiwan Existing and New Chemical Notification
37292,21821,116,ENCS,Y,Luxembourg,AP,Inventory information not confirmed for mixture.,Taiwan Existing and New Chemical Notification
37337,25421,110,CEPAD,Y,Fuerstenwalde,North America,,European Inventory of Existing Commercial Chemical
37337,25421,110,CEPAD,Y,Fuerstenwalde,LA,,European Inventory of Existing Commercial Chemical
37337,25421,110,CEPAD,Y,Fuerstenwalde,AP,,European Inventory of Existing Commercial Chemical
37337,25421,110,CEPAD,Y,Fuerstenwalde,EMEA,,European Inventory of Existing Commercial Chemical
37337,25421,111,CEPAN,U,Fuerstenwalde,AP,,European REACH
37337,25421,111,CEPAN,U,Fuerstenwalde,EMEA,,European REACH
37337,25421,111,CEPAN,U,Fuerstenwalde,LA,,European REACH
37337,25421,111,CEPAN,U,Fuerstenwalde,North America,,European REACH
37337,25421,112,ELINCS,Y,Fuerstenwalde,LA,,Australian Inventory of chemical Substances
37337,25421,112,ELINCS,Y,Fuerstenwalde,EMEA,,Australian Inventory of chemical Substances
37337,25421,112,ELINCS,Y,Fuerstenwalde,AP,,Australian Inventory of chemical Substances
37337,25421,112,ELINCS,Y,Fuerstenwalde,North America,,Australian Inventory of chemical Substances
37337,25421,113,EINECS,Y,Fuerstenwalde,AP,,Japanese Existing and New Chemical substances
37337,25421,113,EINECS,Y,Fuerstenwalde,EMEA,,Japanese Existing and New Chemical substances
37337,25421,113,EINECS,Y,Fuerstenwalde,North America,,Japanese Existing and New Chemical substances
37337,25421,113,EINECS,Y,Fuerstenwalde,LA,,Japanese Existing and New Chemical substances
37337,25421,114,KKDIK,Y,Fuerstenwalde,LA,,Korean Existing Chemicals Inventory
37337,25421,114,KKDIK,Y,Fuerstenwalde,EMEA,,Korean Existing Chemicals Inventory
37337,25421,114,KKDIK,Y,Fuerstenwalde,AP,,Korean Existing Chemicals Inventory
37337,25421,114,KKDIK,Y,Fuerstenwalde,North America,,Korean Existing Chemicals Inventory
37337,25421,116,ENCS,Y,Fuerstenwalde,AP,,Taiwan Existing and New Chemical Notification
37337,25421,116,ENCS,Y,Fuerstenwalde,EMEA,,Taiwan Existing and New Chemical Notification
37337,25421,116,ENCS,Y,Fuerstenwalde,LA,,Taiwan Existing and New Chemical Notification
37337,25421,116,ENCS,Y,Fuerstenwalde,North America,,Taiwan Existing and New Chemical Notification
37454,37961,90,MSDS,Y,Kunshan,AP,,MSDS Requirement
37454,37961,91,TSCA,Y,Kunshan,AP,listed ,TSCA Certificate
37454,37961,110,CEPAD,,Kunshan,AP,,European Inventory of Existing Commercial Chemical
37454,37961,111,CEPAN,,Kunshan,AP,,European REACH
37454,37961,112,ELINCS,N,Kunshan,AP,restrict to AP - China  - per GMS ,Australian Inventory of chemical Substances
37454,37961,113,EINECS,N,Kunshan,AP,restrict to AP - China  - per GMS ,Japanese Existing and New Chemical substances
37454,37961,114,KKDIK,,Kunshan,AP,,Korean Existing Chemicals Inventory
37454,37961,116,ENCS,N,Kunshan,AP,restrict to AP - China  - per GMS ,Taiwan Existing and New Chemical Notification
37454,37961,203,ISHL,,Kunshan,AP,restrict to AP - China  - per GMS ,Canadian Environmental Protection Act NDSL
37454,37961,204,IECSA,Y,Kunshan,AP,,
37495,21701,110,CEPAD,Y,Lawton,North America,SDS states all components listed or exempted.,European Inventory of Existing Commercial Chemical
37495,21701,110,CEPAD,Y,Lawton,LA,SDS states all components listed or exempted.,European Inventory of Existing Commercial Chemical
37495,21701,110,CEPAD,Y,Lawton,AP,SDS states all components listed or exempted.,European Inventory of Existing Commercial Chemical
37495,21701,111,CEPAN,N,Lawton,North America,,European REACH
37495,21701,111,CEPAN,N,Lawton,AP,,European REACH
37495,21701,111,CEPAN,N,Lawton,LA,,European REACH
37495,21701,112,ELINCS,N,Lawton,LA,At least one component not listed.,Australian Inventory of chemical Substances
37495,21701,112,ELINCS,N,Lawton,North America,At least one component not listed.,Australian Inventory of chemical Substances
37495,21701,112,ELINCS,N,Lawton,AP,At least one component not listed.,Australian Inventory of chemical Substances
37495,21701,113,EINECS,N,Lawton,LA,At least one component not listed.,Japanese Existing and New Chemical substances
37495,21701,113,EINECS,N,Lawton,North America,At least one component not listed.,Japanese Existing and New Chemical substances
37495,21701,113,EINECS,N,Lawton,AP,At least one component not listed.,Japanese Existing and New Chemical substances
37495,21701,114,KKDIK,Y,Lawton,North America,SDS states all components listed or exempted.,Korean Existing Chemicals Inventory
37495,21701,114,KKDIK,Y,Lawton,LA,SDS states all components listed or exempted.,Korean Existing Chemicals Inventory
37495,21701,114,KKDIK,Y,Lawton,AP,SDS states all components listed or exempted.,Korean Existing Chemicals Inventory
37495,21701,116,ENCS,Y,Lawton,LA,Unknown,Taiwan Existing and New Chemical Notification
37495,21701,116,ENCS,Y,Lawton,North America,Unknown,Taiwan Existing and New Chemical Notification
37495,21701,116,ENCS,Y,Lawton,AP,Unknown,Taiwan Existing and New Chemical Notification
37534,21641,110,CEPAD,Y,Chem Bayport,LA,,European Inventory of Existing Commercial Chemical
37534,21641,110,CEPAD,Y,Chem Bayport,North America,,European Inventory of Existing Commercial Chemical
37534,21641,110,CEPAD,Y,Chem Bayport,AP,,European Inventory of Existing Commercial Chemical
37534,21641,111,CEPAN,N,Chem Bayport,North America,No REACH registration provided,European REACH
37534,21641,111,CEPAN,N,Chem Bayport,LA,No REACH registration provided,European REACH
37534,21641,111,CEPAN,N,Chem Bayport,AP,No REACH registration provided,European REACH
37534,21641,112,ELINCS,Y,Chem Bayport,LA,,Australian Inventory of chemical Substances
37534,21641,112,ELINCS,Y,Chem Bayport,North America,,Australian Inventory of chemical Substances
37534,21641,112,ELINCS,Y,Chem Bayport,AP,,Australian Inventory of chemical Substances
37534,21641,113,EINECS,Y,Chem Bayport,North America,,Japanese Existing and New Chemical substances
37534,21641,113,EINECS,Y,Chem Bayport,LA,,Japanese Existing and New Chemical substances
37534,21641,113,EINECS,Y,Chem Bayport,AP,,Japanese Existing and New Chemical substances
37534,21641,114,KKDIK,Y,Chem Bayport,North America,,Korean Existing Chemicals Inventory
37534,21641,114,KKDIK,Y,Chem Bayport,LA,,Korean Existing Chemicals Inventory
37534,21641,114,KKDIK,Y,Chem Bayport,AP,,Korean Existing Chemicals Inventory
37534,21641,116,ENCS,Y,Chem Bayport,North America,,Taiwan Existing and New Chemical Notification
37534,21641,116,ENCS,Y,Chem Bayport,LA,,Taiwan Existing and New Chemical Notification
37534,21641,116,ENCS,Y,Chem Bayport,AP,,Taiwan Existing and New Chemical Notification
37602,23141,110,CEPAD,Y,ICM*L,AP,,European Inventory of Existing Commercial Chemical
37602,23141,110,CEPAD,Y,ICM*L,EMEA,,European Inventory of Existing Commercial Chemical
37602,23141,110,CEPAD,Y,ICM*L,North America,,European Inventory of Existing Commercial Chemical
37602,23141,110,CEPAD,Y,ICM*L,LA,,European Inventory of Existing Commercial Chemical
37602,23141,111,CEPAN,Y,ICM*L,AP,Exempt polymer monomers registered ,European REACH
37602,23141,111,CEPAN,Y,ICM*L,EMEA,Exempt polymer monomers registered ,European REACH
37602,23141,111,CEPAN,Y,ICM*L,LA,Exempt polymer monomers registered ,European REACH
37602,23141,111,CEPAN,Y,ICM*L,North America,Exempt polymer monomers registered ,European REACH
37602,23141,112,ELINCS,N,ICM*L,LA,,Australian Inventory of chemical Substances
37602,23141,112,ELINCS,N,ICM*L,AP,,Australian Inventory of chemical Substances
37602,23141,112,ELINCS,N,ICM*L,EMEA,,Australian Inventory of chemical Substances
37602,23141,112,ELINCS,N,ICM*L,North America,,Australian Inventory of chemical Substances
37602,23141,113,EINECS,Y,ICM*L,EMEA,,Japanese Existing and New Chemical substances
37602,23141,113,EINECS,Y,ICM*L,AP,,Japanese Existing and New Chemical substances
37602,23141,113,EINECS,Y,ICM*L,LA,,Japanese Existing and New Chemical substances
37602,23141,113,EINECS,Y,ICM*L,North America,,Japanese Existing and New Chemical substances
37602,23141,114,KKDIK,Y,ICM*L,LA,,Korean Existing Chemicals Inventory
37602,23141,114,KKDIK,Y,ICM*L,EMEA,,Korean Existing Chemicals Inventory
37602,23141,114,KKDIK,Y,ICM*L,AP,,Korean Existing Chemicals Inventory
37602,23141,114,KKDIK,Y,ICM*L,North America,,Korean Existing Chemicals Inventory
37602,23141,116,ENCS,Y,ICM*L,LA,,Taiwan Existing and New Chemical Notification
37602,23141,116,ENCS,Y,ICM*L,North America,,Taiwan Existing and New Chemical Notification
37602,23141,116,ENCS,Y,ICM*L,EMEA,,Taiwan Existing and New Chemical Notification
37602,23141,116,ENCS,Y,ICM*L,AP,,Taiwan Existing and New Chemical Notification
37603,23121,110,CEPAD,Y,ICM*L,North America,,European Inventory of Existing Commercial Chemical
37603,23121,110,CEPAD,Y,ICM*L,LA,,European Inventory of Existing Commercial Chemical
37603,23121,110,CEPAD,Y,ICM*L,AP,,European Inventory of Existing Commercial Chemical
37603,23121,110,CEPAD,Y,ICM*L,EMEA,,European Inventory of Existing Commercial Chemical
37603,23121,111,CEPAN,Y,ICM*L,North America,Exempt Polymer,European REACH
37603,23121,111,CEPAN,Y,ICM*L,LA,Exempt Polymer,European REACH
37603,23121,111,CEPAN,Y,ICM*L,EMEA,Exempt Polymer,European REACH
37603,23121,111,CEPAN,Y,ICM*L,AP,Exempt Polymer,European REACH
37603,23121,112,ELINCS,N,ICM*L,North America,,Australian Inventory of chemical Substances
37603,23121,112,ELINCS,N,ICM*L,LA,,Australian Inventory of chemical Substances
37603,23121,112,ELINCS,N,ICM*L,AP,,Australian Inventory of chemical Substances
37603,23121,112,ELINCS,N,ICM*L,EMEA,,Australian Inventory of chemical Substances
37603,23121,113,EINECS,Y,ICM*L,North America,,Japanese Existing and New Chemical substances
37603,23121,113,EINECS,Y,ICM*L,LA,,Japanese Existing and New Chemical substances
37603,23121,113,EINECS,Y,ICM*L,EMEA,,Japanese Existing and New Chemical substances
37603,23121,113,EINECS,Y,ICM*L,AP,,Japanese Existing and New Chemical substances
37603,23121,114,KKDIK,Y,ICM*L,EMEA,,Korean Existing Chemicals Inventory
37603,23121,114,KKDIK,Y,ICM*L,AP,,Korean Existing Chemicals Inventory
37603,23121,114,KKDIK,Y,ICM*L,North America,,Korean Existing Chemicals Inventory
37603,23121,114,KKDIK,Y,ICM*L,LA,,Korean Existing Chemicals Inventory
37603,23121,116,ENCS,Y,ICM*L,North America,,Taiwan Existing and New Chemical Notification
37603,23121,116,ENCS,Y,ICM*L,LA,,Taiwan Existing and New Chemical Notification
37603,23121,116,ENCS,Y,ICM*L,EMEA,,Taiwan Existing and New Chemical Notification
37603,23121,116,ENCS,Y,ICM*L,AP,,Taiwan Existing and New Chemical Notification
37610,23062,110,CEPAD,Y,ICM*L,AP,,European Inventory of Existing Commercial Chemical
37610,23062,110,CEPAD,Y,ICM*L,EMEA,,European Inventory of Existing Commercial Chemical
37610,23062,110,CEPAD,Y,ICM*L,LA,,European Inventory of Existing Commercial Chemical
37610,23062,110,CEPAD,Y,ICM*L,North America,,European Inventory of Existing Commercial Chemical
37610,23062,111,CEPAN,Y,ICM*L,North America,Exempt Polymer and oil registered,European REACH
37610,23062,111,CEPAN,Y,ICM*L,LA,Exempt Polymer and oil registered,European REACH
37610,23062,111,CEPAN,Y,ICM*L,AP,Exempt Polymer and oil registered,European REACH
37610,23062,111,CEPAN,Y,ICM*L,EMEA,Exempt Polymer and oil registered,European REACH
37610,23062,112,ELINCS,Y,ICM*L,AP,,Australian Inventory of chemical Substances
37610,23062,112,ELINCS,Y,ICM*L,EMEA,,Australian Inventory of chemical Substances
37610,23062,112,ELINCS,Y,ICM*L,North America,,Australian Inventory of chemical Substances
37610,23062,112,ELINCS,Y,ICM*L,LA,,Australian Inventory of chemical Substances
37610,23062,113,EINECS,Y,ICM*L,North America,,Japanese Existing and New Chemical substances
37610,23062,113,EINECS,Y,ICM*L,EMEA,,Japanese Existing and New Chemical substances
37610,23062,113,EINECS,Y,ICM*L,AP,,Japanese Existing and New Chemical substances
37610,23062,113,EINECS,Y,ICM*L,LA,,Japanese Existing and New Chemical substances
37610,23062,114,KKDIK,Y,ICM*L,LA,,Korean Existing Chemicals Inventory
37610,23062,114,KKDIK,Y,ICM*L,EMEA,,Korean Existing Chemicals Inventory
37610,23062,114,KKDIK,Y,ICM*L,AP,,Korean Existing Chemicals Inventory
37610,23062,114,KKDIK,Y,ICM*L,North America,,Korean Existing Chemicals Inventory
37610,23062,116,ENCS,Y,ICM*L,EMEA,,Taiwan Existing and New Chemical Notification
37610,23062,116,ENCS,Y,ICM*L,AP,,Taiwan Existing and New Chemical Notification
37610,23062,116,ENCS,Y,ICM*L,North America,,Taiwan Existing and New Chemical Notification
37610,23062,116,ENCS,Y,ICM*L,LA,,Taiwan Existing and New Chemical Notification
37611,24101,110,CEPAD,N,Gadsden,LA,Would need CIRF to determine,European Inventory of Existing Commercial Chemical
37611,24101,110,CEPAD,N,Gadsden,North America,Would need CIRF to determine,European Inventory of Existing Commercial Chemical
37611,24101,111,CEPAN,N,Gadsden,LA,Would need CIRF to determine,European REACH
37611,24101,111,CEPAN,N,Gadsden,North America,Would need CIRF to determine,European REACH
37611,24101,112,ELINCS,N,Gadsden,LA,Would need CIRF to determine,Australian Inventory of chemical Substances
37611,24101,112,ELINCS,N,Gadsden,North America,Would need CIRF to determine,Australian Inventory of chemical Substances
37611,24101,113,EINECS,N,Gadsden,LA,Would need CIRF to determine,Japanese Existing and New Chemical substances
37611,24101,113,EINECS,N,Gadsden,North America,Would need CIRF to determine,Japanese Existing and New Chemical substances
37611,24101,114,KKDIK,N,Gadsden,LA,Would need CIRF to determine,Korean Existing Chemicals Inventory
37611,24101,114,KKDIK,N,Gadsden,North America,Would need CIRF to determine,Korean Existing Chemicals Inventory
37611,24101,116,ENCS,N,Gadsden,North America,Would need CIRF to determine,Taiwan Existing and New Chemical Notification
37611,24101,116,ENCS,N,Gadsden,LA,Would need CIRF to determine,Taiwan Existing and New Chemical Notification
37725,22584,110,CEPAD,Y,ICM*A,North America,"Hexion change location of where they produce resin, no change to fabric SDS -  Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37725,22584,110,CEPAD,Y,ICM*A,LA,"Hexion change location of where they produce resin, no change to fabric SDS -  Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37725,22584,110,CEPAD,Y,ICM*A,EMEA,"Hexion change location of where they produce resin, no change to fabric SDS -  Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37725,22584,110,CEPAD,Y,ICM*A,AP,"Hexion change location of where they produce resin, no change to fabric SDS -  Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European Inventory of Existing Commercial Chemical
37725,22584,111,CEPAN,Y,ICM*A,North America,"Hexion change location of where they produce resin, no change to fabric SDS -  Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
37725,22584,111,CEPAN,Y,ICM*A,LA,"Hexion change location of where they produce resin, no change to fabric SDS -  Per supplier CIRF, at the time of review, component meets EU article and Global inventory exemptions",European REACH
